iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,104.65258,106.3541259765625,9.612202644348145,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
1,97.752106,100.85302734375,9.0834321975708,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
2,91.357834,95.82869720458984,8.597296714782715,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
3,85.40922,90.96501922607422,8.127803802490234,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
4,79.90476,86.44603729248047,7.698334217071533,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
5,74.771095,82.0759048461914,7.287250995635986,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
6,70.08415,78.17150115966797,6.912723064422607,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
7,65.699066,74.33712768554688,6.547694683074951,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
8,61.597675,70.69894409179688,6.203085899353027,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
9,57.70763,67.18171691894531,5.8661580085754395,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
10,54.123055,63.97898483276367,5.554065704345703,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
11,50.82726,60.96940994262695,5.264984130859375,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
12,47.80817,58.23075485229492,4.9988508224487305,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
13,44.924904,55.559505462646484,4.7428131103515625,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
14,42.212845,53.09098815917969,4.513166427612305,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
15,39.711613,50.7440185546875,4.296494960784912,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
16,37.431515,48.52960205078125,4.084441661834717,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
17,35.271156,46.59010314941406,3.904202461242676,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
18,33.209816,44.617950439453125,3.7184183597564697,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
19,31.305033,42.74791717529297,3.5358550548553467,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
20,29.51944,40.97993850708008,3.3676159381866455,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
21,27.871029,39.283485412597656,3.207362651824951,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
22,26.291822,37.67023849487305,3.0563933849334717,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
23,24.855902,36.252952575683594,2.926750659942627,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
24,23.504667,34.77891159057617,2.794257879257202,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
25,22.27662,33.32120132446289,2.6606974601745605,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
26,21.06521,32.02592086791992,2.5440468788146973,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
27,19.949684,30.84392738342285,2.4370808601379395,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
28,18.889303,29.72162437438965,2.342928409576416,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
29,17.889519,28.618968963623047,2.2432806491851807,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
30,16.955473,27.60467529296875,2.152888536453247,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
31,16.081373,26.69112777709961,2.079005479812622,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
32,15.24534,25.736190795898438,1.9959355592727661,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
33,14.480801,24.89549446105957,1.9195129871368408,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
34,13.778719,24.18979835510254,1.8596535921096802,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
35,13.094414,23.331066131591797,1.7862484455108643,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
36,12.471335,22.570165634155273,1.7214125394821167,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
37,11.874005,21.877079010009766,1.6660515069961548,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
38,11.313082,21.085432052612305,1.5964089632034302,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
39,10.784427,20.415517807006836,1.5376590490341187,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
40,10.287731,19.84807586669922,1.4970062971115112,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
41,9.824514,19.25009536743164,1.4466772079467773,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
42,9.376064,18.694101333618164,1.4028210639953613,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
43,8.956833,18.213054656982422,1.364487648010254,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
44,8.564905,17.686986923217773,1.3268990516662598,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
45,8.189616,17.241485595703125,1.2939238548278809,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
46,7.8402433,16.82292366027832,1.2553128004074097,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
47,7.5215087,16.434202194213867,1.2306281328201294,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
48,7.208033,16.03244972229004,1.1973851919174194,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
49,6.9104233,15.630337715148926,1.1683380603790283,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
50,6.6279526,15.288684844970703,1.1474263668060303,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
51,6.3655972,14.881097793579102,1.11784827709198,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
52,6.1129856,14.5784912109375,1.1019985675811768,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
53,5.862231,14.232748985290527,1.082122802734375,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
54,5.6357436,13.94694995880127,1.0641132593154907,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
55,5.4246826,13.625276565551758,1.0390809774398804,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
56,5.218016,13.346634864807129,1.0295050144195557,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
57,5.0298033,13.016621589660645,1.0091983079910278,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
58,4.851793,12.758058547973633,0.9913526773452759,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
59,4.6750364,12.491447448730469,0.9741275310516357,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
60,4.503599,12.264086723327637,0.9640230536460876,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
61,4.3555617,12.045787811279297,0.9536276459693909,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
62,4.2059484,11.81789779663086,0.942879855632782,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
63,4.077974,11.597311019897461,0.9346844553947449,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
64,3.936337,11.358467102050781,0.9198834300041199,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
65,3.8024328,11.202829360961914,0.911125123500824,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
66,3.6724265,11.006075859069824,0.9011425971984863,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
67,3.5533586,10.825685501098633,0.9017747044563293,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
68,3.4456453,10.637941360473633,0.8890193104743958,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
69,3.3404982,10.42586612701416,0.8831297755241394,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
70,3.239222,10.250772476196289,0.8729683756828308,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
71,3.142941,10.118917465209961,0.8685091137886047,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
72,3.0497155,9.95435619354248,0.8660321235656738,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
73,2.958394,9.811904907226562,0.8576191663742065,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
74,2.870492,9.651541709899902,0.8492618799209595,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
75,2.793066,9.528366088867188,0.8468909859657288,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
76,2.7138057,9.386969566345215,0.8403733968734741,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
77,2.6406577,9.196228981018066,0.8271022439002991,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
78,2.5687027,9.082598686218262,0.8243744373321533,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
79,2.5001333,8.973301887512207,0.8208094835281372,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
80,2.4351645,8.86806869506836,0.820100724697113,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
81,2.3762214,8.768184661865234,0.8163243532180786,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
82,2.318474,8.687261581420898,0.8166419267654419,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
83,2.260874,8.60669231414795,0.8160877227783203,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
84,2.2058694,8.481948852539062,0.8076010942459106,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
85,2.154392,8.36520004272461,0.7982455492019653,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
86,2.1027575,8.267176628112793,0.7993102073669434,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
87,2.0586889,8.195494651794434,0.7988530993461609,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
88,2.0042257,8.098896026611328,0.7982901930809021,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
89,1.9580864,8.010565757751465,0.7967419028282166,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
90,1.9204732,7.92828893661499,0.787711501121521,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
91,1.88262,7.853118896484375,0.7893604040145874,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
92,1.8463284,7.770437240600586,0.7904131412506104,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
93,1.8087066,7.710083961486816,0.7908262610435486,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
94,1.7747973,7.652620792388916,0.7883596420288086,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
95,1.7399062,7.555661201477051,0.783591628074646,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
96,1.7103692,7.480804920196533,0.7777249217033386,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
97,1.6774695,7.408785343170166,0.779134213924408,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
98,1.6449493,7.315019130706787,0.7738438248634338,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
99,1.618541,7.246678829193115,0.7692877054214478,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
100,1.5896724,7.1875505447387695,0.7713923454284668,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
101,1.5607011,7.129703998565674,0.7690644264221191,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
102,1.5340588,7.1036295890808105,0.7729536890983582,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
103,1.509108,7.023708820343018,0.7702330946922302,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
104,1.4806995,7.004938125610352,0.7782183289527893,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
105,1.4583386,6.960355758666992,0.7783809304237366,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
106,1.4265184,6.938247203826904,0.7775846719741821,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
107,1.4056779,6.8954548835754395,0.7795000672340393,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
108,1.384809,6.852755546569824,0.7828934788703918,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
109,1.3677714,6.783602237701416,0.777793824672699,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
110,1.349696,6.736299991607666,0.7744170427322388,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
111,1.3287711,6.706312656402588,0.7775039076805115,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
112,1.3107861,6.686879634857178,0.7765399813652039,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
113,1.2914988,6.637718200683594,0.7741063237190247,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
114,1.2734524,6.631802082061768,0.7779080867767334,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
