iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.2089511503775914,0.39104172587394714,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
1,0.7723649094502131,0.4386666715145111,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
2,0.46911119918028515,0.4676249921321869,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
3,0.3150664170583089,0.4826250672340393,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
4,0.2490847430502375,0.5004166960716248,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
5,0.17189151033138236,0.5077083706855774,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
6,0.17631658834094802,0.5117917060852051,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
7,0.10521899140439928,0.5238333940505981,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
8,0.12157635437324643,0.5245417356491089,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
9,0.09665962432821591,0.53020840883255,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
10,0.16581978070704886,0.518166720867157,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
11,0.12944621200828502,0.5343750715255737,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
12,0.0804547481238842,0.5472083687782288,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
13,0.10745910205878317,0.5382083654403687,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
14,0.05303379538236186,0.5533334016799927,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
15,0.04265418351860717,0.5532500147819519,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
16,0.03266152081778273,0.5556666851043701,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
17,0.05250525049632415,0.5560417175292969,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
18,0.0452612434552672,0.5568751096725464,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
19,0.06791455689623642,0.5548750162124634,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
20,0.04414517019176856,0.5625834465026855,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
21,0.01993677026863831,0.567416787147522,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
22,0.025907609980398167,0.5667917132377625,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
23,0.01826383120108706,0.5691666007041931,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
24,0.04510202909780977,0.5680834054946899,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
25,0.028655694448389113,0.5685416460037231,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
26,0.02399169358735283,0.5694584250450134,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
27,0.01694402432379623,0.5715000629425049,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
28,0.027842340447629493,0.5703333616256714,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
29,0.035863099445123225,0.5714166760444641,24,3,500,1000,10,"(3, 32, 32)",10,0.01,0.99,8,30,5
