iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7496104910969734,0.4502917230129242,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3012182507663965,0.4839584231376648,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.25930106081068516,0.502791702747345,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.18152787132809559,0.5155417323112488,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.11796403365830581,0.5275833606719971,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.1284656070638448,0.5294584035873413,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.09287861785075317,0.5431667566299438,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.09170289475393172,0.5425417423248291,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.08335421791222568,0.5417499542236328,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08158890650762866,0.5435833930969238,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.05573384968253473,0.5525000095367432,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.017001276738786448,0.5592917203903198,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.037126242862238236,0.5582499504089355,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.03136465472440856,0.5598333477973938,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.04734382345729197,0.5609999895095825,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.049568522799139224,0.5584583282470703,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.050339127463909485,0.5594167113304138,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.020601220036041923,0.565250039100647,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.04321328536995376,0.5612917542457581,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.03319604192317153,0.5641250610351562,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.06145699668559246,0.5582916736602783,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.017719389904717293,0.5665417313575745,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.015978602268053994,0.5711250901222229,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.010760094010038301,0.5758750438690186,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.028958293769392185,0.5699167251586914,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.03656396172057915,0.5662084221839905,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.019404429503386684,0.5764167308807373,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.006602038799125391,0.5790833830833435,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.021279780553110566,0.57791668176651,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.012759888510724219,0.5829167366027832,24,3,500,1000,11,"(3, 32, 32)",10,0.01,0.99,8,30,10
