iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.544736201564471,0.3648838400840759,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
1,1.2112129678328831,0.4085537791252136,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
2,1.0021448036034901,0.43309295177459717,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
3,0.8129006524880728,0.4496193826198578,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
4,0.6798946782946587,0.46925079822540283,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
5,0.5870719055334727,0.4711538553237915,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
6,0.4859224408864975,0.4857773184776306,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
7,0.45504889140526456,0.4906851053237915,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
8,0.36285811724762124,0.4895833730697632,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
9,0.28582082005838555,0.49258822202682495,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
10,0.2821735416849454,0.5079126358032227,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
11,0.27587986054519814,0.49799680709838867,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
12,0.20553409773856401,0.5197317004203796,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
13,0.19675301481038332,0.5255408883094788,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
14,0.1697776159271598,0.5231370329856873,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
15,0.14362462252999345,0.5275440216064453,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
16,0.18024543036396304,0.5209335088729858,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
17,0.13765254888373116,0.5390626192092896,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
18,0.09778487573688228,0.5350561141967773,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
19,0.13797176792286336,0.5364583730697632,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
20,0.08280067595963676,0.5476763248443604,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
21,0.09652828572628398,0.5476763248443604,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
22,0.08411183767020702,0.5445713996887207,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
23,0.08101731391313176,0.550480842590332,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
24,0.0726764405456682,0.5478765964508057,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
25,0.07885229556510846,0.556190013885498,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
26,0.08172511425800622,0.5570914149284363,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
27,0.06393383008738358,0.5542868971824646,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
28,0.03274705105771621,0.5688101053237915,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
29,0.055769347779763244,0.5552884936332703,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,2
