iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.5838616341352463,0.335708349943161,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
1,1.2879646867513657,0.3847500681877136,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
2,1.050053671002388,0.4115833640098572,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
3,0.8925164366761843,0.4267500638961792,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
4,0.7130853806932768,0.4480000436306,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
5,0.6415080539882183,0.44875001907348633,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
6,0.5465777913729349,0.4581666886806488,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
7,0.4480692024032275,0.46920835971832275,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
8,0.3921320457011461,0.4735834002494812,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
9,0.37661518963674706,0.47600001096725464,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
10,0.3261910577615102,0.4920833706855774,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
11,0.26864111609756947,0.5039166808128357,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
12,0.22591403933862844,0.5063749551773071,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
13,0.17131899949163198,0.5140417218208313,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
14,0.2226076639878253,0.502500057220459,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
15,0.15470388811081648,0.5154167413711548,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
16,0.10066076709578435,0.5324167609214783,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
17,0.11811142259587844,0.5281250476837158,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
18,0.14855111731837192,0.5242918133735657,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
19,0.11375910912950833,0.5350833535194397,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
20,0.13601004425436258,0.5332916975021362,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
21,0.12117715443794926,0.5321667194366455,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
22,0.07862740902540584,0.547416627407074,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
23,0.09091120345207553,0.5411667227745056,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
24,0.06834589138937493,0.5537083745002747,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
25,0.08058966898048918,0.5499584078788757,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
26,0.08042907474252085,0.5479583740234375,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
27,0.060329480950410165,0.5495001077651978,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
28,0.0775433264983197,0.5487917065620422,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
29,0.04765943930639575,0.5573750734329224,24,3,500,1000,9,"(3, 32, 32)",10,0.01,0.99,8,30,2
