iter,data_noise_scale_0.1_mean,data_noise_scale_0.1_upper,data_noise_scale_0.1_lower,data_noise_scale_0.5_mean,data_noise_scale_0.5_upper,data_noise_scale_0.5_lower,data_noise_scale_1.0_mean,data_noise_scale_1.0_upper,data_noise_scale_1.0_lower,data_noise_scale_1.5_mean,data_noise_scale_1.5_upper,data_noise_scale_1.5_lower
36,0.5338807016611099,0.5408103848868997,0.5269510184353201,0.5498124957084656,0.5570436988584477,0.5425812925584834,0.5913432240486145,0.5991500691683509,0.5835363789288781,0.6596546530723572,0.6671688629170526,0.6521404432276617
37,0.5074960708618164,0.5143782912575292,0.5006138504661035,0.524185624718666,0.531652430005033,0.516718819432299,0.5670582830905915,0.5752643536252728,0.5588522125559101,0.6359446585178375,0.6443560639953009,0.6275332530403742
38,0.4827344536781311,0.4891871901609719,0.47628171719529033,0.5005638599395752,0.5071738429771073,0.4939538769020431,0.5448261797428131,0.552244207589226,0.5374081518964002,0.6162783622741699,0.623336322763842,0.6092204017844978
39,0.46420266628265383,0.469385734671371,0.45901959789393665,0.4827650159597397,0.48837161699632037,0.477158414923159,0.5274921506643295,0.5337603157106218,0.5212239856180373,0.6004125654697419,0.6064747749199552,0.5943503560195286
40,0.44952112436294556,0.4552456109811604,0.4437966377447307,0.46881440579891204,0.4751306088727008,0.46249820272512326,0.5144513517618179,0.5218978490903048,0.507004854433331,0.5869103312492371,0.5937786077995881,0.580042054698886
41,0.43239151537418363,0.43729693130999114,0.4274860994383761,0.4519680589437485,0.4574927340764678,0.44644338381102916,0.4988539904356003,0.5053700611911349,0.49233791968006574,0.5718073368072509,0.5771874175146037,0.5664272560998982
42,0.4168018877506256,0.4217637766828907,0.4118399988183605,0.43670222759246824,0.4422881094123618,0.4311163457725747,0.4836117625236511,0.4902199660597439,0.47700355898755836,0.5568944871425628,0.5622923586780283,0.5514966156070974
43,0.4050230264663696,0.40951495829687934,0.4005310946358599,0.42445964813232423,0.42955433416776334,0.4193649620968851,0.4714835524559021,0.4776955801386504,0.46527152477315387,0.5448965549468994,0.550178557918095,0.5396145519757037
44,0.39316759407520296,0.39806209049423724,0.3882730976561687,0.4119498461484909,0.41723188792512905,0.40666780437185274,0.4581068933010101,0.46471990307805433,0.4514938835239659,0.5315590262413025,0.5369032653151865,0.5262147871674184
45,0.3828627049922943,0.3879251253502406,0.377800284634348,0.4013982146978378,0.40682718678283475,0.3959692426128409,0.4473744958639145,0.4539043679589564,0.44084462376887257,0.5220101982355118,0.5276056926356474,0.5164147038353761
46,0.3716122925281525,0.37653163839463066,0.3666929466616743,0.38995581269264223,0.39463897059771186,0.3852726547875726,0.43594894707202914,0.4415916266170643,0.43030626752699397,0.5121764272451401,0.5173362761616396,0.5070165783286407
47,0.360580113530159,0.36478454156071854,0.35637568549959947,0.37836622893810273,0.3828759428632146,0.3738565150129909,0.4237180471420288,0.42850851757257546,0.4189275767114822,0.5019675910472869,0.5066494495469576,0.4972857325476163
48,0.35305370986461637,0.35753613948407464,0.3485712802451581,0.3706077367067337,0.37522033065405824,0.36599514275940914,0.41746299564838407,0.4223917383582314,0.41253425293853674,0.49650002717971803,0.5008830589905183,0.49211699536891773
49,0.34430859684944154,0.34890055132166814,0.33971664237721494,0.36240372955799105,0.36725173051884213,0.35755572859713997,0.4104318588972092,0.4154323503861822,0.40543136740823615,0.48966391682624816,0.4945870553877433,0.48474077826475304
50,0.33602302968502046,0.3405550131910244,0.33149104617901654,0.354183691740036,0.3587327879849413,0.3496345954951307,0.402889683842659,0.4078584909624179,0.3979208767229001,0.4809683561325073,0.4860059969607107,0.475930715304304
51,0.32678271234035494,0.3322379798947784,0.3213274447859315,0.3443056732416153,0.3496233797025643,0.33898796678066634,0.39274842739105226,0.398665043493683,0.38683181128842153,0.47269304990768435,0.47851344710143645,0.46687265271393225
52,0.32125699520111084,0.3265641156225351,0.31594987477968656,0.33808783292770384,0.3431279224537111,0.33304774340169657,0.3860632717609406,0.3917807193124352,0.38034582420944596,0.46700226962566377,0.47239233004340564,0.4616122092079219
53,0.31475082635879514,0.3202443893718572,0.3092572633457331,0.3313239812850952,0.33617638838472413,0.3264715741854663,0.37856933772563933,0.3843711794952728,0.3727674959560059,0.4605067491531372,0.4656220805068902,0.45539141779938425
54,0.30659458339214324,0.3117684779162894,0.30142068886799706,0.32276915907859804,0.3276502959055819,0.31788802225161417,0.37085022032260895,0.3762991929033977,0.3654012477418202,0.45285065174102784,0.45757610254716813,0.44812520093488756
55,0.2989266365766525,0.30356680071666753,0.2942864724366375,0.3157959789037704,0.319910408586005,0.31168154922153585,0.3644802927970886,0.36923698921725245,0.35972359637692475,0.4470075637102127,0.4509460590143802,0.44306906840604526
56,0.2931728929281235,0.29725668594169297,0.289089099914554,0.31026933491230013,0.3139412369989599,0.30659743282564034,0.3593615710735321,0.36378539524389303,0.3549377469031712,0.4432435274124146,0.44625978888371376,0.4402272659411154
57,0.2883724182844162,0.2920629044793938,0.28468193208943854,0.3048740476369858,0.3082352735762973,0.30151282169767424,0.3552048623561859,0.35976177336087356,0.3506479513514983,0.43939473032951354,0.44325377948445727,0.4355356811745698
58,0.28093582987785337,0.2850520815967494,0.27681957815895736,0.2978727102279663,0.3017211649589317,0.2940242554970009,0.3473986953496933,0.35205994667521867,0.34273744402416795,0.4329686015844345,0.4366060412871577,0.42933116188171133
59,0.2753929406404495,0.27943524739827463,0.27135063388262437,0.2922362744808197,0.2957794711602138,0.28869307780142556,0.3408395677804947,0.3454306874118364,0.33624844814915295,0.42574539184570315,0.4296041544534804,0.4218866292379259
60,0.27093341648578645,0.27477228107956136,0.26709455189201153,0.2884304881095886,0.29187478706819064,0.28498618915098656,0.3380950212478638,0.3424141593502436,0.33377588314548395,0.42482503950595857,0.4286286383619754,0.42102144064994174
61,0.2627453088760376,0.26627818973937706,0.2592124280126981,0.28072155117988584,0.28395908045299784,0.27748402190677385,0.3304483741521835,0.3348185988146317,0.32607814948973524,0.4163959175348282,0.41941818035913275,0.4133736547105236
62,0.2593606114387512,0.2632102444107006,0.2555109784668018,0.27734524607658384,0.2807881461391688,0.2739023460139989,0.3282176315784454,0.33299117301509734,0.3234440901417935,0.4136951982975006,0.41754358489133264,0.4098468117036686
63,0.25248523354530333,0.25649781737046595,0.2484726497201407,0.27089461386203767,0.27487030121196165,0.2669189265121137,0.3221398055553436,0.32735851709744235,0.31692109401324486,0.40729913413524627,0.410762519810815,0.4038357484596775
64,0.24799759238958358,0.251245066876886,0.24475011790228113,0.2666746601462364,0.27003912057621243,0.2633101997162604,0.3195264577865601,0.3237447844932711,0.31530813107984906,0.4054878354072571,0.40811163999610883,0.4028640308184053
65,0.24555137753486628,0.2491584266174583,0.24194432845227426,0.2646855935454368,0.26865346021418934,0.26071772687668426,0.3168650776147842,0.32155132959659305,0.3121788256329754,0.4050923466682434,0.40897834327702004,0.40120635005946675
66,0.24239875823259355,0.2464068969050747,0.2383906195601124,0.2612101599574089,0.26531667925920355,0.2571036406556143,0.31511380672454836,0.320240118728655,0.30998749472044174,0.40266045928001404,0.40734305687304856,0.3979778616869795
67,0.23877795785665512,0.24301757304296134,0.2345383426703489,0.2575357809662819,0.2616501669865978,0.25342139494596594,0.310571625828743,0.31557200995736945,0.3055712417001165,0.3980947256088257,0.4026704401965436,0.3935190110211078
68,0.2366850957274437,0.24065280448613585,0.23271738696875155,0.25544753074646,0.2590179215840242,0.25187713990889576,0.3082459270954132,0.3130059589877243,0.3034858952031021,0.39685980081558225,0.4007477720674813,0.3929718295636832
69,0.23432908654212953,0.23746464523335456,0.2311935278509045,0.2530288457870483,0.2558051343698368,0.2502525572042598,0.30662297308444975,0.3101388962206234,0.3031070499482761,0.3957582116127014,0.39851125595927994,0.3930051672661229
70,0.23233788162469865,0.2352084498667678,0.2294673133826295,0.25122674703598025,0.25411396700744027,0.24833952706452023,0.30456075072288513,0.3080999196759904,0.3010215817697799,0.3927431881427765,0.3958079385529924,0.38967843773256056
71,0.2310232937335968,0.23389909476083987,0.22814749270635376,0.25058312267065047,0.25354941049009216,0.24761683485120875,0.3033140331506729,0.3069582890469448,0.299669777254401,0.3930019348859787,0.3962590497141207,0.38974482005783667
72,0.22899459451436993,0.231698904285584,0.22629028474315585,0.24850299507379528,0.25133560063779065,0.2456703895097999,0.3004512697458267,0.3039161537079114,0.296986385783742,0.3910339504480362,0.39456717499958893,0.38750072589648343
73,0.22695978879928588,0.22978429218443885,0.2241352854141329,0.24639715254306793,0.24862469775274365,0.2441696073333922,0.29866114556789397,0.30238816862775053,0.2949341225080374,0.38909382522106173,0.39245299658775035,0.3857346538543731
74,0.2266637220978737,0.22972540630352167,0.2236020378922257,0.2452720120549202,0.24816790951584305,0.24237611459399733,0.296365088224411,0.30035509064943905,0.2923750857993829,0.38785606920719146,0.3916214044932599,0.38409073392112303
75,0.22490326315164566,0.22715417932923201,0.2226523469740593,0.24297734200954432,0.2453166000603259,0.24063808395876274,0.2948134928941727,0.29780496396706346,0.2918220218212819,0.38504974246025087,0.38806867657810395,0.3820308083423978
76,0.22426910698413843,0.2264141813102935,0.22212403265798336,0.24239538758993148,0.24444842427556626,0.2403423509042967,0.29355395436286924,0.296180444362074,0.29092746436366446,0.3832072138786316,0.3862773501701842,0.380137077587079
77,0.22270735502243041,0.22523783491424693,0.2201768751306139,0.24131273627281188,0.2435907313586312,0.23903474118699256,0.29206571280956267,0.29491359668274086,0.2892178289363845,0.38040397465229037,0.3838800256135123,0.3769279236910684
78,0.2205410361289978,0.22313864888107018,0.21794342337692543,0.23969611823558806,0.2420958424714951,0.23729639399968103,0.2906076908111572,0.29395918630200635,0.2872561953203081,0.3784917503595352,0.38193167394543714,0.37505182677363325
79,0.21854235231876368,0.22115565737578105,0.2159290472617463,0.23759784698486328,0.24029098441686758,0.23490470955285897,0.28980348706245423,0.2937546012096586,0.2858523729152499,0.3798602968454361,0.3834716429421411,0.3762489507487311
80,0.2140007242560386,0.2169691839311844,0.21103226458089283,0.23327498883008957,0.23647209649304113,0.230077881167138,0.28584884107112885,0.2900685591190877,0.28162912302317,0.37695408761501314,0.3807532837699354,0.3731548914600909
81,0.21198925375938416,0.2152175639161983,0.20876094360257,0.23087595552206036,0.23416466854912346,0.22758724249499726,0.2839489787817001,0.28822488098073284,0.2796730765826674,0.37505454421043394,0.3793504587969181,0.3707586296239498
82,0.2110097631812095,0.2141938646525073,0.2078256617099117,0.22992032766342163,0.23317826099674957,0.2266623943300937,0.2820283234119415,0.28635183107605466,0.27770481574782835,0.3719833642244339,0.3759610428968229,0.3680056855520449
83,0.21022173911333084,0.21380172485975557,0.2066417533669061,0.2290848597884178,0.23301798475055213,0.22515173482628348,0.28150109350681307,0.2864264273898201,0.27657575962380604,0.3708886653184891,0.3752340941652226,0.3665432364717556
84,0.2093791529536247,0.21213893204522175,0.20661937386202764,0.22861019968986507,0.23193081124795126,0.22528958813177888,0.28095960319042207,0.2853120632335465,0.2766071431472976,0.370951646566391,0.3752018262061647,0.3667014669266173
85,0.2099560633301735,0.21240617954708219,0.2075059471132648,0.2291088700294494,0.23207923703559735,0.22613850302330146,0.28135611712932584,0.28522934032668046,0.27748289393197123,0.3713774472475052,0.37578870899506267,0.36696618549994775
86,0.20860268026590348,0.21059729652206124,0.2066080640097457,0.2283446177840233,0.23076797585962333,0.22592125970842325,0.2817843109369278,0.2849665590217768,0.2786020628520788,0.3714089661836624,0.37520926343701155,0.3676086689303133
87,0.20725570172071453,0.20930931858358393,0.20520208485784514,0.22700968235731125,0.22946783556953362,0.22455152914508889,0.28095742464065554,0.28377310305354914,0.27814174622776194,0.37095222175121306,0.3752643508981657,0.36664009260426045
88,0.20654328167438502,0.20827129911960693,0.2048152642291631,0.22622216790914534,0.2281977111492712,0.22424662466901948,0.2793816298246383,0.28161512852694537,0.2771481311223313,0.36953609585762026,0.3729600219655031,0.3661121697497374
89,0.20499355345964432,0.20680096686268412,0.20318614005660451,0.22484833151102063,0.22708029357649767,0.22261636944554358,0.278188955783844,0.28097667385657454,0.27540123771111347,0.36848710775375365,0.3733150451097778,0.3636591703977295
90,0.2034696161746979,0.20549151004236324,0.20144772230703253,0.22379428297281265,0.22640511709512298,0.2211834488505023,0.27695339024066923,0.2798728110537709,0.2740339694275676,0.36740662455558776,0.3719395812403055,0.36287366787087
91,0.20259062945842737,0.20487188400059,0.20030937491626474,0.22269705235958095,0.22565395560618517,0.21974014911297673,0.2751848578453064,0.27814519640483787,0.2722245192857749,0.365670382976532,0.3698711789838465,0.36146958696921744
92,0.20098044574260712,0.2030652770292844,0.19889561445592985,0.22095897048711777,0.223491550965599,0.21842639000863653,0.2734204947948456,0.2758659220527527,0.2709750675369385,0.3642244279384613,0.36817236179435286,0.3602764940825698
93,0.20072683840990066,0.20374483217154438,0.19770884464825694,0.2205006659030914,0.224078006101506,0.2169233257046768,0.27237131595611574,0.27555824387801287,0.2691843880342186,0.3640519857406616,0.36797170493272197,0.36013226654860125
94,0.20087706744670863,0.2048472654418347,0.19690686945158256,0.2215624749660492,0.22578865913286383,0.21733629079923455,0.2738503247499466,0.27780213946968696,0.2698985100302062,0.3657345294952392,0.3704584306537624,0.36101062833671604
95,0.20126215219497676,0.2049903044484198,0.1975339999415337,0.22244038432836533,0.22606465726300257,0.21881611139372809,0.27422342300415037,0.27742698348263833,0.2710198625256624,0.3653768330812454,0.3695212110673514,0.3612324550951394
96,0.2018950566649437,0.2055489928295572,0.19824112050033021,0.22270407378673548,0.2265530133756742,0.21885513419779676,0.27523520588874817,0.2786741399147242,0.27179627186277217,0.36700214743614196,0.37158384939398886,0.36242044547829505
97,0.20100809335708614,0.20465588620630135,0.19736030050787093,0.2211756810545921,0.22467527347665991,0.21767608863252427,0.2747342884540558,0.2781066995057861,0.2713618774023255,0.365777325630188,0.36946430322978113,0.36209034803059487
98,0.20153539180755614,0.204768963238896,0.19830182037621627,0.22195947021245951,0.22496470159440032,0.2189542388305187,0.27422490417957307,0.27761747285995014,0.270832335499196,0.36468340158462526,0.36786668755556523,0.3615001156136853
99,0.19859659820795056,0.2009944192164627,0.19619877719943843,0.2187379777431488,0.22106951085911405,0.21640644462718353,0.2698802947998047,0.2724732709746906,0.2672873186249188,0.36025295257568357,0.36271397603010924,0.3577919291212579
100,0.19723003804683684,0.1999835081533293,0.19447656794034437,0.21703520119190212,0.2198390270853949,0.21423137529840933,0.26875080168247223,0.271785079612584,0.26571652375236043,0.35782319903373716,0.3608310424226943,0.35481535564478
101,0.19775620251893997,0.2005981435453649,0.19491426149251503,0.2178444445133209,0.22103437207571708,0.21465451695092475,0.2694300949573517,0.27229183571342996,0.26656835420127345,0.35980086922645566,0.36338657786403084,0.3562151605888805
102,0.19655984640121457,0.19897769366692133,0.1941419991355078,0.21678349375724792,0.21935074993739945,0.2142162375770964,0.2682187736034393,0.2705581009553515,0.26587944625152715,0.35813882052898405,0.3616901411307903,0.3545874999271778
103,0.19553662836551663,0.19806972360629785,0.19300353312473542,0.21610978543758388,0.2191363351793915,0.21308323569577628,0.2670784294605255,0.27016211740722373,0.2639947415138273,0.35620691776275637,0.36019555067177617,0.3522182848537366
104,0.19518617242574687,0.19789263269460122,0.19247971215689252,0.21561477184295655,0.21885800898323293,0.21237153470268016,0.2670742094516754,0.2704527816479389,0.26369563725541195,0.35547800958156583,0.3599793389760375,0.35097668018709416
105,0.19337690472602842,0.19574200691148225,0.1910118025405746,0.21370501071214676,0.21663996586164072,0.2107700555626528,0.26633451879024506,0.26965544165715416,0.26301359592333595,0.3551160305738449,0.358959036388029,0.35127302475966077
106,0.19389111846685408,0.19700504874440944,0.19077718818929873,0.21405143737792964,0.21768838262219986,0.21041449213365943,0.2667184233665466,0.2701707388058189,0.26326610792727434,0.3574385404586792,0.3612287047086734,0.35364837620868494
107,0.1930363357067108,0.19617107300925707,0.18990159840416454,0.21320273280143737,0.21682970554995018,0.20957576005292455,0.26489066034555436,0.26822982831888614,0.2615514923722226,0.3580152541399002,0.36096155381885064,0.35506895446094977
108,0.1911496713757515,0.19453775215096947,0.18776159060053355,0.21095077246427535,0.2148953975668844,0.2070061473616663,0.26260394752025606,0.26663474111183316,0.25857315392867897,0.3554874241352081,0.35925147841758337,0.35172336985283287
109,0.1915174216032028,0.19470459251227362,0.18833025069413195,0.21028428673744198,0.21391194694391216,0.2066566265309718,0.26370621621608736,0.2675694515752253,0.2598429808569494,0.3575898289680481,0.3609794036261579,0.3542002543099383
110,0.19007997810840604,0.19273086591810895,0.18742909029870314,0.209816662967205,0.2125000612051092,0.2071332647293008,0.26318158209323883,0.26634315271383335,0.2600200114726443,0.3578316450119018,0.36009465966699816,0.3555686303568054
111,0.19090380221605302,0.1935953509913411,0.18821225344076495,0.21007817685604097,0.21280633720472802,0.2073500165073539,0.26356581002473833,0.2669862998388944,0.2601453202105823,0.3589945942163467,0.36149172662093815,0.3564974618117553
112,0.18966803699731824,0.19248508503109144,0.18685098896354504,0.20888713449239726,0.2117310787784794,0.20604319020631512,0.2614979431033134,0.2652013410231766,0.25779454518345024,0.3562626212835312,0.35956825926015945,0.35295698330690295
113,0.18979011327028272,0.19299136210408246,0.18658886443648298,0.2087048590183258,0.21166027103096619,0.20574944700568543,0.2602869883179665,0.2638047194042064,0.25676925723172656,0.3553100198507309,0.3583354714644187,0.3522845682370431
114,0.1885289743542671,0.19187450767904088,0.18518344102949333,0.20758558064699173,0.21063380767520215,0.2045373536187813,0.25803329348564147,0.26144678352171724,0.2546198034495657,0.35351298451423646,0.35636270192468145,0.3506632671037915
115,0.18790969848632808,0.19063147374977657,0.18518792322287958,0.2066946506500244,0.20922754773019514,0.20416175356985367,0.25760276466608045,0.2601464318560192,0.2550590974761417,0.35293068587779997,0.35528969629194396,0.350571675463656
116,0.18757223039865492,0.1903329321352608,0.18481152866204903,0.20685048848390575,0.20952603546514706,0.20417494150266444,0.25665227323770523,0.2590929724680036,0.25421157400740685,0.3522459864616394,0.3547170284097172,0.3497749445135616
117,0.18689175248146056,0.18941382554669656,0.18436967941622456,0.2058650329709053,0.20847981496372198,0.20325025097808863,0.2568257927894592,0.2592762660824708,0.25437531949644765,0.35237408578395846,0.3545334491492885,0.3502147224186284
118,0.1868796929717064,0.1896354831359603,0.1841239028074525,0.20629558861255642,0.20936483275956608,0.20322634446554677,0.25762191563844683,0.26097590511126634,0.2542679261656273,0.3530034929513931,0.3563423579389156,0.3496646279638706
119,0.1853051349520683,0.1873516818548564,0.1832585880492802,0.20414217263460155,0.20680939674329887,0.20147494852590422,0.2556529000401497,0.2590530644134358,0.25225273566686357,0.35068069994449613,0.35435258583084117,0.3470088140581511
120,0.18496780395507811,0.1874970926444211,0.18243851526573512,0.2033413708209991,0.20643040695822604,0.20025233468377215,0.2548840761184692,0.2587001217676323,0.2510680304693061,0.34943983554840086,0.3531759298389729,0.3457037412578288
121,0.18446444422006605,0.18714892361665258,0.18177996482347952,0.20317851454019548,0.2061440320892027,0.20021299699118825,0.2545454815030098,0.2583063151307885,0.25078464787523114,0.34904637932777405,0.3523966802896957,0.3456960783658524
122,0.18478642106056214,0.18767364077309695,0.18189920134802734,0.20374602973461148,0.20655344316003832,0.20093861630918464,0.256100095808506,0.25964069220220265,0.2525594994148094,0.3502435743808746,0.3535870375361069,0.34690011122564235
123,0.18375343680381775,0.18735833626116327,0.18014853734647224,0.2029596641659736,0.20678876168140511,0.1991305666505421,0.25464148372411727,0.25920195249613986,0.25008101495209467,0.3492594391107559,0.3535204751721423,0.3449984030493695
124,0.18384986221790314,0.1881924682534769,0.17950725618232938,0.20294906944036484,0.20759104156883257,0.1983070973118971,0.2551401421427727,0.26023026433963836,0.25005001994590703,0.34844731688499453,0.35312221628301915,0.3437724174869699
