iter,algo_S_3.0_mean,algo_S_3.0_upper,algo_S_3.0_lower,algo_S_5.0_mean,algo_S_5.0_upper,algo_S_5.0_lower,algo_S_8.0_mean,algo_S_8.0_upper,algo_S_8.0_lower,algo_S_10.0_mean,algo_S_10.0_upper,algo_S_10.0_lower
15,2.573072052001953,2.584311967945948,2.5618321360579586,1.7928687453269958,1.8052633300789633,1.7804741605750283,1.3898348212242126,1.3954011523619594,1.384268490086466,1.271090304851532,1.2788126749208408,1.2633679347822233
16,2.427339458465576,2.439778671068285,2.4149002458628672,1.653357207775116,1.6646044319380484,1.6421099836121835,1.2559541702270507,1.2612342304836557,1.2506741099704457,1.1481481671333313,1.1555540831415827,1.14074225112508
17,2.3036229848861693,2.316523324070792,2.2907226457015466,1.5296678066253662,1.5400555362641506,1.5192800769865817,1.1402801275253296,1.1442617067406837,1.1362985483099755,1.037773495912552,1.0451046472188092,1.0304423446062947
18,2.1946413278579713,2.2056963637129683,2.1835862920029743,1.4186262488365173,1.428937605213558,1.4083148924594766,1.0364762663841247,1.0397822135794381,1.0331703191888113,0.937503045797348,0.9447448243471264,0.9302612672475696
19,2.088030290603638,2.0999037990461806,2.076156782161095,1.3157512426376343,1.3259053951194597,1.305597090155809,0.9423223793506622,0.945639705754516,0.9390050529468085,0.8494508266448975,0.8551434406551939,0.843758212634601
20,1.9975677609443665,2.009418863292198,1.9857166585965353,1.2283753037452698,1.2379005622132235,1.218850045277316,0.8605307161808013,0.864109254389935,0.8569521779716677,0.7728239357471466,0.777798160334358,0.7678497111599352
21,1.9100902795791626,1.9238485444753397,1.8963320146829854,1.1445611357688903,1.1530796402987613,1.1360426312390193,0.7871143400669098,0.790200699074174,0.7840279810596457,0.7026052355766297,0.7074638504077108,0.6977466207455486
22,1.836782491207123,1.8529288684002605,1.8206361140139853,1.0698350667953491,1.0789708814802765,1.0606992521104217,0.7190199077129364,0.722570033875556,0.7154697815503169,0.6397592306137085,0.6444187728361338,0.6350996883912833
23,1.7617488622665405,1.7770998400110667,1.7463978845220143,0.9993874371051789,1.0091648808077585,0.9896099934025994,0.6612714231014252,0.6638867368714837,0.6586561093313666,0.5836640119552612,0.5881736987956894,0.579154325114833
24,1.6983142495155334,1.7130382457526991,1.6835902532783678,0.9351152122020722,0.9434318242520716,0.9267986001520727,0.608731472492218,0.6110866865429726,0.6063762584414635,0.5333772599697113,0.5370916408332652,0.5296628791061574
25,1.6364975094795227,1.651480253320212,1.6215147656388333,0.881604140996933,0.8886329625699592,0.8745753194239068,0.5597624897956848,0.5622166034269825,0.557308376164387,0.48936372101306913,0.4930606343501664,0.48566680767597187
26,1.582223856449127,1.596451864614319,1.5679958482839351,0.827186393737793,0.8336736894585842,0.8206990980170018,0.5166320443153382,0.5191695476939653,0.514094540936711,0.44896697998046875,0.4525904907630684,0.4453434691978691
27,1.5276589870452881,1.5410018908957657,1.5143160831948106,0.7782758355140686,0.7848013657082561,0.7717503053198812,0.4782623082399368,0.480378659545337,0.47614595693453665,0.41261719465255736,0.4159554569872373,0.40927893231787743
28,1.4747298240661622,1.4884572521648656,1.4610023959674587,0.7340557396411895,0.7410258260918575,0.7270856531905215,0.44164327085018157,0.44393479137284075,0.4393517503275224,0.38034783601760863,0.3833330734233619,0.37736259861185534
29,1.4249922633171082,1.436592956225688,1.4133915704085283,0.6937984883785248,0.7006065160073781,0.6869904607496714,0.4096143186092377,0.41161918075595,0.4076094564625254,0.3506309658288956,0.3535111540351228,0.34775077762266837
30,1.3842463135719298,1.3953356740435154,1.3731569531003442,0.6548306763172149,0.6619051240944361,0.6477562285399937,0.380194878578186,0.3822349747442083,0.3781547824121637,0.3254955023527145,0.3280660841769872,0.32292492052844185
31,1.3456056475639344,1.3553064005489894,1.3359048945788794,0.6213004648685455,0.6282820262006336,0.6143189035364575,0.35551868081092836,0.3575253039062302,0.3535120577156265,0.30164426267147065,0.30392501818753936,0.29936350715540194
32,1.3024206161499023,1.3129904034368955,1.2918508288629091,0.5930081903934479,0.600990856168528,0.5850255246183678,0.33195163011550904,0.33385444086996613,0.33004881936105196,0.2804020196199417,0.28261118557473547,0.27819285366514795
33,1.2694247603416442,1.2798506925610462,1.2589988281222422,0.5638479471206665,0.5715308610150319,0.5561650332263012,0.3093091607093811,0.31141112378579033,0.30720719763297183,0.2611546590924263,0.26304076499948464,0.25926855318536796
34,1.2382752418518066,1.2476059638475585,1.2289445198560547,0.5383557468652725,0.5457753979671699,0.5309360957633752,0.2889240324497223,0.2906635230129841,0.28718454188646053,0.2437820062041282,0.24563428606635793,0.2419297263418985
35,1.2060370087623595,1.2137638405789752,1.1983101769457438,0.5147396773099899,0.5217248683622032,0.5077544862577766,0.27009817957878113,0.27139920218947666,0.2687971569680856,0.2280948281288147,0.22991796760397354,0.22627168865365588
36,1.1792228102684021,1.1863516996788352,1.172093920857969,0.49474883675575254,0.5012867986146591,0.488210874896846,0.254278177022934,0.2559493289921928,0.25260702505367516,0.21384577751159664,0.21543894907721367,0.2122526059459796
37,1.1486934185028077,1.1539159869636553,1.1434708500419601,0.47190282344818113,0.4778475479776454,0.46595809891871687,0.23953655213117594,0.24151429161368473,0.23755881264866716,0.20088208615779873,0.20265967504355498,0.1991044972720425
38,1.1191365480422975,1.1243617692641237,1.1139113268204712,0.45255410075187685,0.45919366422706476,0.44591453727668895,0.22618916630744934,0.22786907819382604,0.22450925442107264,0.18901314884424208,0.1906754303433168,0.18735086734516737
39,1.1056130647659301,1.113048975446985,1.0981771540848753,0.4324245542287827,0.43928926733273854,0.4255598411248268,0.21372931301593776,0.21537705021719714,0.21208157581467837,0.17856267839670178,0.17979298779547734,0.17733236899792623
40,1.08915776014328,1.09997147101857,1.07834404926799,0.41579908430576323,0.4222755267623954,0.4093226418491311,0.20154934078454967,0.20318170029433635,0.19991698127476298,0.1681812286376953,0.16906580398908658,0.16729665328630403
41,1.0678892612457276,1.0792125076691748,1.0565660148222804,0.40210228860378266,0.4092639107948437,0.39494066641272163,0.19201372563838956,0.19340686781314476,0.19062058346363436,0.1587167903780937,0.15962161484416526,0.15781196591202212
42,1.0452544808387756,1.0568774214279366,1.0336315402496146,0.38782995045185087,0.39417593616388574,0.381483964739816,0.18284946978092192,0.18429313415285348,0.18140580540899037,0.15108502656221387,0.15206281355546034,0.1501072395689674
43,1.0216148972511292,1.0320860868147825,1.0111437076874759,0.37603114247322084,0.38222058777264817,0.3698416971737935,0.173258663713932,0.17440026331269393,0.17211706411517008,0.14363911300897597,0.14483058696578247,0.14244763905216948
44,1.0002421200275422,1.0120972196620723,0.988387020393012,0.3626534193754196,0.36869065769770526,0.356616181053134,0.16534799635410305,0.16619133643296927,0.16450465627523683,0.1366366997361183,0.13762539944656785,0.13564800002566876
45,0.9796816051006317,0.9924727561861387,0.9668904540151247,0.3505588799715042,0.35705882180421433,0.34405893813879407,0.15777319669723508,0.15864935843150665,0.1568970349629635,0.13045377135276792,0.13144096248574288,0.12946658021979296
46,0.9731595814228058,0.9859125464221243,0.9604066164234872,0.3400678485631943,0.3457741820452863,0.33436151508110223,0.14974075704813,0.1508681351640014,0.1486133789322586,0.12435697838664053,0.125279702557482,0.12343425421579907
47,0.959989708662033,0.9724360812240951,0.947543336099971,0.3305892527103424,0.336025019688651,0.3251534857320338,0.14289048165082927,0.14410291925226987,0.14167804404938866,0.1186857126653194,0.11954772495587596,0.11782370037476284
48,0.9455897390842438,0.9586906697443257,0.9324888084241619,0.32171807885169984,0.32729141145542556,0.3161447462479741,0.13776589334011075,0.13894908502643533,0.13658270165378616,0.11339373812079426,0.11433395511493785,0.11245352112665066
49,0.9310182511806488,0.9440660699675603,0.9179704323937374,0.3111684203147888,0.31628529542585215,0.30605154520372546,0.13202444314956663,0.13298387655117017,0.1310650097479631,0.10968604460358618,0.11045675455626873,0.10891533465090363
50,0.9207362711429596,0.9312658811710561,0.9102066611148631,0.3035910904407501,0.30872779957822777,0.29845438130327245,0.12674229294061656,0.12770045446356126,0.12578413141767186,0.10549378395080562,0.10626915796017442,0.10471840994143683
51,0.9046583354473114,0.9144482634292014,0.8948684074654215,0.2945705741643906,0.2998444044122464,0.28929674391653476,0.12326016724109645,0.12445432216833933,0.12206601231385357,0.10234697014093394,0.10311326858647654,0.10158067169539134
52,0.8952543139457703,0.9046699962146824,0.8858386316768582,0.288312166929245,0.2931850658712043,0.2834392679872857,0.12121709138154979,0.12232672648887952,0.12010745627422006,0.09919988811016078,0.10017097756193157,0.09822879865839
53,0.8896154642105103,0.8985851089505398,0.8806458194704808,0.2810251146554947,0.28549609915303265,0.2765541301579567,0.11830367073416706,0.11952886382557304,0.11707847764276108,0.09588583409786221,0.09694078403397259,0.09483088416175182
54,0.8833811163902283,0.8916823653162008,0.8750798674642558,0.2742018669843674,0.27904318043610815,0.2693605535326266,0.11520566269755358,0.11624527463031406,0.11416605076479311,0.09302387982606886,0.09382559480435636,0.09222216484778135
55,0.8694890737533569,0.8777985644249673,0.8611795830817466,0.2675473794341087,0.2721951781822729,0.26289958068594454,0.11099990457296369,0.11199886038337457,0.1100009487625528,0.09004148915410037,0.0907854802672516,0.08929749804094915
56,0.8550633430480957,0.8631695482039246,0.8469571378922669,0.2625868514180183,0.2678545387974267,0.2573191640386099,0.10842597782611843,0.1091255710280395,0.10772638462419735,0.08834674507379528,0.08896236731075198,0.08773112283683858
57,0.8436586022377014,0.8523301657329811,0.8349870387424216,0.2567313626408577,0.26134558100658367,0.25211714427513177,0.10468148440122602,0.10538577352655161,0.10397719527590042,0.08590819537639612,0.08649035553254662,0.08532603522024561
58,0.8404980480670929,0.849709848536791,0.8312862475973949,0.2503158941864967,0.2547881954891792,0.24584359288381416,0.10230847075581544,0.10321580769567376,0.10140113381595711,0.08348570317029949,0.08404813704021699,0.08292326930038199
59,0.8387599289417267,0.8475583670212119,0.8299614908622415,0.24491465985774993,0.24909381166965341,0.24073550804584645,0.10032859146594997,0.10141797153402242,0.09923921139787752,0.08165612146258348,0.08219116875116611,0.08112107417400086
60,0.835885888338089,0.8426396301395155,0.8291321465366625,0.23909182995557782,0.2430841250893615,0.23509953482179413,0.0975294671952724,0.09841005757910855,0.09664887681143626,0.07967900037765499,0.08019633790381463,0.07916166285149535
61,0.8296501576900482,0.8342878686599817,0.8250124467201148,0.23647756129503245,0.24031137949310372,0.23264374309696118,0.09559579417109484,0.09681779348658555,0.09437379485560414,0.07777418494224543,0.07850898593282739,0.07703938395166347
62,0.8222810924053192,0.8275569931285862,0.8170051916820522,0.23301045000553128,0.23681407888774628,0.22920682112331628,0.09367900565266604,0.09514548051379558,0.0922125307915365,0.0761841088533401,0.07678418551669497,0.07558403218998522
63,0.8192568719387054,0.8243513830721205,0.8141623608052904,0.22863731980323787,0.23268482183383124,0.2245898177726445,0.09215632081031795,0.09355797880552948,0.09075466281510643,0.0751837514340877,0.07567621850330834,0.07469128436486706
64,0.8158172309398651,0.8232953285380407,0.8083391333416896,0.2242196500301361,0.22685848848635973,0.2215808115739125,0.09117103889584535,0.09229922053918588,0.09004285725250483,0.07398955076932903,0.07462958738040407,0.073349514158254
65,0.8135503649711608,0.8215808998096628,0.8055198301326589,0.2202969819307327,0.223128884277714,0.2174650795837514,0.08907352015376088,0.0903690318432719,0.08777800846424987,0.07268334776163096,0.07323616121618053,0.0721305343070814
66,0.8059316396713256,0.8149170026143164,0.7969462767283348,0.21790026873350143,0.2209580180407169,0.21484251942628596,0.08769133239984507,0.08880060025741549,0.08658206454227466,0.07096608132123941,0.0714850018758138,0.07044716076666502
67,0.8053257703781128,0.8155516680613363,0.7950998726948894,0.21276758313179012,0.21467890261965764,0.2108562636439226,0.08651230037212368,0.08768646631732495,0.08533813442692241,0.06954106092452998,0.07000312703298762,0.06907899481607234
68,0.7964700222015381,0.8050467904412096,0.7878932539618665,0.20975208729505534,0.2117475831918793,0.20775659139823138,0.08557285889983172,0.08684653550489195,0.0842991822947715,0.06846493929624553,0.06887969199232534,0.06805018660016572
69,0.7858018159866333,0.7946526810381764,0.7769509509350903,0.20663950890302654,0.2091245638193837,0.20415445398666937,0.08402386084198948,0.08518629299582672,0.08286142868815224,0.06756567955017087,0.06802562960683031,0.06710572949351143
70,0.7808516263961792,0.7891738085621586,0.7725294442301999,0.20516536831855775,0.20752598765591637,0.20280474898119913,0.08229218572378152,0.08360093357136196,0.08098343787620109,0.06652668267488475,0.06700375057412679,0.06604961477564271
71,0.7810008943080902,0.7884177211509228,0.7735840674652575,0.20476986765861507,0.2075163303189661,0.20202340499826404,0.08173903524875638,0.08292339075643047,0.08055467974108228,0.06576873734593389,0.06625131004583501,0.06528616464603276
72,0.7752164125442504,0.7811720369484353,0.7692607881400656,0.20451572239398957,0.20725101686132438,0.20178042792665477,0.07996812015771862,0.08103490195071403,0.07890133836472321,0.06523155421018598,0.06583550449182533,0.06462760392854662
73,0.7750691533088684,0.7820262233342056,0.7681120832835312,0.200888754427433,0.20349191916232984,0.19828558969253618,0.08028444126248355,0.08149088268672137,0.07907799983824572,0.06388615146279332,0.06455727360414558,0.06321502932144106
74,0.7725463092327118,0.7801320417534099,0.7649605767120138,0.1993685960769653,0.20233652183167122,0.19640067032225939,0.07862237393856045,0.07981603573488223,0.07742871214223866,0.06367550268769259,0.06435499778510907,0.06299600759027611
75,0.7702841758728027,0.7763119447846993,0.7642564069609061,0.19701701402664182,0.19984532570435135,0.1941887023489323,0.07892853915691372,0.0800864194105203,0.07777065890330714,0.06235821545124052,0.06293143311355003,0.06178499778893101
76,0.765599501132965,0.771072677713866,0.7601263245520641,0.19433302283287046,0.1967095396152771,0.19195650605046383,0.0779849268496036,0.07913208899023845,0.07683776470896876,0.061597664654254855,0.062184376720823484,0.061010952587686226
77,0.7652042269706726,0.7717907903251596,0.7586176636161855,0.1921683326363563,0.1943315811726857,0.1900050841000269,0.0767690777778625,0.07788062376341344,0.07565753179231156,0.060733392462134314,0.06121733635219954,0.06024944857206909
78,0.764396208524704,0.7710199240052403,0.7577724930441677,0.19153312593698502,0.19398664786484876,0.18907960400912127,0.07698334529995914,0.0781672052369063,0.07579948536301197,0.06037161834537978,0.06100741614912246,0.059735820541637105
79,0.7649412214756012,0.7723080338486081,0.7575744091025942,0.1911972180008888,0.19379004327442964,0.18860439272734794,0.07585493177175516,0.07691161339019052,0.0747982501533198,0.0601439386606216,0.060896583150382814,0.059391294170860386
80,0.7611211657524108,0.7692200050568959,0.7530223264479258,0.18852337300777436,0.19142806005087748,0.18561868596467124,0.07485246956348415,0.07568494997958501,0.0740199891473833,0.060185710713267296,0.060921775790516476,0.059449645636018116
81,0.7576609969139099,0.766903653360297,0.7484183404675228,0.186255644261837,0.18915455843684997,0.18335673008682402,0.07417314276099203,0.07497602632656178,0.07337025919542228,0.05977109856903549,0.06055196911741267,0.05899022802065831
82,0.7475930988788605,0.7563959998251772,0.7387901979325437,0.18481612950563428,0.1874764960431199,0.18215576296814867,0.07296784371137614,0.07376868724957314,0.07216700017317915,0.05910193212330337,0.059904261252766836,0.058299602993839905
83,0.7405673265457153,0.7484533432788846,0.7326813098125461,0.1840296059846878,0.18639302532548302,0.18166618664389256,0.07201220914721486,0.07278405306663327,0.07124036522779645,0.05825534202158448,0.05902611792124827,0.05748456612192069
84,0.7415851831436158,0.7511964477703492,0.7319739185168823,0.18228837698698044,0.1845670206722752,0.18000973330168568,0.07129586637020109,0.0717846165660152,0.07080711617438698,0.05763402469456193,0.058289684877663846,0.05697836451146001
85,0.7428155958652496,0.7525773780128757,0.7330538137176235,0.1796875402331352,0.1816012502851528,0.17777383018111761,0.07113275229930874,0.07177154567577808,0.0704939589228394,0.05742454566061491,0.05806825976444739,0.05678083155678243
86,0.7374369084835053,0.7474618052167357,0.7274120117502749,0.17855199277400968,0.18073154224202548,0.1763724433059939,0.07090643867850298,0.07152117810557272,0.07029169925143323,0.05720113739371294,0.057802654401020954,0.05659962038640493
87,0.736524510383606,0.7470288047498117,0.7260202160174003,0.1792070612311363,0.18148089232804762,0.176933230134225,0.07039713263511653,0.07103494100597463,0.06975932426425843,0.05726176314055914,0.057924643503488076,0.056598882777630206
88,0.7343871414661407,0.7442298808463034,0.724544402085978,0.1775880843400955,0.17984419328247211,0.17533197539771886,0.06953748464584346,0.07016083847505723,0.06891413081662968,0.056905578449368444,0.057411811658611284,0.0563993452401256
89,0.7355405986309052,0.7477209574043597,0.7233602398574506,0.17624575197696685,0.17873674617782856,0.17375475777610513,0.06869598403573031,0.06929472724711341,0.0680972408243472,0.056640358269214576,0.057215249792090334,0.05606546674633882
90,0.7388461947441101,0.7521133987622853,0.7255789907259348,0.17582811415195462,0.1792677738184946,0.17238845448541465,0.0683935977518558,0.06897696365103755,0.06781023185267405,0.056713776290416684,0.05726536191084626,0.05616219066998711
91,0.7360261499881744,0.7482358185868349,0.7238164813895139,0.17538235485553738,0.17874417657664438,0.1720205331344304,0.06836855858564372,0.06914875162534834,0.06758836554593911,0.05655086934566493,0.057036962606370964,0.0560647760849589
92,0.7391527652740478,0.7500856894070147,0.728219841141081,0.17270617634057997,0.17615414484897884,0.1692582078321811,0.06782581582665438,0.06857340489036912,0.06707822676293965,0.05658683925867075,0.05703786429946441,0.05613581421787709
93,0.7390326082706451,0.7496457150405187,0.7284195015007715,0.17314855903387066,0.17669788970217254,0.1695992283655688,0.06702671796083445,0.06770519905031781,0.0663482368713511,0.056731303408741884,0.05737961690861226,0.056082989908871506
94,0.7369813740253448,0.7496350137877063,0.7243277342629834,0.1748633712530136,0.17839364135346358,0.17133310115256362,0.06622436121106143,0.06704658628925242,0.06540213613287044,0.05632764585316176,0.05687853694047354,0.05577675476584998
95,0.7320026814937591,0.7446271379257116,0.7193782250618067,0.1759667247533798,0.17971194708026741,0.17222150242649217,0.06611133851110931,0.06705839697719333,0.0651642800450253,0.056763717904686886,0.05745420599529297,0.056073229814080805
96,0.7289654791355134,0.7418449655074714,0.7160859927635553,0.17604731768369672,0.1789082763531849,0.17318635901420854,0.06544518806040284,0.06613473499240753,0.06475564112839814,0.05634003803133961,0.05698079714305786,0.05569927891962137
97,0.7246372282505036,0.7374829137973253,0.7117915427036818,0.17518558651208876,0.17864227489890847,0.17172889812526906,0.06529507823288436,0.06597314279663108,0.06461701366913764,0.056201480701565706,0.05684898660176728,0.055553974801364134
98,0.7239966511726379,0.7347310502450066,0.7132622521002692,0.1759506419301033,0.17893496405968584,0.17296631980052074,0.06458620168268676,0.06522474536503807,0.06394765800033546,0.05597137250006194,0.056734140100018246,0.05520860490010564
99,0.7191599309444427,0.726517527852409,0.7118023340364765,0.17710796892642972,0.18022698748501792,0.1739889503678415,0.06447564400732514,0.06517400354813338,0.0637772844665169,0.05585771203041072,0.056515449331327676,0.05519997472949376
100,0.7223816692829133,0.7304664500325199,0.7142968885333066,0.1772564440965652,0.180959020951884,0.17355386724124644,0.06483156532049172,0.065375408999061,0.06428772164192245,0.055642411857843355,0.056476128102347714,0.054808695613338995
101,0.7160795390605926,0.7238383519179227,0.7083207262032626,0.17622739672660825,0.17972747900623157,0.17272731444698494,0.06451930180191989,0.06522688780598537,0.06381171579785441,0.05592748671770094,0.05668667165278312,0.05516830178261876
102,0.7124111354351044,0.7199906769287276,0.7048315939414811,0.17495353966951369,0.17829426744887666,0.1716128118901507,0.0654172029346227,0.06632232965207412,0.0645120762171713,0.056425233185291246,0.05704609129798588,0.05580437507259661
103,0.7108415961265564,0.7188386568839548,0.702844535369158,0.176154688000679,0.17984905171957874,0.17246032428177924,0.06426506452262398,0.06505882989149663,0.06347129915375134,0.05569618716835971,0.056242916491747494,0.055149457844971925
104,0.7061091601848603,0.7140924678835082,0.6981258524862123,0.17570108175277707,0.18002523866007303,0.17137692484548112,0.0640580244362354,0.06476263049746551,0.06335341837500529,0.05529505945742126,0.055913719045245516,0.054676399869597006
105,0.7068399071693421,0.7147236255918288,0.6989561887468554,0.175338938832283,0.17964493869102632,0.17103293897353966,0.06398700065910812,0.0648811250736429,0.06309287624457334,0.05510131493210789,0.05586328096810578,0.05433934889611
106,0.7044728815555572,0.712002340496591,0.6969434226145235,0.17225071787834165,0.17606762986616603,0.16843380589051726,0.06341607235372063,0.06465650075300221,0.06217564395443905,0.0547701075673103,0.055418351401610166,0.054121863733010436
107,0.7039087891578675,0.7114602604885794,0.6963573178271556,0.1723658829927444,0.17667323300262777,0.16805853298286105,0.06351693458855148,0.06478926305937122,0.06224460611773174,0.05472246967256067,0.055198515572091385,0.054246423773029954
108,0.7034410178661347,0.7106065864741854,0.6962754492580839,0.1730918005108833,0.177360313021687,0.1688232880000796,0.06360425762832161,0.06458206368545821,0.06262645157118502,0.05495319925248619,0.055387511454655605,0.05451888705031678
109,0.7016825735569,0.709244647136715,0.694120499977085,0.17390470206737516,0.17832010116620653,0.16948930296854378,0.06337535157799715,0.06430452951733365,0.06244617363866064,0.054720779880881254,0.055082415725683405,0.0543591440360791
110,0.7054120004177094,0.7120319393976082,0.6987920614378105,0.173576083779335,0.1781380148088678,0.16901415274980222,0.06341015771031373,0.06425683410618752,0.06256348131443995,0.05497151836752888,0.05544494118216566,0.0544980955528921
111,0.7087529480457306,0.7149813309744308,0.7025245651170304,0.17380753010511396,0.17816486434662385,0.16945019586360408,0.0631455454975366,0.06396801978431527,0.06232307121075795,0.05510768257081505,0.05560065953245038,0.05461470560917973
112,0.7052181303501129,0.7132001228427045,0.6972361378575214,0.17395439743995664,0.17780531242314118,0.1701034824567721,0.0632897183299064,0.06412712470897336,0.062452311950839445,0.05480268448591228,0.055323357872554976,0.054282011099269584
113,0.7001886546611786,0.706806561649849,0.6935707476725083,0.17294515371322633,0.17600715371571551,0.16988315371073714,0.06353935003280638,0.06429089119318357,0.06278780887242918,0.05502479262650008,0.05552719546759406,0.05452238978540609
114,0.6949783086776733,0.7014478497498838,0.6885087676054628,0.17193722128868102,0.17554359726604543,0.16833084531131662,0.06364022828638546,0.06467241730876304,0.06260803926400789,0.054926918819546665,0.05551055281908464,0.05434328482000869
115,0.6926559805870056,0.6989944197155669,0.6863175414584444,0.1722397521138191,0.17573509760682393,0.16874440662081425,0.06416775621473786,0.06517503701537984,0.06316047541409588,0.05471758916974064,0.05540279563759372,0.054032382701887566
116,0.6981339871883392,0.7067235308148696,0.6895444435618088,0.17407230287790296,0.17755598509566278,0.17058862066014313,0.06363275535404678,0.06449291816949398,0.06277259253859957,0.05436602979898447,0.055093422561285674,0.05363863703668327
117,0.7003060579299927,0.70975393161685,0.6908581842431354,0.17339840829372405,0.17668917169608642,0.17010764489136168,0.06370266340672966,0.06467627547476845,0.06272905133869086,0.054658748209476436,0.055293020200977296,0.05402447621797558
118,0.7008513331413269,0.7108796387693948,0.690823027513259,0.17294626384973527,0.1761136465214893,0.16977888117798123,0.06312042511999602,0.0639499956063511,0.06229085463364094,0.05480017103254792,0.05546190394266211,0.05413843812243373
119,0.6945046961307526,0.7053009216540753,0.6837084706074299,0.17318557053804398,0.17614095867468363,0.17023018240140433,0.06299691572785372,0.06372609543643591,0.062267736019271526,0.05455601923167702,0.055029106597602476,0.05408293186575157
120,0.6946500658988952,0.7051325288519713,0.6841676029458191,0.17286571115255353,0.17564517562298554,0.17008624668212152,0.06294296495616428,0.06374925546964672,0.062136674442681845,0.05472053289413446,0.0553394561279799,0.05410160966028903
121,0.6973273396492005,0.707543022482676,0.687111656815725,0.17287431508302686,0.17590865451193055,0.16983997565412318,0.06324440166354175,0.06406200582356258,0.062426797503520925,0.05428716018795963,0.05494890200444771,0.05362541837147155
122,0.6998614132404327,0.7074737463295617,0.6922490801513037,0.1746738240122795,0.17736276374793247,0.1719848842766265,0.06455099955201142,0.06548217110533641,0.06361982799868643,0.05367141328752036,0.054250362753708925,0.0530924638213318
123,0.6988227307796478,0.7053667461480944,0.6922787154112013,0.17611417174339292,0.17856817709988643,0.1736601663868994,0.06379322186112397,0.06450605319437662,0.06308039052787133,0.053761686384677834,0.054393056396606784,0.053130316372748884
124,0.7004913091659546,0.7082026713021883,0.6927799470297209,0.17532964050769806,0.17832392756745918,0.17233535344793693,0.06391262188553806,0.06466194897089689,0.06316329480017924,0.054478388652205424,0.05522312908954629,0.05373364821486456
125,0.7008856654167175,0.7087684245360257,0.6930029062974092,0.1748079776763916,0.17876601466685843,0.1708499406859248,0.06433683224022385,0.06513536864561795,0.06353829583482976,0.05420169793069357,0.05482258842399873,0.05358080743738841
