iter,data_n_clusters_2.0_mean,data_n_clusters_2.0_upper,data_n_clusters_2.0_lower,data_n_clusters_3.0_mean,data_n_clusters_3.0_upper,data_n_clusters_3.0_lower,data_n_clusters_5.0_mean,data_n_clusters_5.0_upper,data_n_clusters_5.0_lower,data_n_clusters_10.0_mean,data_n_clusters_10.0_upper,data_n_clusters_10.0_lower
18,0.9994176089763641,1.0036129794204423,0.995222238532286,1.4859349250793457,1.495753972755072,1.4761158774036194,1.9201762080192566,1.9312728653478313,1.909079550690682,2.0922048568725584,2.099894647150949,2.0845150665941676
19,0.9034470319747925,0.9073710695579159,0.899522994391669,1.3774912714958192,1.3869157614218834,1.368066781569755,1.8219814896583557,1.8303018732758913,1.81366110604082,2.014435315132141,2.0234643984487204,2.0054062318155617
20,0.8194000959396363,0.8229548741659551,0.8158453177133174,1.2790704011917113,1.288602099077576,1.2695387033058467,1.7289630889892578,1.737279128669209,1.7206470493093065,1.9451841950416564,1.9543928519661593,1.9359755381171535
21,0.7446012318134307,0.7471323338433015,0.74207012978356,1.1926759123802184,1.202165424822324,1.183186399938113,1.6476406812667848,1.6572388424917408,1.6380425200418287,1.8812800645828247,1.892114506808728,1.8704456223569215
22,0.6778074383735657,0.6805692127800013,0.6750456639671302,1.115652048587799,1.1251579701940984,1.1061461269814996,1.5754011273384094,1.58492686399101,1.565875390685809,1.8260372519493102,1.8390414130704897,1.8130330908281307
23,0.6185950815677643,0.6211435092928563,0.6160466538426723,1.0464329600334168,1.0569883646469624,1.0358775554198711,1.5051182150840758,1.5143683414096611,1.4958680887584905,1.767577087879181,1.7785484673731722,1.7566057083851898
24,0.5638360619544983,0.5663053729822857,0.561366750926711,0.9820879399776459,0.9920652494336121,0.9721106305216797,1.447347927093506,1.4565260197906982,1.4381698343963136,1.7182869076728822,1.7293873288202097,1.7071864865255546
25,0.5139558345079422,0.5166073299496908,0.5113043390661937,0.9225737631320954,0.9331405641829514,0.9120069620812393,1.3827810168266297,1.390357883049303,1.3752041506039563,1.6700921773910522,1.6798947977547027,1.6602895570274017
26,0.4719116151332855,0.47458474405201867,0.46923848621455233,0.8688446879386902,0.8796028584957248,0.8580865173816555,1.3257386326789855,1.3345293475780673,1.3169479177799037,1.6248058438301087,1.6334710940969699,1.6161405935632476
27,0.4336834579706192,0.4358587146481354,0.43150820129310297,0.8220744013786316,0.8309137041270507,0.8132350986302126,1.2723075985908507,1.2802992427219886,1.264315954459713,1.580079233646393,1.5894929637221473,1.5706655035706385
28,0.399147167801857,0.4016601319373081,0.3966342036664059,0.7797040522098542,0.7887560648187253,0.770652039600983,1.2209950804710388,1.227937414836742,1.2140527461053356,1.5422685146331787,1.5509718564580912,1.5335651728082662
29,0.36673419177532196,0.36900077805327547,0.36446760549736845,0.7383958578109742,0.7477274494856497,0.7290642661362986,1.179207968711853,1.1853453784026544,1.1730705590210517,1.5055482983589172,1.5144893089172156,1.496607287800619
30,0.3391308277845383,0.34087782842349745,0.33738382714557913,0.7054644465446472,0.7134882960630138,0.6974405970262807,1.1437738537788391,1.1510039882590544,1.1365437192986239,1.4756796717643739,1.4859790565418003,1.4653802869869474
31,0.3127702295780182,0.31479421201637064,0.31074624713966575,0.6730942964553833,0.6802764377545664,0.6659121551562003,1.1037205457687378,1.1118007836455517,1.095640307891924,1.4423513531684875,1.4537969890615428,1.4309057172754323
32,0.2890698194503784,0.2906417698860357,0.28749786901472113,0.6412409245967865,0.6486319972678807,0.6338498519256923,1.0681345582008361,1.0767534373807957,1.0595156790208766,1.4122756242752075,1.4241064584251322,1.4004447901252828
33,0.2677506357431412,0.2692193279342868,0.2662819435519955,0.6107666909694671,0.6173502839022832,0.604183098036651,1.035792315006256,1.0458195654998623,1.0257650645126497,1.3849668622016906,1.395480395490211,1.3744533289131702
34,0.24734958410263058,0.2491458172853084,0.24555335091995276,0.5813807785511017,0.5878024354566784,0.574959121645525,1.0037762522697449,1.0134727871337723,0.9940797174057173,1.361319625377655,1.3714098524878433,1.3512293982674666
35,0.2297671064734459,0.23160928192228897,0.22792493102460282,0.5566512644290924,0.5635445737372407,0.5497579551209442,0.9776337206363678,0.9869277949534445,0.968339646319291,1.3321402311325072,1.342375485574398,1.3219049766906166
36,0.21279064565896982,0.21483280680253192,0.21074848451540773,0.5335777789354325,0.5406181714174159,0.526537386453449,0.948537427186966,0.9586731638478888,0.9384016905260432,1.3094183921813964,1.3188607547785536,1.2999760295842393
37,0.1978921145200729,0.19987207825253697,0.19591215078760885,0.5070561051368714,0.514006608440858,0.5001056018328848,0.9179612636566162,0.9277071098327115,0.9082154174805209,1.287218987941742,1.297842909817594,1.2765950660658898
38,0.18305884450674054,0.18490489029745263,0.18121279871602844,0.48279725909233095,0.4894096584153581,0.4761848597693038,0.8905580699443817,0.8985809193382222,0.8825352205505412,1.2665866255760192,1.2781584445335559,1.2550148066184825
39,0.1703518033027649,0.1719098670095233,0.1687937395960065,0.46436740159988404,0.4695298752741831,0.459204927925585,0.8705511927604676,0.8789578629692812,0.8621445225516539,1.2506657719612122,1.2607527810230539,1.2405787628993705
40,0.15895022153854368,0.1604927140002841,0.15740772907680328,0.4494814217090607,0.4551812235688926,0.44378161984922876,0.8488667666912079,0.8573509265918864,0.8403826067905293,1.2286805868148805,1.2374394167643294,1.2199217568654315
41,0.14851971864700314,0.1499312677036227,0.1471081695903836,0.43203402161598203,0.4369553634068635,0.4271126798251006,0.8241620659828186,0.8322302792247267,0.8160938527409105,1.2120112538337708,1.2184213732758615,1.2056011343916802
42,0.13972635716199874,0.14122102694604466,0.13823168737795283,0.4168288618326187,0.42191327415018715,0.41174444951505024,0.8060721158981323,0.814900305112899,0.7972439266833656,1.1949296712875366,1.2016299954119518,1.1882293471631213
43,0.13149267733097073,0.1330598052175742,0.12992554944436724,0.40483249723911285,0.409556851444511,0.4001081430337147,0.7901558935642242,0.7974490893789222,0.7828626977495262,1.1869198679924011,1.1934133176046995,1.1804264183801028
44,0.12348215356469153,0.1252618578592095,0.12170244927017354,0.3928762853145599,0.3980920105722092,0.38766056005691063,0.7748335540294647,0.7827420560150709,0.7669250520438586,1.1788413763046264,1.1869314503927466,1.1707513022165061
45,0.1153316386044025,0.11690048977958534,0.11376278742921966,0.3825308561325073,0.38788761524151805,0.3771740970234966,0.7586223304271698,0.7676001545263952,0.7496445063279443,1.1673438906669618,1.1767652810498062,1.1579225002841174
46,0.10823328047990795,0.10982336001144535,0.10664320094837054,0.37059454917907714,0.3756448839358679,0.36554421442228635,0.7459546029567719,0.7556285567574409,0.7362806491561028,1.1507715702056884,1.1610112400752037,1.1405319003361731
47,0.10287641137838359,0.10452881383494708,0.1012240089218201,0.3588913083076477,0.3630293230389232,0.3547532935763722,0.7327693462371826,0.7417099247291425,0.7238287677452226,1.1383845448493957,1.1481250744902358,1.1286440152085555
48,0.09717280194163318,0.09887581289889379,0.09546979098437257,0.3510712832212448,0.35526523433212215,0.3468773321103675,0.7192125797271729,0.7283607933689339,0.7100643660854119,1.1216753005981446,1.1309518558077436,1.1123987453885456
49,0.0926205858588218,0.0941488399775566,0.09109233174008699,0.3421644985675812,0.34651699932298335,0.337811997812179,0.7054893732070923,0.7152296537894265,0.695749092624758,1.1085457801818848,1.1175044584080247,1.0995871019557448
50,0.08845369741320608,0.09002740158344114,0.08687999324297102,0.3340236246585846,0.3383855030862363,0.3296617462309329,0.6939663112163543,0.7024479529939884,0.6854846694387202,1.095959687232971,1.105733235492505,1.0861861389734373
51,0.08406602367758745,0.08558981140906032,0.08254223594611458,0.3252014994621277,0.33052433570478496,0.3198786632194704,0.6860495865345001,0.6946499467556625,0.6774492263133377,1.0881399989128113,1.1001084969756998,1.0761715008499229
52,0.08045234382152552,0.08177630427156436,0.07912838337148669,0.3192078173160553,0.32434285438405,0.3140727802480606,0.6751821279525757,0.6826478808456342,0.6677163750595172,1.0802332282066345,1.0919195403484663,1.0685469160648027
53,0.07680419683456417,0.07814834620775468,0.07546004746137366,0.31299149692058564,0.3182800243549058,0.30770296948626547,0.664766502380371,0.672098098168376,0.6574349065923661,1.069764292240143,1.0810722248597853,1.0584563596205006
54,0.07355522513389581,0.07491977209771865,0.07219067817007298,0.30472455024719236,0.30977129536073006,0.29967780513365466,0.6563267648220062,0.6640928599637699,0.6485606696802426,1.0584530591964723,1.0700322640575002,1.0468738543354443
55,0.0708622939884662,0.07221716521669969,0.06950742276023272,0.2971982449293137,0.3017370066343902,0.2926594832242372,0.6466468513011933,0.654341943491868,0.6389517591105185,1.0472559690475465,1.059195073203249,1.035316864891844
56,0.06808143481612201,0.06973710573540591,0.06642576389683812,0.29185901284217836,0.29588922004044543,0.2878288056439113,0.6385892748832702,0.6464934679540756,0.6306850818124649,1.0387893676757813,1.0504717568426851,1.0271069785088776
57,0.06587981544435019,0.06757985571045542,0.06417977517824495,0.28736106753349305,0.2909986856636329,0.2837234494033532,0.6308006882667542,0.6379739526605864,0.6236274238729219,1.0317830920219422,1.042102703332407,1.0214634807114773
58,0.06278672628104683,0.06440910700205918,0.06116434556003447,0.27932279706001284,0.2834130056178293,0.2752325885021964,0.6198683321475983,0.6260015430840754,0.6137351212111212,1.0219697058200836,1.03078049259963,1.0131589190405372
59,0.06112253963947293,0.06260384934840933,0.059641229930536534,0.2735786646604538,0.2775384277483885,0.26961890157251905,0.6145006239414215,0.6210521077804616,0.6079491401023813,1.0164086818695068,1.024854874218168,1.0079624895208457
60,0.0592746146023273,0.0607757811696781,0.057773448034976506,0.26983568966388705,0.27353787978824085,0.26613349953953325,0.6068301141262055,0.6127345633676036,0.6009256648848074,1.0142584800720216,1.0224667564191412,1.006050203724902
61,0.05698654875159259,0.05828110319126639,0.05569199431191879,0.26185582876205443,0.2653280035241319,0.258383653999977,0.5971636950969696,0.6034815815787642,0.5908458086151751,1.0093877494335175,1.016924288847229,1.001851210019806
62,0.05575945824384686,0.0567907030128845,0.05472821347480922,0.2579265311360359,0.2616127297347282,0.2542403325373436,0.5925327837467194,0.6009604358394013,0.5841051316540374,1.0062911212444305,1.014698930745945,0.9978833117429159
63,0.05376556739211077,0.05459580564693995,0.052935329137281585,0.2508282333612442,0.2546853676598416,0.24697109906264678,0.5833636105060578,0.5904257158292031,0.5763015051829125,0.9995762407779694,1.0080302339799068,0.991122247576032
64,0.051579447835683766,0.0523528866031079,0.05080600906825963,0.24638337939977645,0.24952504484704624,0.24324171395250666,0.5785338342189789,0.5846772865870152,0.5723903818509425,0.9912878751754761,1.00051243854584,0.9820633118051124
65,0.05003147609531874,0.050773102917763165,0.04928984927287431,0.2440008208155632,0.24773282586863657,0.24026881576248985,0.574728125333786,0.5810439737267794,0.5684122769407927,0.9871328711509705,0.9967040969385523,0.9775616453633886
66,0.04889173991978163,0.04968103152299982,0.04810244831656344,0.24046975374221802,0.24464313715232122,0.2362963703321148,0.5671073496341705,0.5739368317483964,0.5602778675199447,0.975647920370102,0.9852677650729471,0.9660280756672568
67,0.04750482589006418,0.048229479591805846,0.04678017218832252,0.23645708560943599,0.24077523773677204,0.23213893348209994,0.5640007317066192,0.5693030308397685,0.55869843257347,0.9713622868061066,0.9810553724825515,0.9616692011296617
68,0.045794074237346584,0.04658152911635049,0.04500661935834268,0.2342668130993843,0.23826092270908147,0.23027270348968712,0.5641683578491211,0.5691478913359567,0.5591888243622856,0.9678052961826324,0.9764145090566764,0.9591960833085885
69,0.044358952715992876,0.04508367717190433,0.043634228260081426,0.2317847684025764,0.23491260411692128,0.2286569326882315,0.5556168377399444,0.5604804773846683,0.5507531980952205,0.9648577153682709,0.9745651911848019,0.9551502395517399
70,0.04391978122293944,0.044683881189852497,0.04315568125602639,0.23024027049541468,0.23335684469758589,0.22712369629324347,0.5495147168636322,0.5538723396548663,0.5451570940723981,0.9587600588798523,0.9684161770657759,0.9491039406939287
71,0.04307179227471347,0.04385084758875108,0.04229273696067586,0.2288441464304924,0.2319085656706028,0.22577972719038197,0.5447396695613861,0.548689966921197,0.5407893722015752,0.9544314503669739,0.9635550133205432,0.9453078874134045
72,0.04205941259860989,0.042906086477967745,0.04121273871925203,0.2274733990430832,0.23069771158381544,0.22424908650235095,0.5413904964923859,0.5444787622308047,0.5383022307539671,0.950040477514267,0.9606068010284552,0.9394741540000788
73,0.04120103716850277,0.04200149160399593,0.04040058273300961,0.22543521970510477,0.22838981788786528,0.22248062152234427,0.5353700459003449,0.5383078931088118,0.532432198691878,0.948362547159195,0.9585599493423327,0.9381651449760573
74,0.04057279825210565,0.04125116720391962,0.039894429300291676,0.22443744093179702,0.22771363509539563,0.2211612467681984,0.5337189257144928,0.5375836207210941,0.5298542307078914,0.9511308670043945,0.9605377600907014,0.9417239739180877
75,0.040305823460221255,0.04107282399478523,0.03953882292565728,0.22238589227199554,0.22517993481365658,0.2195918497303345,0.5296197772026062,0.5338801190483429,0.5253594353568696,0.947935301065445,0.9566853507382811,0.9391852513926089
76,0.03962842822074887,0.040393672808076854,0.03886318363342089,0.22168083786964413,0.2240740942315683,0.21928758150771996,0.5243009150028228,0.5279719999812692,0.5206298300243765,0.9444620490074158,0.9529249010586024,0.9359991969562292
77,0.03883968777954574,0.03959936100454127,0.03808001455455021,0.22000949233770367,0.2226360107296685,0.21738297394573886,0.5203930556774139,0.5236212759123927,0.5171648354424351,0.9421161234378814,0.9501185397124042,0.9341137071633586
78,0.038550765812396956,0.03910419146414692,0.03799734016064699,0.2175884425640106,0.2204694796360573,0.21470740549196393,0.5173401534557343,0.5204738148971572,0.5142064920143113,0.9389552116394043,0.947730590847756,0.9301798324310526
79,0.03788312412798399,0.03849033856286796,0.03727590969310002,0.21562130451202394,0.21832563374771044,0.21291697527633743,0.5150739789009094,0.5178720095516022,0.5122759482502167,0.9357727348804474,0.9428347429211574,0.9287107268397374
80,0.037958528473973234,0.03845093061829342,0.03746612632965305,0.21112353801727296,0.21414047760207047,0.20810659843247545,0.5128745019435883,0.5171412037374491,0.5086078001497275,0.9347915053367615,0.9429608232612482,0.9266221874122748
81,0.03738939836621277,0.03827061625317069,0.03650818047925485,0.20945651531219478,0.21273503469616376,0.2061779959282258,0.508183804154396,0.512172510877824,0.504195097430968,0.9372044324874877,0.9458433106058111,0.9285655543691644
82,0.03694222941994662,0.037908731796875046,0.03597572704301819,0.20830600410699845,0.21151881247617443,0.20509319573782248,0.5089302390813828,0.5134515712919392,0.5044089068708264,0.9322874486446381,0.9409013915092324,0.9236735057800438
83,0.036152661591768234,0.03704300830711474,0.03526231487642173,0.20768062770366663,0.21158340045767818,0.20377785494965509,0.5104209035634995,0.5157916180886082,0.5050501890383907,0.9273731529712677,0.9344631393010717,0.9202831666414636
84,0.035406703501939744,0.03635982243112854,0.034453584572750946,0.20684868395328518,0.2097915455700757,0.20390582233649465,0.5039740175008773,0.5093692560355895,0.4985787789661652,0.9245538234710693,0.9313516320963217,0.9177560148458169
85,0.034955702349543524,0.03591384696063774,0.033997557738449306,0.20765485316514964,0.21015171682512096,0.20515798950517833,0.5006260246038436,0.5064486624620876,0.49480338674559965,0.9228946387767791,0.9289013493299856,0.9168879282235727
86,0.03429985735565419,0.03521990511054986,0.03337980960075852,0.2068428114056587,0.20892398750511848,0.2047616353061989,0.49956423938274386,0.5049829889352551,0.49414548983023265,0.9223997116088867,0.9267102316474981,0.9180891915702752
87,0.0341462835669517,0.035165105486260326,0.033127461647643075,0.2053063079714775,0.20720785705024458,0.20340475889271042,0.49620865285396576,0.5016686312046515,0.49074867450327997,0.9200045228004455,0.9251469645683508,0.9148620810325403
88,0.033716833591461146,0.034680645598343364,0.03275302158457893,0.20443210750818253,0.20606898601759144,0.2027952289987736,0.49215729236602784,0.4982788161782962,0.48603576855375946,0.9176605701446533,0.9230336529347385,0.9122874873545681
89,0.033104968816041906,0.03393856340451559,0.03227137422756822,0.2022928699851036,0.2039123947262067,0.2006733452440005,0.4907670825719833,0.49676540676661296,0.48476875837735367,0.9170500338077545,0.9238253506995471,0.910274716915962
90,0.03314494248479601,0.033914745110678636,0.03237513985891339,0.2008266076445579,0.20265982599972343,0.19899338928939236,0.4909242242574692,0.4964918051054222,0.4853566434095162,0.9161597788333893,0.9252240701143329,0.9070954875524456
91,0.03325508553534742,0.0341914952792851,0.03231867579140975,0.20018103867769238,0.20231364553559789,0.19804843181978687,0.490268874168396,0.4959465045638136,0.48459124377297835,0.9117335498332977,0.9215357874557419,0.9019313122108534
92,0.03318287618458267,0.03394525594981224,0.032420496419353094,0.19864417910575866,0.20047149331626107,0.19681686489525624,0.48626020848751067,0.49072993795370645,0.4817904790213149,0.9091630935668945,0.9180755001362275,0.9002506869975615
93,0.03325556777417656,0.034144591467275436,0.03236654408107769,0.1986316308379173,0.2014656909704255,0.1957975707054091,0.4836864650249481,0.48860259651935267,0.47877033353054355,0.9085373759269715,0.9192300699292064,0.8978446819247365
94,0.03272659685462708,0.03370608700275981,0.03174710670649435,0.19804506897926327,0.20161244702634384,0.1944776909321827,0.48286970555782316,0.4885901478295351,0.47714926328611124,0.9080480694770813,0.9181321147638424,0.8979640241903202
95,0.03255283068865532,0.033837204373496015,0.03126845700381462,0.19791128933429716,0.2013774848249203,0.19444509384367403,0.4837071061134338,0.48989385750916314,0.4775203547177045,0.9059784114360809,0.9161459222613542,0.8958109006108077
96,0.03277669455856082,0.03390669511044805,0.03164669400667359,0.19885250329971313,0.20223693263260953,0.19546807396681673,0.4833197474479675,0.4891109425668459,0.47752855232908914,0.9043249249458313,0.913417287038984,0.8952325628526786
97,0.032838389649987185,0.033894371450326775,0.031782407849647594,0.19830009937286375,0.20184207915757266,0.19475811958815484,0.4811579644680023,0.48734626799038316,0.47496966094562143,0.9027143716812134,0.9117114688526329,0.8937172745097939
98,0.03310581073164934,0.03418749884907377,0.0320241226142249,0.19850677996873853,0.20164913744960988,0.19536442248786717,0.48360135555267336,0.48922256724126556,0.47798014386408116,0.903264856338501,0.9122151244709683,0.8943145882060336
99,0.03287562355399128,0.03377524513834298,0.03197600196963959,0.19535725712776184,0.19758107945764358,0.1931334347978801,0.4818812161684036,0.4887577970324416,0.47500463530436565,0.8981421291828156,0.9064874512949064,0.8897968070707247
100,0.03226554449647658,0.03309879863441537,0.03143229035853779,0.19404639452695843,0.1967718079079235,0.19132098114599336,0.47993222177028655,0.48578497025228673,0.47407947328828637,0.8995939135551453,0.9073605011585333,0.8918273259517573
101,0.0321820024400949,0.03316529275524603,0.031198712124943764,0.19466392695903775,0.19743300137330352,0.19189485254477198,0.47968280017375947,0.48580056865995574,0.4735650316875632,0.901520574092865,0.9092865748475312,0.8937545733381989
102,0.03204027544707054,0.032954358219664553,0.031126192674476524,0.19332292824983596,0.19561913295410782,0.1910267235455641,0.4828418463468552,0.48864707391219225,0.4770366187815181,0.9035367250442505,0.9113476228260108,0.8957258272624903
103,0.03202910553663964,0.03282974032283462,0.031228470750444652,0.19257241189479826,0.19486398856357412,0.1902808352260224,0.4813916444778442,0.4871860193130739,0.4755972696426145,0.8996522188186645,0.9071095895666923,0.8921948480706368
104,0.031802756339311566,0.03251926908396374,0.031086243594659387,0.19249299168586728,0.19505490131397746,0.1899310820577571,0.48315016329288485,0.4875724337011348,0.4787278928846349,0.9008807837963104,0.908471304548487,0.8932902630441338
105,0.03098807204514737,0.03178833055559768,0.030187813534697055,0.19064123332500454,0.1930037543446957,0.1882787123053134,0.4841730773448944,0.4890770169421927,0.4792691377475961,0.8991965055465698,0.9063672030952927,0.8920258079978469
106,0.030971954390406543,0.0318073214075506,0.030136587373262493,0.19122148752212523,0.19426218394969624,0.1881807910945542,0.48325060606002807,0.4889058503907441,0.47759536172931205,0.895478492975235,0.9023574174735247,0.8885995684769452
107,0.030447940528392742,0.03122863734325338,0.029667243713532104,0.1903508827090263,0.19360891371335903,0.18709285170469359,0.4786460787057877,0.48423448094766547,0.4730576764639099,0.8925185203552246,0.899981676799228,0.8850553639112212
108,0.02978697773069137,0.030572308652244046,0.029001646809138696,0.1884969651699066,0.1918999737733333,0.18509395656647992,0.4792604595422745,0.48509908932850493,0.473421829756044,0.8918543875217437,0.8989973505289521,0.8847114245145353
109,0.029301731847226575,0.02999284915027718,0.028610614544175968,0.1885528042912483,0.1917596276876834,0.1853459808948132,0.4764420986175537,0.482490998570646,0.47039319866446144,0.8916462779045105,0.9000170308375137,0.8832755249715072
110,0.029537924192845767,0.03034475068902626,0.028731097696665275,0.18745533674955367,0.19009226010367755,0.1848184133954298,0.4753109246492386,0.4809007871898865,0.46972106210859066,0.8869170129299164,0.8943501114535537,0.8794839144062792
111,0.029590092413127378,0.03050091206071127,0.028679272765543485,0.188093926012516,0.19086604570289686,0.18532180632213516,0.476770693063736,0.48283058443949367,0.4707108016879783,0.8891072273254395,0.896927367295981,0.8812870873548979
112,0.02911990564316506,0.02992313803807572,0.0283166732482544,0.18696936070919035,0.1897579506384557,0.18418077077992498,0.47797423005104067,0.48393608489761875,0.4720123752044626,0.8909893751144409,0.8982241638473412,0.8837545863815406
113,0.02870685420930381,0.029444237574099284,0.027969470844508338,0.18736874014139177,0.1904701935843188,0.18426728669846473,0.47614139318466187,0.48160078995896755,0.4706819964103562,0.8918460011482239,0.8993584916937687,0.8843335106026791
114,0.028769524767994843,0.029613067149042608,0.027925982386947077,0.18635674864053725,0.18958670168091069,0.18312679560016382,0.4783481389284134,0.4834005963878942,0.4732956814689326,0.8920573174953461,0.8987613644061663,0.885353270584526
115,0.02858556807041167,0.02936577673780417,0.027805359403019172,0.18569439053535458,0.188216922798492,0.18317185827221716,0.4737287491559982,0.47881242420028086,0.4686450741117156,0.8888007819652557,0.8954450035124701,0.8821565604180412
116,0.028749379143118814,0.029512655308417648,0.02798610297781998,0.18518307805061338,0.18771279712600553,0.18265335897522122,0.4714859127998352,0.4766791075209718,0.4662927180786986,0.8847751438617706,0.8920849118321444,0.8774653758913967
117,0.02849710173904891,0.029225504025048008,0.02776869945304981,0.18460627049207684,0.18700493886324154,0.18220760212091214,0.4710117518901825,0.47703555830656,0.464987945473805,0.8850501954555512,0.8927169240790196,0.8773834668320828
118,0.029068594798445653,0.02968812591162144,0.028449063685269865,0.18500272929668427,0.18763333460327491,0.18237212399009362,0.4694105952978134,0.4755967475942976,0.46322444300132926,0.8844177484512329,0.8911784671385768,0.8776570297638889
119,0.02902071326971049,0.029490200552740684,0.028551225986680296,0.18317643553018564,0.18531173672496412,0.18104113433540717,0.46912078857421874,0.4745383257998882,0.4637032513485493,0.8856397211551666,0.891984331832087,0.8792951104782463
120,0.028703166916966387,0.029199001862562468,0.028207331971370306,0.18282708227634428,0.18535943959896914,0.18029472495371943,0.46595885455608366,0.47132060569733125,0.46059710341483606,0.8844980418682098,0.8912596134585979,0.8777364702778216
121,0.028614932298660224,0.029172958805728795,0.028056905791591653,0.18229305297136306,0.18516268285690013,0.17942342308582598,0.46511777937412263,0.46970940047240106,0.4605261582758442,0.8832001447677612,0.8918791624754563,0.8745211270600661
122,0.028217998519539794,0.028735458809518086,0.027700538229561502,0.18279225975275037,0.18562752554650827,0.17995699395899248,0.4671255528926849,0.47218722499594634,0.4620638807894235,0.885877251625061,0.895337437572016,0.8764170656781061
123,0.028560450859367797,0.02898221901156401,0.028138682707171583,0.1818538576364517,0.1853305886262818,0.17837712664662161,0.4685311853885651,0.47405918856133994,0.46300318221579023,0.8875784516334534,0.8960927137584409,0.8790641895084659
124,0.028984619304537718,0.02942341173753017,0.028545826871545266,0.1819939598441124,0.18609386782499263,0.17789405186323218,0.4723106145858765,0.4772686645960648,0.46735256457568813,0.8910497307777405,0.8997972470493771,0.8823022145061039
125,0.02875840645283455,0.029254800930495158,0.028262011975173945,0.18211086243391034,0.18589955704020003,0.17832216782762064,0.4699240386486053,0.4744498054449279,0.4653982718522828,0.8863381385803223,0.8967327522051944,0.8759435249554501
