iter,data_noise_weight_0.1_mean,data_noise_weight_0.1_upper,data_noise_weight_0.1_lower,data_noise_weight_0.5_mean,data_noise_weight_0.5_upper,data_noise_weight_0.5_lower,data_noise_weight_1.0_mean,data_noise_weight_1.0_upper,data_noise_weight_1.0_lower,data_noise_weight_1.5_mean,data_noise_weight_1.5_upper,data_noise_weight_1.5_lower
26,0.8823369741439819,0.8897658104604161,0.8749081378275477,0.9800983428955078,0.9889268244169754,0.9712698613740401,1.3562069058418273,1.3692887267138316,1.343125084969823,2.007374918460846,2.017196167451065,1.9975536694706273
27,0.8295685529708863,0.8362282995605494,0.8229088063812231,0.9286216914653778,0.9366853257969179,0.9205580571338376,1.3111201286315919,1.3230780951837464,1.2991621620794374,1.9687863826751708,1.980089956193402,1.9574828091569396
28,0.7834039032459259,0.7892034576893718,0.77760434880248,0.8822198390960694,0.8887414523682778,0.8756982258238609,1.269418442249298,1.2786899004878918,1.2601469840107042,1.9404958248138429,1.950079312682188,1.9309123369454977
29,0.743090933561325,0.7500148762846275,0.7361669908380226,0.8423590362071991,0.8502876636766205,0.8344304087377777,1.2381676197052003,1.2478214280719253,1.2285138113384753,1.9169861435890199,1.9272372861966311,1.9067350009814086
30,0.7041957259178162,0.7116768147051978,0.6967146371304346,0.8069014191627503,0.8154737303678204,0.7983291079576801,1.2098072052001954,1.2203369079541477,1.199277502446243,1.8945668816566468,1.9056205285834609,1.8835132347298327
31,0.6675849258899689,0.6749883939587917,0.660181457821146,0.7732531070709229,0.7826741767670298,0.763832037374816,1.1818743467330932,1.1927709741031443,1.1709777193630422,1.8682846665382384,1.8807543643132887,1.8558149687631882
32,0.6359668433666229,0.6443801105559752,0.6275535761772706,0.7444525361061096,0.7539781208385309,0.7349269513736884,1.1569548845291138,1.1689631898265789,1.1449465792316487,1.8525646209716797,1.8647561247791142,1.8403731171642452
33,0.6054950773715972,0.6134687268530918,0.5975214278901027,0.7162574648857116,0.7260266654097859,0.7064882643616374,1.1341689348220825,1.1444162469800925,1.1239216226640725,1.8337518095970153,1.842156522567276,1.8253470966267547
34,0.5810160517692566,0.5900520253862643,0.5719800781522489,0.692647248506546,0.7031174920756155,0.6821770049374766,1.1161116242408753,1.1264049012768296,1.105818347204921,1.8162322878837585,1.8255591673595235,1.8069054084079934
35,0.5546500861644745,0.5632112000196128,0.5460889723093363,0.6678333580493927,0.6775608331652108,0.6581058829335746,1.0922784209251404,1.1028096778633643,1.0817471639869165,1.795881748199463,1.8046088141391945,1.7871546822597313
36,0.5325171411037445,0.5407447567133085,0.5242895254941805,0.6453774988651275,0.655536249132338,0.635218748597917,1.0753643274307252,1.0862353693537528,1.0644932855076976,1.7861703157424926,1.7950972477199048,1.7772433837650805
37,0.5090436488389969,0.517318990047864,0.5007683076301298,0.6223358392715455,0.6319178649092421,0.6127538136338488,1.0538175702095032,1.0645927702441433,1.043042370174863,1.7688363790512085,1.7774164932831444,1.7602562648192726
38,0.48872380554676054,0.49685990933468155,0.4805877017588395,0.6020676672458649,0.6120322543408673,0.5921030801508625,1.0414294242858886,1.0519037673628404,1.0309550812089368,1.7614168763160705,1.7690985084757536,1.7537352441563874
39,0.4709662079811096,0.47805700035456217,0.46387541560765705,0.585545825958252,0.5938664481082223,0.5772252038082817,1.0260515749454497,1.0350282714327257,1.0170748784581738,1.7511826753616333,1.7577329344119716,1.744632416311295
40,0.454311928153038,0.4616496962679388,0.4469741600381372,0.568816864490509,0.5772047504718325,0.5604289785091856,1.0117258846759796,1.020409590905097,1.0030421784468622,1.7434587240219117,1.7507774284541222,1.7361400195897012
41,0.434421569108963,0.44179006271950616,0.42705307549841987,0.5505468308925628,0.5587347672083615,0.5423588945767642,0.9927653074264526,1.001064892221969,0.9844657226309365,1.7317058444023132,1.7397679846640954,1.723643704140531
42,0.4191637456417084,0.42692509566105136,0.4114023956223654,0.53652982711792,0.5444750252238053,0.5285846290120346,0.9818984150886536,0.9899221502792789,0.9738746798980283,1.7205233454704285,1.7284100554044122,1.7126366355364449
43,0.4051899641752243,0.41216564874518685,0.39821427960526173,0.5236668199300766,0.530821070825501,0.5165125690346521,0.972299212217331,0.9789316133789108,0.9656668110557511,1.7105440855026246,1.7171580493637024,1.7039301216415468
44,0.38830032050609586,0.3943215105675782,0.38227913044461354,0.5091924458742142,0.5153757950733655,0.5030090966750629,0.9574613928794861,0.9641592349901703,0.9507635507688018,1.6972400426864624,1.7038429232939911,1.6906371620789338
45,0.3781968176364899,0.3845211484637452,0.37187248680923457,0.5003724068403244,0.5071610901853768,0.49358372349527185,0.9508955717086792,0.9565026724581497,0.9452884709592088,1.7001323461532594,1.7070395996700918,1.693225092636427
46,0.366351443529129,0.37259302116808196,0.3601098658901761,0.4915257453918457,0.498463417115192,0.4845880736684994,0.9416720509529114,0.9475588156772516,0.9357852862285712,1.6949704051017762,1.7020626099836984,1.687878200219854
47,0.35606653690338136,0.36119404135252653,0.3509390324542362,0.48353199362754823,0.48933789866662253,0.47772608858847393,0.9348885715007782,0.9410321464523139,0.9287449965492425,1.690307891368866,1.6981989450108574,1.6824168377268747
48,0.34491522014141085,0.35026026034937385,0.33957017993344785,0.47338289618492124,0.4797680131859974,0.4669977791838451,0.9221917808055877,0.928437983375738,0.9159455782354374,1.6812875390052795,1.688584649311719,1.67399042869884
49,0.3367945820093155,0.3424543838691476,0.3311347801494834,0.46778763830661774,0.47425293101315136,0.4613223456000841,0.9201575636863708,0.9270827412966745,0.9132323860760672,1.6763815999031066,1.6840520893853954,1.6687111104208179
50,0.3278353899717331,0.333922545423796,0.3217482345196702,0.4597084015607834,0.4665228438543596,0.4528939592672072,0.9162427127361298,0.9235235169497291,0.9089619085225304,1.6713854908943175,1.6782758659946784,1.6644951157939567
51,0.31798759996891024,0.3237624365884364,0.3122127633493841,0.4500035285949707,0.4568255618883468,0.4431814953015947,0.9089728534221649,0.9162778740248316,0.9016678328194982,1.6647199869155884,1.6714478606055019,1.657992113225675
52,0.31339073479175567,0.31891569723220686,0.30786577235130447,0.4460184782743454,0.4528374430655232,0.43919951348316755,0.9035410761833191,0.9093663179563016,0.8977158344103366,1.6610758304595947,1.6707274013273952,1.6514242595917943
53,0.3066314607858658,0.31101543661620734,0.3022474849555242,0.4378206044435501,0.4434925591061575,0.4321486497809427,0.8916284024715424,0.8967838833206897,0.8864729216223951,1.6508004546165467,1.661016766342028,1.6405841428910652
54,0.30072241425514223,0.30512956486901704,0.2963152636412674,0.4330425351858139,0.4385468599033436,0.4275382104682843,0.8846881687641144,0.8908732893032367,0.878503048224992,1.642210555076599,1.6513422299593907,1.6330788801938074
55,0.29444974958896636,0.2985087802702115,0.2903907189077212,0.42568662762641907,0.43055735248323124,0.4208159027696069,0.8815655887126923,0.8873029858985165,0.8758281915268681,1.6417466640472411,1.6504150686842878,1.6330782594101945
56,0.29056836664676666,0.2941237581559581,0.28701297513757523,0.4227853834629059,0.4276553451183352,0.4179154218074766,0.8796777188777923,0.8857620253897652,0.8735934123658194,1.6440095782279969,1.6533862010569524,1.6346329553990413
57,0.2852922558784485,0.2889215373586472,0.2816629743982498,0.4183404535055161,0.4234162425299973,0.4132646644810348,0.8726904213428497,0.8789533754711053,0.8664274672145941,1.6383588433265686,1.6465208770607973,1.6301968095923398
58,0.2780397281050682,0.2825098386353907,0.27356961757474574,0.4119101017713547,0.4169810518133451,0.40683915172936425,0.868550443649292,0.875242784670852,0.861858102627732,1.6337437987327577,1.6442251713514922,1.6232624261140232
59,0.27391586601734164,0.2785602080971285,0.26927152393755477,0.40924728512763975,0.41413091388755957,0.4043636563677199,0.8657019913196564,0.8719505199563778,0.859453462682935,1.633086049556732,1.6418823140522185,1.6242897850612457
60,0.27064439803361895,0.27493524746043263,0.26635354860680527,0.40537876486778257,0.409705556545242,0.40105197319032315,0.8644319415092468,0.8695159999194043,0.8593478830990894,1.631117045879364,1.639382799564457,1.622851292194271
61,0.26917521506547926,0.2742324639122764,0.2641179662186821,0.4054448395967484,0.4109110514247746,0.3999786277687222,0.866766881942749,0.8730339567484721,0.8604998071370259,1.628760576248169,1.6394090415617066,1.6181121109346313
62,0.2656284004449844,0.2703548125436802,0.26090198834628864,0.40228126049041746,0.40662461376870307,0.39793790721213185,0.8642065644264221,0.8696822393656295,0.8587308894872147,1.6318433284759521,1.6410510541468257,1.6226356028050786
63,0.2641249746084213,0.2687658940023195,0.25948405521452317,0.39998040199279783,0.40451275733348496,0.3954480466521107,0.8599276781082154,0.8654940580902116,0.8543612981262191,1.6356420993804932,1.6450713341532535,1.626212864607733
64,0.26208355128765104,0.26648714307808324,0.25767995949721884,0.39925932288169863,0.4032799704262165,0.39523867533718077,0.8575875937938691,0.8632965723031494,0.8518786152845887,1.633155918121338,1.6409169583266228,1.6253948779160532
65,0.2584026381373405,0.2630289843733774,0.2537762919013036,0.3944401204586029,0.39870807922541923,0.39017216169178653,0.8527568280696869,0.8576704492075845,0.8478432069317893,1.626739501953125,1.6367173705930038,1.6167616333132462
66,0.25583720952272415,0.2595417351967588,0.2521326838486895,0.3933622270822525,0.3959772621146991,0.3907471920498059,0.8548265516757965,0.8585886315618171,0.8510644717897758,1.6273667097091675,1.636369810073696,1.618363609344639
67,0.25036124885082245,0.25414002930469193,0.24658246839695294,0.3881000131368637,0.3904820932834669,0.3857179329902605,0.848874294757843,0.8527339907855612,0.8450145987301249,1.6236920475959777,1.6320492696812565,1.615334825510699
68,0.24565972983837128,0.25016173690972143,0.24115772276702113,0.3819702208042145,0.3849042356759809,0.3790362059324481,0.8417530357837677,0.8467821933992299,0.8367238781683055,1.6169753670692444,1.6237942191225527,1.610156515015936
69,0.24349085241556162,0.24792296266490552,0.23905874216621772,0.380029234290123,0.38291652387603836,0.3771419447042076,0.8395954191684722,0.8442368206903365,0.834954017646608,1.61351877450943,1.6193529597051997,1.6076845893136602
70,0.24216565042734145,0.2468351083254489,0.237496192529234,0.3769621431827545,0.3803242809073367,0.3736000054581723,0.8364997386932373,0.8417060263166062,0.8312934510698685,1.6074843764305116,1.6145022794855797,1.6004664733754435
71,0.23747991919517514,0.2421967356924771,0.23276310269787318,0.37177597880363467,0.375366572241116,0.3681853853661533,0.8348251521587372,0.8404362254849831,0.8292140788324913,1.6010429620742799,1.6088307394152117,1.593255184733348
72,0.23656233102083202,0.24132815597486962,0.23179650606679442,0.3724180430173874,0.3760457607017374,0.3687903253330374,0.8342714369297027,0.8404169532940169,0.8281259205653886,1.599085807800293,1.6066791203533748,1.5914924952472111
73,0.23453390896320342,0.23917262940503364,0.2298951885213732,0.37065989077091216,0.3743536125613176,0.3669661689805067,0.8314648568630219,0.8382714374977152,0.8246582762283285,1.597327208518982,1.605360475906683,1.589293941131281
74,0.23142535686492915,0.23586822533747573,0.22698248839238258,0.3664711475372314,0.36991781721146133,0.3630244778630015,0.8248339354991913,0.8315122799436239,0.8181555910547587,1.5946110963821412,1.6030760952684413,1.586146097495841
75,0.22940340787172314,0.23400934607510557,0.22479746966834072,0.3649522244930267,0.3686130938390875,0.3612913551469659,0.8262574434280395,0.8326770396655774,0.8198378471905017,1.601021695137024,1.6075169358274781,1.5945264544465698
76,0.22924746125936504,0.2338707674104839,0.22462415510824618,0.36477919220924376,0.3685428073912971,0.36101557702719045,0.8239095985889435,0.8307333824507475,0.8170858147271396,1.596395230293274,1.6060232969317212,1.5867671636548268
77,0.22623310685157777,0.23110353186476143,0.2213626818383941,0.36257588267326357,0.367027674148678,0.35812409119784916,0.8243138551712036,0.8321606725034264,0.8164670378389808,1.5939660310745238,1.6059400236868877,1.58199203846216
78,0.22348287254571914,0.22810159985974762,0.21886414523169065,0.36124970614910124,0.365278984761284,0.35722042753691846,0.8263053894042969,0.8345420120122756,0.8180687667963181,1.5960522174835206,1.606930107389802,1.5851743275772392
79,0.22148739397525788,0.22548951690564,0.21748527104487575,0.3598257124423981,0.3641032982100836,0.3555481266747126,0.8246585428714752,0.832845865681796,0.8164712200611545,1.5945140242576599,1.6063256700837676,1.5827023784315521
80,0.2214843064546585,0.2250057095548404,0.2179629033544766,0.35915338099002836,0.3624027451381493,0.3559040168419074,0.8247277796268463,0.8313076602419801,0.8181478990117125,1.5972575783729552,1.6058947092209597,1.5886204475249508
81,0.21990091949701304,0.2225794633924042,0.2172223756016219,0.3586191773414612,0.3617003526181491,0.3555380020647733,0.8240756690502167,0.829499706870429,0.8186516312300044,1.5993998050689697,1.6076142124837565,1.591185397654183
82,0.2175360336899757,0.2199156760275494,0.215156391352402,0.3568145543336868,0.35909643262190827,0.35453267604546534,0.8214201092720032,0.82710476155697,0.8157354569870363,1.5957397103309632,1.6026247295181164,1.58885469114381
83,0.2175284057855606,0.21996048880872027,0.21509632276240093,0.3564154148101807,0.35882406741850753,0.35400676220185384,0.8216628134250641,0.8264543903903061,0.8168712364598221,1.600372076034546,1.6085767319228819,1.59216742014621
84,0.21691519170999526,0.2194267505927855,0.21440363282720504,0.35455369055271146,0.3575280005970961,0.3515793805083268,0.8156578600406647,0.8208511299670709,0.8104645901142584,1.592164969444275,1.601011990833134,1.583317948055416
85,0.21433005481958384,0.21637659006199056,0.21228351957717712,0.3519016921520233,0.35391193282338984,0.3498914514806568,0.8116605877876282,0.8164431619037712,0.8068780136714852,1.5884336590766908,1.5970432119158051,1.5798241062375764
86,0.215076570212841,0.21781882003499298,0.212334320390689,0.3524436742067337,0.35566075948711406,0.3492265889263534,0.8153138339519501,0.8200802357875802,0.8105474321163201,1.5907405257225036,1.5990075953549514,1.5824734560900557
87,0.21427493244409562,0.2168485500531279,0.21170131483506335,0.35021819472312926,0.35313425288940964,0.3473021365568489,0.8110443651676178,0.8164188459071041,0.8056698844281315,1.5849568128585816,1.592524640866149,1.577388984851014
88,0.21286940276622773,0.21562627556382488,0.21011252996863058,0.34820406436920165,0.3519334016785765,0.3444747270598268,0.8081952929496765,0.8130078854284594,0.8033827004708937,1.584658420085907,1.5900506830595806,1.5792661571122335
89,0.2098759338259697,0.21240911141765195,0.20734275623428744,0.3440109550952911,0.3471380166614806,0.34088389352910164,0.8016681492328643,0.8061407881760214,0.7971955102897073,1.578026247024536,1.5838153499807677,1.5722371440683045
90,0.20898844301700592,0.21142923393869054,0.2065476520953213,0.34332147240638733,0.34640462553616413,0.3402383192766105,0.7995437383651733,0.8038315936208336,0.7952558831095131,1.578153169155121,1.5833297518636045,1.5729765864466374
91,0.21004243791103358,0.21331639040276812,0.20676848541929904,0.344654244184494,0.34931426512485725,0.3399942232441307,0.8042431771755219,0.8093031032096998,0.7991832511413439,1.583348274230957,1.5895316806205995,1.5771648678413146
92,0.21063244044780727,0.21388011214820205,0.2073847687474125,0.3451132118701935,0.34963821848498344,0.34058820525540356,0.8077111423015595,0.8127834859915833,0.8026387986115356,1.580064308643341,1.5878094189069845,1.5723191983796976
93,0.21231136769056316,0.21596336814727335,0.20865936723385298,0.34719032049179077,0.3517910830511613,0.34258955793242024,0.811918956041336,0.8161758650196785,0.8076620470629935,1.5817628264427186,1.5888882811959377,1.5746373716894995
94,0.2109662801027298,0.21430562964281052,0.20762693056264908,0.3445190995931625,0.3484567902997156,0.3405814088866094,0.8072982430458069,0.8111416743193365,0.8034548117722773,1.5753266096115113,1.5819310364655312,1.5687221827574913
95,0.20908283591270443,0.21210516462685017,0.2060605071985587,0.3414923995733261,0.3451131593203231,0.3378716398263291,0.8029298722743988,0.8082754485476128,0.7975842960011849,1.5716484189033508,1.5799002033027012,1.5633966345040005
96,0.20946477204561234,0.2130375239665868,0.2058920201246379,0.3416556239128113,0.34616050392328457,0.337150743902338,0.8033688426017761,0.809271664735166,0.7974660204683862,1.5685055613517762,1.5766403136897587,1.5603708090137938
97,0.2085542723536491,0.2122694593280265,0.2048390853792717,0.3422215640544891,0.3464077067614137,0.33803542134756454,0.8042343318462372,0.8095925758044585,0.7988760878880158,1.5684360980987548,1.5770025851690785,1.5598696110284311
98,0.2080688595771789,0.2118134691265293,0.20432425002782853,0.3420663356781006,0.3460162165021742,0.33811645485402697,0.8046720325946808,0.8098176148945557,0.7995264502948058,1.5761762499809264,1.5840396575764135,1.5683128423854393
99,0.20610442608594895,0.20908089314565878,0.20312795902623912,0.3394024044275284,0.34238417027285545,0.33642063858220134,0.8009258806705475,0.8055183573035004,0.7963334040375946,1.572575068473816,1.578865126285811,1.566285010661821
100,0.20593640655279155,0.20863290822473593,0.20323990488084717,0.3396726667881012,0.34216012726345385,0.33718520631274856,0.8053686797618866,0.8116386552288584,0.7990987042949149,1.5721499800682068,1.5797964448528836,1.56450351528353
101,0.20600870996713633,0.20837874874416368,0.20363867119010898,0.3402448624372482,0.3424234314248991,0.3380662934495973,0.806954437494278,0.8138402845935038,0.8000685903950522,1.57657470703125,1.5812216503990102,1.5719277636634896
102,0.20526049584150313,0.2079550755615012,0.20256591612150507,0.33847678601741793,0.3414827108079239,0.33547086122691194,0.807232004404068,0.8131345267625789,0.801329482045557,1.5725723147392272,1.5770596036620246,1.5680850258164298
103,0.20422055870294567,0.20695153396894472,0.20148958343694662,0.3370895743370056,0.34031590667464007,0.3338632419993711,0.8033039033412933,0.8099111726273112,0.7966966340552755,1.5711043715476989,1.576515819962309,1.5656929231330887
104,0.204333359003067,0.2075967047382256,0.2010700132679084,0.3371022671461105,0.34114022766679386,0.3330643066254272,0.7998793125152588,0.8073356422475891,0.7924229827829284,1.5643734097480775,1.5718423675633975,1.5569044519327575
105,0.20195796936750407,0.2051355576561028,0.19878038107890533,0.33512369096279143,0.3391457870688758,0.33110159485670704,0.795964914560318,0.8042691897502113,0.7876606393704247,1.5640063524246215,1.5719465058284903,1.5560661990207527
106,0.2004467651247978,0.20406258909134026,0.19683094115825536,0.33411334455013275,0.33840318029156125,0.32982350880870426,0.7916776776313782,0.7991294551692781,0.7842259000934783,1.559631597995758,1.5684987228557115,1.5507644731358046
107,0.20208427459001538,0.20559141591991478,0.19857713326011597,0.3368054836988449,0.3408831589106825,0.3327278084870073,0.7960987865924836,0.8030563733037307,0.7891411998812364,1.5606963515281678,1.5691472800575053,1.5522454229988303
108,0.20312807112932202,0.20622488807627606,0.20003125418236797,0.33790870010852814,0.3423459710831044,0.3334714291339519,0.7993122696876526,0.8056808038591882,0.792943735516117,1.565705168247223,1.5739112756516793,1.5574990608427666
109,0.20229089409112927,0.20562357200015763,0.1989582161821009,0.33648244440555575,0.3407580530820676,0.3322068357290439,0.7989541113376617,0.8052189525033346,0.7926892701719888,1.564276671409607,1.5705891079935326,1.5579642348256815
110,0.2006365731358528,0.2041753050259394,0.19709784124576624,0.33272023499011993,0.3367646887695973,0.32867578121064256,0.7995794236660003,0.8066249567624454,0.7925338905695553,1.5665007710456849,1.5746983686133824,1.5583031734779873
111,0.1996682360768318,0.20283880398808735,0.19649766816557623,0.3327004909515381,0.3365662618862353,0.3288347200168409,0.8030506312847138,0.8099367791864756,0.796164483382952,1.5699419498443603,1.577237618000809,1.5626462816879116
112,0.19970920383930205,0.2023954682044503,0.19702293947415378,0.33130274415016175,0.3353969032470239,0.3272085850532996,0.8028964519500732,0.8099544934360488,0.7958384104640976,1.5715438365936278,1.580543500530139,1.5625441726571168
113,0.19813195765018463,0.2011653105613234,0.19509860473904586,0.33078606724739074,0.335294196442935,0.32627793805184646,0.7981540560722351,0.8056660812463335,0.7906420308981367,1.5657684087753296,1.574916657726459,1.5566201598242002
114,0.19719083458185194,0.20032764400516995,0.19405402515853393,0.33174926340579985,0.33659974228223244,0.32689878452936727,0.7997181117534637,0.8062149394858399,0.7932212840210876,1.569522762298584,1.5763993263787472,1.5626461982184205
115,0.194940872490406,0.19741816052007255,0.19246358446073947,0.3306733965873718,0.33417303815532584,0.3271737550194178,0.7981728971004486,0.8032917410140011,0.793054053186896,1.5653330206871032,1.5713360238054228,1.5593300175687836
116,0.19699962139129637,0.20021205169486284,0.1937871910877299,0.33166651129722596,0.3353751003272818,0.32795792226717013,0.7963996350765228,0.8028759324029824,0.7899233377500632,1.5700042009353639,1.577973231594207,1.5620351702765207
117,0.19659297764301298,0.2002130874931955,0.19297286779283046,0.33027762174606323,0.33433112127607484,0.3262241222160516,0.7968209564685822,0.8030629785650486,0.7905789343721158,1.5730113744735719,1.580477158421014,1.5655455905261297
118,0.1965022474527359,0.1999383090483157,0.1930661858571561,0.32885954082012175,0.33226129043689345,0.32545779120335006,0.7952489733695984,0.8010351852218076,0.7894627615173893,1.5679521679878234,1.575570223746054,1.5603341122295928
119,0.19387639760971068,0.19732462551887905,0.1904281697005423,0.32573289573192593,0.32952753717015576,0.3219382542936961,0.7914026498794555,0.7969146064261078,0.7858906933328033,1.562402617931366,1.569148559068826,1.5556566767939057
120,0.1949590191245079,0.19848449851676558,0.1914335397322502,0.3267897099256515,0.3306417643761548,0.3229376554751482,0.7913949131965637,0.7984792479502559,0.7843105784428716,1.5631953716278075,1.5717841416564153,1.5546066015991997
121,0.19512555301189421,0.19903837533977498,0.19121273068401345,0.328275066614151,0.3319816296043481,0.3245685036239539,0.7961917459964752,0.8019873201574317,0.7903961718355188,1.5655097842216492,1.573328685676438,1.5576908827668605
122,0.19515263587236403,0.19882648918373022,0.19147878256099785,0.32724875807762144,0.3308749439184662,0.32362257223677665,0.7930176615715027,0.7978466252128464,0.7881886979301589,1.5640832901000976,1.572794637506171,1.5553719426940242
123,0.1971606746315956,0.20060079412059234,0.19372055514259884,0.3297891736030579,0.33323404917686006,0.3263442980292557,0.7986238896846771,0.804047824311349,0.7931999550580052,1.5708222270011902,1.582498134101339,1.5591463199010414
124,0.19748705476522443,0.20049738348826127,0.1944767260421876,0.3284709692001343,0.33157151284859165,0.32537042555167695,0.7955384314060211,0.80048523932882,0.7905916234832222,1.5665626764297484,1.578809356859041,1.554315996000456
125,0.19557182043790816,0.19872097498096053,0.1924226658948558,0.3265339583158493,0.33001416626075364,0.32305375037094497,0.7901088774204255,0.7952499672054236,0.7849677876354273,1.5576230764389039,1.569562540453489,1.5456836124243187
