iter,data_noise_scale_0.1_mean,data_noise_scale_0.1_upper,data_noise_scale_0.1_lower,data_noise_scale_0.5_mean,data_noise_scale_0.5_upper,data_noise_scale_0.5_lower,data_noise_scale_1.0_mean,data_noise_scale_1.0_upper,data_noise_scale_1.0_lower,data_noise_scale_1.5_mean,data_noise_scale_1.5_upper,data_noise_scale_1.5_lower
27,111.81741071852534,112.05087699472037,111.5839444423303,111.93721051677944,112.43101335565837,111.44340767790052,113.26044458246179,113.61844310445015,112.90244606047342,114.39944673622263,114.86397092733807,113.93492254510718
28,111.42745519894481,111.79230928038287,111.06260111750676,112.16687928351121,112.6540088231631,111.67974974385932,112.60526591919674,112.97918453966035,112.23134729873313,114.29640158520294,114.67721015230892,113.91559301809697
29,111.00106569984,111.29236505302784,110.70976634665216,111.62692524656356,112.08589243784101,111.1679580552861,112.79951681216403,113.20704298624992,112.39199063807814,113.98459660747012,114.42966960262832,113.53952361231192
30,111.23879555502894,111.442128988863,111.03546212119488,111.56356065147273,112.11861356848141,111.00850773446405,112.50815459003238,113.00213418167853,112.01417499838622,113.76857445560572,114.08910549590914,113.4480434153023
31,110.91841416675565,111.2944184566307,110.54240987688061,111.38431303708879,111.9278562933411,110.84076978083648,111.94580423667443,112.22345643103165,111.66815204231722,113.131377860649,113.50457657543272,112.75817914586527
32,110.07117734639822,110.31004047715801,109.83231421563842,110.74228657364897,111.08519148869676,110.39938165860117,111.18787990579838,111.48009626478797,110.89566354680879,112.80161425341446,113.18680065990489,112.41642784692402
33,110.18990251352207,110.4427613185958,109.93704370844834,111.50495512373818,111.82071367903757,111.1891965684388,111.22796630928113,111.61228126640086,110.8436513521614,112.45654360670684,112.88375813745813,112.02932907595556
34,110.23089293497074,110.53684585348033,109.92494001646115,110.94645840445726,111.52103704260497,110.37187976630955,111.86386765664756,112.28771645820555,111.44001885508956,111.70469559652263,112.03398119833848,111.37540999470677
35,109.76540308420826,110.03727412646622,109.4935320419503,110.52788088921898,110.98123654299694,110.07452523544102,111.7157112923359,112.08103263453576,111.35038995013603,112.18206140351228,112.52540670778662,111.83871609923794
36,109.47166788598338,109.7087253147432,109.23461045722355,110.62952885780928,110.98145097535675,110.2776067402618,111.26581157220294,111.68253162534825,110.84909151905762,112.22640392069779,112.5820752701359,111.87073257125968
37,108.98044971252773,109.3086144916549,108.65228493340057,109.70515743509836,110.19720740369812,109.2131074664986,110.67300307511209,111.16656885649104,110.17943729373314,111.72700364702924,112.00653348570084,111.44747380835763
38,108.79506910647686,109.04684687042186,108.54329134253186,109.53758442694088,109.92939471321148,109.14577414067028,110.66084073802185,110.96407698213616,110.35760449390753,111.81844958659754,112.19508094233512,111.44181823085995
39,108.94516899636294,109.21785490654328,108.6724830861826,109.63201226477875,109.99515653163458,109.26886799792292,110.00845566272649,110.33488059357917,109.68203073187381,111.47147490201516,111.92462574333479,111.01832406069553
40,108.97865512447027,109.23123905529893,108.7260711936416,109.85007206483336,110.2832547914386,109.41688933822812,110.63397512990912,110.9765314928466,110.29141876697163,111.47225320201537,111.81119904541187,111.13330735861886
41,108.87506346435711,109.19732298988451,108.55280393882971,108.94208313872336,109.30515823042231,108.57900804702442,109.71472902042392,110.04739122679372,109.38206681405411,111.08233963606567,111.51794978175502,110.64672949037632
42,107.90698446783941,108.25461736245772,107.5593515732211,109.14162501348804,109.59904715764984,108.68420286932624,109.93940403506556,110.08434485159995,109.79446321853118,110.95562827050824,111.44379699192201,110.46745954909447
43,108.38182798149455,108.61705131620735,108.14660464678175,108.72406614176182,109.10243277800903,108.34569950551462,109.21912147493875,109.57718638789069,108.8610565619868,110.69326140975434,111.10887891010717,110.27764390940152
44,108.2127316191023,108.50520002154488,107.92026321665972,108.61623780860347,109.0524657059123,108.18000991129465,109.44121546323504,109.79754694427932,109.08488398219076,110.50598633286145,110.77479900916437,110.23717365655854
45,107.73630678489899,108.13354092241939,107.33907264737859,108.17040838375513,108.5876116715653,107.75320509594496,109.09650260160939,109.41179996825022,108.78120523496855,109.99748667454882,110.33848372140358,109.65648962769407
46,107.92795099237021,108.26689722985837,107.58900475488205,107.85971357645579,108.21486540168621,107.50456175122537,109.4390716857044,109.88763247065305,108.99051090075577,110.48198823028974,110.68584894385371,110.27812751672577
47,107.4290038992406,107.70342336770821,107.15458443077299,108.2857347068342,108.76583184644473,107.80563756722368,109.14996170494268,109.46632388074488,108.83359952914049,110.66016822802553,111.06359363542553,110.25674282062552
48,107.0129135247666,107.35401377712957,106.67181327240364,108.02550968302678,108.4944454868368,107.55657387921677,108.80088492428055,109.17593261258513,108.42583723597598,110.03843337750884,110.46147482659457,109.61539192842311
49,107.71414471310842,108.02252528790301,107.40576413831384,108.20307523056195,108.76592109441506,107.64022936670884,109.25676486682696,109.75781748705272,108.75571224660119,109.92696397039927,110.28004943800379,109.57387850279476
50,107.05563096197787,107.4171754628865,106.69408646106923,108.19525665548592,108.77156069934571,107.61895261162613,108.41870648623478,108.77054448643203,108.06686848603754,110.10742675940132,110.49059750449427,109.72425601430837
51,107.3898924559096,107.66387264416825,107.11591226765096,107.75959654538183,108.10899989209096,107.41019319867269,108.6257079268402,108.93138278191522,108.3200330717652,109.69658703924156,109.92225042472384,109.47092365375929
52,106.81410494832733,107.15425054842437,106.47395934823028,107.52669366147181,107.91036358145573,107.1430237414879,108.47072601740106,108.99059823983535,107.95085379496678,108.9550767108738,109.21598779628361,108.69416562546398
53,107.64829076843282,107.9711623791503,107.32541915771533,107.49551192457552,107.88678805689293,107.10423579225812,108.47153981493814,109.03934385192404,107.90373577795224,110.01938165082156,110.427696929328,109.61106637231512
54,107.09478678376645,107.53945286398937,106.65012070354354,107.3471764591239,107.65636480166935,107.03798811657845,108.74434247766976,109.24827323020038,108.24041172513914,109.42269721999473,109.88423545538265,108.96115898460681
55,106.32565067107596,106.72147255420758,105.92982878794434,107.4831644477052,107.86478897035244,107.10153992505798,108.40070293414252,108.72991735067032,108.07148851761471,109.50639687449788,109.8382408560524,109.17455289294337
56,106.46438506696306,106.86409035105132,106.0646797828748,106.66498914604954,107.13759647175108,106.19238182034799,107.94193588737821,108.23208674710014,107.65178502765627,109.02303653091758,109.37764373762786,108.6684293242073
57,106.07672362069374,106.39830529613751,105.75514194524997,106.89777191749269,107.28733201709355,106.50821181789183,107.84788165861464,108.20451340658921,107.49124991064006,108.48067204008149,108.80047926991057,108.1608648102524
58,106.17672068030576,106.56195360872036,105.79148775189117,106.9111813978308,107.20826448210214,106.61409831355947,107.69276656979795,108.02185177240631,107.3636813671896,108.84727671260694,109.23576313291363,108.45879029230025
59,106.28831647246489,106.52720424007913,106.04942870485064,107.04503714784423,107.66038487861985,106.4296894170686,107.89866011239675,108.31348646209305,107.48383376270046,108.23367780807091,108.58973973102336,107.87761588511846
60,106.04736087181061,106.47235274565124,105.62236899796999,106.86478956138467,107.26728364072319,106.46229548204614,107.56818526439471,108.0014408932649,107.13492963552453,108.7420722277479,109.32396349371487,108.16018096178092
61,106.4526103137689,106.85422332249269,106.05099730504512,106.59109263958848,106.97700342883797,106.20518185033899,106.66972619632709,107.0400757927101,106.29937659994408,108.56869621875687,108.94903537323115,108.18835706428258
62,106.27506815655715,106.56847588674245,105.98166042637186,106.43046164048076,106.86086741941791,106.0000558615436,107.56773337499234,107.84528827580989,107.2901784741748,108.97802023755726,109.33542460060154,108.62061587451298
63,106.08923244644748,106.36488533734065,105.81357955555431,106.38562561404297,106.97743447901985,105.79381674906608,107.1273038212175,107.58020570246406,106.67440193997093,107.92127899108736,108.05758427579174,107.78497370638298
64,106.02724980883822,106.44983623630498,105.60466338137147,106.40768475516195,106.95546693615066,105.85990257417325,106.96179522542766,107.15534824589778,106.76824220495755,108.74935536864193,109.0141639648564,108.48454677242746
65,105.8811269570077,106.30996376706594,105.45229014694945,106.70421752987147,107.12701291446378,106.28142214527917,107.49085832109014,107.74139506400863,107.24032157817166,108.98595035405795,109.33247408273715,108.63942662537875
66,105.89221766147739,106.23974079115763,105.54469453179715,106.30951931816912,106.83573324128473,105.78330539505352,107.46577018870123,107.7647219582203,107.16681841918215,108.43563799996775,108.76883352218051,108.10244247775499
67,105.96015983216807,106.24517652456981,105.67514313976633,105.97181529839672,106.3375963934592,105.60603420333425,107.26982785463738,107.68306766991563,106.85658803935914,108.6237925678726,109.03938277229705,108.20820236344815
68,105.78699976059534,106.25859504751499,105.31540447367568,106.15653430290544,106.48517969002512,105.82788891578576,107.06388287914929,107.5177859061313,106.60997985216729,108.83737203118474,109.2262701481867,108.44847391418278
69,106.07891209187918,106.47048297073992,105.68734121301843,106.06261377960436,106.42023458054686,105.70499297866186,106.66869917807871,107.03261194316582,106.3047864129916,107.98909299197142,108.26474061712818,107.71344536681465
70,106.16253490741065,106.56227918307248,105.76279063174881,106.22466336019947,106.74881267713984,105.7005140432591,107.02779094664966,107.53343201586875,106.52214987743056,107.7984479607524,107.98442069241531,107.61247522908948
71,105.81229954261532,106.1038015923366,105.52079749289405,106.36483179910051,106.75095216982074,105.9787114283803,106.74378884429117,107.14595438302705,106.3416233055553,108.62553269443933,108.83118249181425,108.41988289706441
72,105.82222264803045,106.0594008037754,105.58504449228549,106.47130472274334,106.8326742729868,106.10993517249989,107.61640179310237,108.00035128123075,107.23245230497399,107.51027785210142,107.66790541879625,107.3526502854066
73,105.20341490689297,105.59880280562429,104.80802700816166,106.1777280554023,106.52345924664944,105.83199686415516,106.55573899921701,106.79542172796178,106.31605627047225,107.57481676595778,107.78457885386065,107.3650546780549
74,105.8664392730955,106.25496645401398,105.47791209217701,105.78263141914059,106.25077296786766,105.31448987041351,106.98827558620425,107.36952375691027,106.60702741549824,108.22142103168805,108.44578821101236,107.99705385236375
75,105.30445964139207,105.50144932025461,105.10746996252954,106.26137519044744,106.59042231681651,105.93232806407836,106.87847581201265,107.34877575592157,106.40817586810374,107.95036004350447,108.2339753078572,107.66674477915176
76,105.51702096188778,105.85291879053236,105.1811231332432,106.0182906953302,106.31795522131206,105.71862616934833,106.45014501550273,106.93396587568823,105.96632415531722,107.63931650245452,108.07034355360929,107.20828945129975
77,105.64101439343828,106.14646929955684,105.13555948731972,106.2361262090681,106.57992290940349,105.89232950873271,106.29788683601562,106.6672050171788,105.92856865485244,107.92276502927454,108.3273741920207,107.51815586652839
78,105.27526455009698,105.66051321638022,104.89001588381373,106.14605867330997,106.44422934668115,105.84788799993878,106.69609064367384,107.11126632249196,106.28091496485573,107.71007921766856,108.10106287066066,107.31909556467647
79,105.15698427663183,105.38622244747968,104.92774610578398,105.5966747961974,106.01620403545925,105.17714555693556,106.62751516775593,106.95580515993356,106.2992251755783,107.83260509222141,108.21955542770364,107.44565475673919
80,105.49382900072794,105.87126265810352,105.11639534335237,106.486897875207,106.85676445799979,106.11703129241423,106.29059586941779,106.7147601378201,105.86643160101548,107.6496159630154,108.01818171406985,107.28105021196096
81,104.92387915052912,105.23121147663164,104.61654682442659,106.15447988623706,106.43529621129201,105.8736635611821,106.22728805274566,106.64005168673162,105.8145244187597,107.98292861161046,108.32070954361318,107.64514767960775
82,105.47096838053001,105.84322120339739,105.09871555766263,106.06404058650153,106.40630078471196,105.72178038829111,106.8841419405509,107.12083530340158,106.64744857770023,108.556701721915,108.96093193105264,108.15247151277737
83,105.09676862710164,105.38348471760325,104.81005253660003,105.8682205864689,106.26623282697226,105.47020834596553,106.74774590361883,107.02737002689607,106.4681217803416,107.33330457865777,107.74496109520543,106.92164806211012
84,105.12577442209317,105.58386554732955,104.6676832968568,105.82178622020595,106.13511343778097,105.50845900263093,106.45601858224738,106.75195368390696,106.1600834805878,107.77958783966787,108.24962990086995,107.30954577846579
85,105.42728284125863,105.72367512422296,105.1308905582943,105.67496977851525,106.04730754268529,105.3026320143452,106.43045585349508,106.74339533447721,106.11751637251294,107.68155107776813,108.29406147776027,107.069040677776
86,105.3729973731677,105.76440169050673,104.98159305582868,105.35723781794061,105.64389103381987,105.07058460206136,106.15802416047627,106.69707919449266,105.61896912645989,108.12672399143412,108.42416468046635,107.82928330240189
87,105.13390500022658,105.34223972891685,104.9255702715363,104.90813637516449,105.21876052081802,104.59751222951095,105.6952512977297,106.14054847710794,105.24995411835145,107.32481724722952,107.74737808662256,106.90225640783648
88,105.02084322627198,105.41707015465458,104.62461629788938,104.80201386135472,105.16198092166545,104.442046801044,106.1224458450366,106.37614638146592,105.86874530860727,107.54364140884582,108.0524040217653,107.03487879592633
89,105.07069634917559,105.47597756805362,104.66541513029756,105.25748759975481,105.6362544791684,104.87872072034122,106.66437902275148,107.1783432211281,106.15041482437485,107.62526040856577,108.05659623576017,107.19392458137136
90,105.05426389165389,105.50913232940185,104.59939545390593,105.32720071898584,105.57400117817198,105.08040025979969,106.35851973277936,106.76399495002846,105.95304451553025,107.64672499650226,107.96129558140959,107.33215441159493
91,105.57925856637421,105.90859645626884,105.24992067647958,105.04181524824446,105.32901828445988,104.75461221202904,106.32407752111632,106.77872552777461,105.86942951445803,107.32353820428432,107.73940030538407,106.90767610318457
92,105.35010669942608,105.60740318509939,105.09281021375277,105.25241234642155,105.57235328598216,104.93247140686094,106.10591491204157,106.47987499812294,105.7319548259602,107.85654761583217,108.1665984317449,107.54649679991944
93,105.83601809524858,106.13539102861533,105.53664516188182,105.77138922473685,106.06947969224272,105.47329875723098,106.97014681675314,107.33520254268218,106.6050910908241,107.53431807012814,107.81903712406938,107.24959901618689
94,104.76624697852449,105.13024810164565,104.40224585540334,105.55450925563454,105.76274078334592,105.34627772792317,105.92959184507995,106.24968911302744,105.60949457713247,107.17867817984293,107.46527279092786,106.89208356875801
95,104.77042712449884,105.26928541926453,104.27156882973314,105.3974725207346,105.79922434110743,104.99572070036176,105.995788254695,106.32240275355502,105.66917375583498,107.47391388849137,107.87143667524236,107.07639110174037
96,104.38844562418265,104.61832509554279,104.15856615282252,104.83197182113013,105.2348102135225,104.42913342873776,106.27855664616936,106.58144358382637,105.97566970851236,107.35956415437758,107.61830716265169,107.10082114610347
97,104.24524060171822,104.47675966128912,104.01372154214732,104.54480130930344,104.89981616794692,104.18978645065995,106.17368572698305,106.50856269808571,105.8388087558804,106.80188319219349,107.14506442480179,106.45870195958518
98,104.8152495341329,105.0538400645891,104.57665900367671,105.11220118820646,105.4836760884343,104.74072628797862,105.7635102279914,106.07417806149202,105.45284239449079,107.48427340487926,107.84365651668674,107.12489029307179
99,104.67788478519029,104.8939033165177,104.46186625386288,105.12278313649912,105.32277611842242,104.92279015457582,105.915851298023,106.21178455730768,105.61991803873832,107.31191683267272,107.58405276594465,107.0397808994008
100,105.07797458418892,105.24461852194929,104.91133064642855,105.17641159946001,105.4563981963315,104.89642500258851,106.01140603957722,106.38629063894959,105.63652144020486,106.84365763366114,107.21880089208953,106.46851437523274
101,104.65241079458754,104.96380930806545,104.34101228110963,105.10860519948153,105.44213402902496,104.7750763699381,106.306085922938,106.52994185134472,106.08222999453127,107.0292379429765,107.43285334424769,106.6256225417053
102,104.25370851830743,104.51444639344756,103.99297064316731,104.27827582159819,104.66104279430469,103.89550884889168,105.73366348422894,106.17607854043077,105.29124842802712,107.23000803112643,107.64363216111904,106.81638390113382
103,104.73139225212302,105.01645050512971,104.44633399911632,105.25344621645722,105.63165304124118,104.87523939167326,105.37293263770646,105.62173528669369,105.12412998871922,106.63585661448239,106.80303741463865,106.46867581432613
104,104.56171378863264,105.00026571761761,104.12316185964768,105.3400769629593,105.72989421191424,104.95025971400436,105.95893662001438,106.25889685322949,105.65897638679928,107.25067853498203,107.50207881949659,106.99927825046747
105,104.38334732770768,104.76177480769269,104.00491984772268,105.06487506800423,105.44471646390738,104.68503367210107,105.36074603604769,105.72720614778325,104.99428592431212,107.4502421963909,107.78089455302211,107.1195898397597
106,104.99427562258852,105.38729633074777,104.60125491442926,105.2062244139127,105.47567939974402,104.93676942808136,105.74945286263103,106.15167325117112,105.34723247409094,107.13920904679165,107.50274992376482,106.77566816981847
107,104.94592136371503,105.33061885178182,104.56122387564824,105.27152629343277,105.61030273817326,104.93274984869228,105.76413859318112,106.08229823588609,105.44597895047615,107.12079806602112,107.56962700726618,106.67196912477607
108,105.0576203911309,105.46714612444308,104.64809465781872,104.92241439905573,105.26603324499091,104.57879555312054,106.1559973111998,106.5254498037866,105.786544818613,107.53159618290051,107.92195077501317,107.14124159078786
109,104.29714259149014,104.7010275316371,103.89325765134319,104.91446644232117,105.37763493176405,104.45129795287829,105.5595851003743,105.95999160157434,105.15917859917427,106.3766959272202,106.7180889612385,106.0353028932019
110,104.8540091175629,105.12911368291056,104.57890455221523,104.91532503750167,105.32485276739384,104.50579730760951,105.65624268415495,105.9262091997279,105.386276168582,106.97365876916085,107.2914871126608,106.6558304256609
111,104.75226370509915,105.20168200514125,104.30284540505706,105.31776979121805,105.75475854766829,104.88078103476782,106.46196877484776,106.69575408457355,106.22818346512197,107.2659084131431,107.78643059436149,106.7453862319247
112,104.06229024810291,104.49805480528788,103.62652569091794,104.82732335713013,105.09693190770665,104.5577148065536,105.76892086283502,106.01813404188265,105.51970768378739,107.37012178250704,107.70078887456926,107.03945469044483
113,104.28072334093932,104.64673332117225,103.91471336070639,104.8527394345712,105.32409018305863,104.38138868608378,105.53117387023357,105.81697871681575,105.24536902365139,107.72750942363753,108.2226089439241,107.23240990335096
114,104.22850457568897,104.57056445482583,103.88644469655212,104.95791129275122,105.3811927641376,104.53462982136485,105.95646603992327,106.24685021038917,105.66608186945737,107.39033833327392,107.88886905449289,106.89180761205495
115,104.71266992622729,105.13542912930092,104.28991072315367,105.07506092741657,105.42477216053302,104.72534969430012,105.68185954196333,106.01669854954736,105.34702053437931,107.07687981527238,107.55480443978848,106.59895519075627
116,104.17751072806554,104.63679257398256,103.71822888214852,105.07034753429757,105.39641735084376,104.74427771775137,105.51065446655555,105.7931556962404,105.2281532368707,106.90548845951051,107.42308048875188,106.38789643026914
117,104.64864330060607,105.04409027767464,104.2531963235375,105.13801562774924,105.58355414740845,104.69247710809003,106.40718627673826,106.7600067423344,106.05436581114212,107.35370258229773,107.76976758973494,106.93763757486052
118,104.80950284433274,105.18331100381575,104.43569468484974,105.47192389050406,105.8322087597781,105.11163902123002,105.42134126502387,105.7683042160764,105.07437831397134,106.801371627311,107.18844577636418,106.41429747825782
119,104.57759580943612,104.85263607640358,104.30255554246865,104.93579755203405,105.35256337292108,104.51903173114701,105.27290729841275,105.56834248496548,104.97747211186001,106.65738463548959,107.07070692832045,106.24406234265874
120,104.39310986453037,104.75163153812683,104.03458819093392,105.0343844274103,105.40105135958186,104.66771749523875,105.68248109838063,105.96994388825615,105.39501830850512,106.65096468804359,107.05751196742247,106.2444174086647
121,104.19155026971191,104.54387582708345,103.83922471234037,105.01746229276714,105.29384414510211,104.74108044043216,105.90968232389011,106.31746791040322,105.501896737377,106.98225396753548,107.3570477681001,106.60746016697087
122,103.98849059149813,104.42721464284291,103.54976654015336,104.8303960464173,105.23117269152507,104.42961940130954,105.5911723367711,105.87038782714741,105.31195684639478,106.79051243720929,107.16617106091503,106.41485381350354
123,104.34171479393595,104.75044813591366,103.93298145195824,104.67144963230442,104.95438245083638,104.38851681377245,105.13394866447948,105.43175971548932,104.83613761346963,106.3877890840486,106.68063508963185,106.09494307846536
124,104.22592672693672,104.55076331973035,103.90109013414309,105.32028307996521,105.46046011213285,105.18010604779757,105.17945588353481,105.61783435175771,104.74107741531192,106.65921836917862,107.15057026830713,106.1678664700501
125,104.39716217304813,104.73396888925478,104.06035545684148,104.71003565616238,105.06541637280108,104.35465493952367,105.42842413689871,105.72449145912367,105.13235681467376,107.01162997967688,107.32513710431438,106.69812285503939
126,103.67055757657867,104.01236455846261,103.32875059469474,105.04102348413105,105.4961389625024,104.58590800575969,105.83437331474855,106.05426267175423,105.61448395774286,106.95284503781241,107.33490629472058,106.57078378090424
127,104.4466741359623,104.86941997484072,104.02392829708387,104.73305491068791,105.04355694807624,104.42255287329958,105.33132685168455,105.6047644254065,105.0578892779626,107.06896738550014,107.57547025681151,106.56246451418878
128,104.24200687139826,104.5897807804663,103.89423296233022,104.63363279831435,104.94632275988037,104.32094283674833,105.33789756172355,105.61483671792654,105.06095840552057,106.8701435675043,107.24965493653252,106.49063219847608
129,104.79172730900218,105.0183222139627,104.56513240404166,105.37605718211903,105.78503316754689,104.96708119669117,105.56927931472731,105.98724730887334,105.15131132058129,106.94480981995216,107.43316772470362,106.45645191520069
130,104.87922860328663,105.23504962830266,104.52340757827061,104.80567013208312,105.12767688154129,104.48366338262495,106.08367777702499,106.35964760471784,105.80770794933214,107.09031641215991,107.4588868390044,106.72174598531541
131,104.8905685141942,105.27821403308316,104.50292299530524,104.99773408568106,105.4039066952121,104.59156147615002,105.00904736526525,105.31834183277493,104.69975289775556,107.10378197103532,107.52764313707331,106.67992080499732
132,104.50667373231792,104.82018273213174,104.1931647325041,104.52789310839793,104.89386587904315,104.16192033775272,105.62546586285043,105.89694477671462,105.35398694898625,106.58831198529454,107.01699716322912,106.15962680735996
133,104.70322227175004,104.97056302258935,104.43588152091073,104.51956276612736,104.88105337439352,104.15807215786121,105.78396984187263,106.06219776208893,105.50574192165634,107.4835452458378,107.80110765420424,107.16598283747136
134,104.05099110471497,104.33188594942511,103.77009626000482,104.56744015755699,104.90471317398523,104.23016714112875,105.32030903263244,105.73432654995786,104.90629151530702,106.942541967678,107.38063865130715,106.50444528404884
135,104.72866923258873,104.9796024791802,104.47773598599726,104.68180477795829,105.01777835679846,104.34583119911812,105.25781649767414,105.49139559423931,105.02423740110898,106.88385121682559,107.26801432920621,106.49968810444497
136,104.41434500906628,104.7811039167613,104.04758610137127,104.59384424978236,104.88438027761622,104.30330822194851,105.45793570725239,105.94780904210882,104.96806237239596,107.04107688199797,107.41798625618834,106.66416750780759
137,104.33327053840374,104.70190488502448,103.964636191783,104.97554073664529,105.24661415306683,104.70446732022374,105.48012803707431,105.81597347926295,105.14428259488567,106.9383592329089,107.27274384443025,106.60397462138754
138,104.10556644883093,104.43900550355703,103.77212739410483,104.97982336444673,105.42063985793007,104.53900687096339,105.71851015180911,106.12967589197184,105.30734441164638,106.74977991851298,107.09255304065465,106.40700679637132
