iter,algo_R_local_1.0_mean,algo_R_local_1.0_upper,algo_R_local_1.0_lower,algo_R_local_2.0_mean,algo_R_local_2.0_upper,algo_R_local_2.0_lower,algo_R_local_5.0_mean,algo_R_local_5.0_upper,algo_R_local_5.0_lower,algo_R_local_10.0_mean,algo_R_local_10.0_upper,algo_R_local_10.0_lower
45,1.0253969371318816,1.0319042899044912,1.018889584359272,0.3505588799715042,0.35705882180421433,0.34405893813879407,0.23036019504070276,0.23765428066098374,0.2230661094204218,0.32562009394168856,0.3402941450156512,0.3109460428677259
46,0.9900412917137146,0.9961114050521644,0.9839711783752647,0.3400678485631943,0.3457741820452863,0.33436151508110223,0.23179675489664078,0.2382991746746373,0.22529433511864427,0.33644325435161593,0.3490865055246968,0.3238000031785351
47,0.9583277404308319,0.9638071122917065,0.9528483685699574,0.3305892527103424,0.336025019688651,0.3251534857320338,0.2320525974035263,0.23823977535545698,0.2258654194515956,0.33062770366668703,0.3450345020727548,0.31622090526061924
48,0.9245506882667541,0.9302003682399566,0.9189010082935517,0.32171807885169984,0.32729141145542556,0.3161447462479741,0.23446134626865386,0.23907778141848188,0.22984491111882585,0.33563658893108367,0.3490986874288832,0.3221744904332841
49,0.8948782503604888,0.900468277372452,0.8892882233485256,0.3111684203147888,0.31628529542585215,0.30605154520372546,0.22758087813854214,0.23208205487323377,0.2230797014038505,0.3295013606548309,0.34120081655760776,0.317801904752054
50,0.8664508521556854,0.8721218016717455,0.8607799026396253,0.3035910904407501,0.30872779957822777,0.29845438130327245,0.22377078682184215,0.22768700291283125,0.21985457073085304,0.3355885922908783,0.3464905184846244,0.32468666609713215
51,0.8396335005760193,0.8458523517723161,0.8334146493797224,0.2945705741643906,0.2998444044122464,0.28929674391653476,0.2236103430390358,0.22704815982974696,0.22017252624832462,0.3185447841882706,0.33288877941991524,0.30420078895662594
52,0.8131079614162445,0.8192331188872676,0.8069828039452215,0.288312166929245,0.2931850658712043,0.2834392679872857,0.22228064388036722,0.2269221991567797,0.21763908860395476,0.33189968168735506,0.3454544709571543,0.3183448924175558
53,0.7883701145648956,0.7941701904689764,0.7825700386608148,0.2810251146554947,0.28549609915303265,0.2765541301579567,0.21817405819892882,0.22347339246125825,0.2128747239365994,0.321730375289917,0.33229089759223496,0.311169852987599
54,0.7647090554237366,0.7695833322146513,0.7598347786328219,0.2742018669843674,0.27904318043610815,0.2693605535326266,0.22337235808372496,0.22849036596924874,0.2182543501982012,0.33918472230434416,0.348984967670386,0.3293844769383023
55,0.7411230623722076,0.7456807703044168,0.7365653544399984,0.2675473794341087,0.2721951781822729,0.26289958068594454,0.21933207660913462,0.2232128203811872,0.21545133283708204,0.34557920396327974,0.3582955426801352,0.3328628652464243
56,0.7193614304065704,0.7237899518257367,0.7149329089874041,0.2625868514180183,0.2678545387974267,0.2573191640386099,0.2174014061689377,0.22218499751202792,0.21261781482584746,0.3323263585567474,0.3417014503409789,0.32295126677251595
57,0.6979649245738984,0.7027030652118065,0.6932267839359902,0.2567313626408577,0.26134558100658367,0.25211714427513177,0.21597590893507004,0.22190058847900135,0.21005122939113874,0.3333912879228592,0.34182285987340627,0.32495971597231216
58,0.6792993307113647,0.6837829262838798,0.6748157351388496,0.2503158941864967,0.2547881954891792,0.24584359288381416,0.21313899159431454,0.21822198518045557,0.2080559980081735,0.3269024521112442,0.33533413541884816,0.3184707688036402
59,0.6594615042209625,0.6638182966163548,0.6551047118255702,0.24491465985774993,0.24909381166965341,0.24073550804584645,0.21244031786918635,0.2167274592907143,0.2081531764476584,0.3150069177150726,0.3253419829560758,0.3046718524740694
60,0.6400363862514495,0.6442451895826425,0.6358275829202565,0.23909182995557782,0.2430841250893615,0.23509953482179413,0.21278321743011475,0.21765970168118204,0.20790673317904745,0.31502823531627655,0.328990512983812,0.3010659576487411
61,0.6235540390014649,0.6277289970087689,0.6193790809941608,0.23647756129503245,0.24031137949310372,0.23264374309696118,0.21279846578836437,0.21600475063465382,0.2095921809420749,0.3143240958452224,0.3291182107632567,0.29952998092718813
62,0.6054920852184296,0.6099724776057242,0.601011692831135,0.23301045000553128,0.23681407888774628,0.22920682112331628,0.21029133945703501,0.214042544256412,0.20654013465765803,0.3145368695259094,0.3280982769181735,0.30097546213364534
63,0.5899763524532318,0.594627533926483,0.5853251709799805,0.22863731980323787,0.23268482183383124,0.2245898177726445,0.20864925980567933,0.213331037279297,0.20396748233206166,0.3169433355331421,0.33198787235250427,0.3018987987137799
64,0.5760603666305542,0.58082608893269,0.5712946443284183,0.2242196500301361,0.22685848848635973,0.2215808115739125,0.20617117732763285,0.2097137040261394,0.2026286506291263,0.3258272647857666,0.3399039762018307,0.31175055336970253
65,0.5616048693656921,0.5660277972369473,0.5571819414944369,0.2202969819307327,0.223128884277714,0.2174650795837514,0.20661797523498535,0.21067382648055907,0.20256212398941162,0.337678924202919,0.35022961105657757,0.32512823734926044
66,0.5471425652503967,0.5518431458795274,0.542441984621266,0.21790026873350143,0.2209580180407169,0.21484251942628596,0.2063374295830726,0.2113511659391077,0.20132369322703753,0.3467917740345001,0.3650163054528078,0.32856724261619247
67,0.5321304619312286,0.5368804830277366,0.5273804408347206,0.21276758313179012,0.21467890261965764,0.2108562636439226,0.21463842839002606,0.22029306944633628,0.20898378733371584,0.34733942449092864,0.35943688397366086,0.3352419650081964
68,0.5178287357091904,0.5226569781831787,0.5130004932352021,0.20975208729505534,0.2117475831918793,0.20775659139823138,0.21102215051651002,0.21547109812998744,0.2065732029030326,0.348681178689003,0.3607602285806774,0.3366021287973286
69,0.5053314328193664,0.5100382411020518,0.5006246245366811,0.20663950890302654,0.2091245638193837,0.20415445398666937,0.21234979927539827,0.21671887681817015,0.20798072173262638,0.3472896873950958,0.3590215367254248,0.3355578380647668
70,0.49332456588745116,0.498397286154264,0.48825184562063834,0.20516536831855775,0.20752598765591637,0.20280474898119913,0.21712227314710614,0.22060133201553736,0.21364321427867491,0.3467158108949661,0.361125366421004,0.3323062553689282
71,0.48183433413505555,0.4864599697766749,0.4772086984934362,0.20476986765861507,0.2075163303189661,0.20202340499826404,0.2133520543575287,0.21763424383086366,0.2090698648841937,0.33698828518390656,0.34778769456398695,0.32618887580382616
72,0.47063405215740206,0.4746272224422317,0.4666408818725724,0.20451572239398957,0.20725101686132438,0.20178042792665477,0.21628912836313244,0.22142765687160926,0.21115059985465562,0.3243281692266464,0.33602996960917636,0.3126263688441165
73,0.45889298617839813,0.46252168163888013,0.45526429071791613,0.200888754427433,0.20349191916232984,0.19828558969253618,0.21630945056676865,0.22174156537829742,0.21087733575523987,0.32967562079429624,0.3377388455211692,0.3216123960674233
74,0.44814705550670625,0.4516864605005947,0.4446076505128178,0.1993685960769653,0.20233652183167122,0.19640067032225939,0.21751115620136258,0.22276104541364047,0.21226126698908468,0.330031219124794,0.3370907719830508,0.32297166626653717
75,0.439141583442688,0.442088848980813,0.436194317904563,0.19701701402664182,0.19984532570435135,0.1941887023489323,0.21844059228897095,0.22264684299382312,0.21423434158411878,0.3361648052930832,0.3456249750891594,0.32670463549700696
76,0.4305388867855072,0.43361196886489684,0.4274658047061176,0.19433302283287046,0.1967095396152771,0.19195650605046383,0.21975920647382735,0.2269323564662127,0.212586056481442,0.3339756399393082,0.34383214551114444,0.3241191343674719
77,0.42057845294475554,0.42365202957781606,0.41750487631169503,0.1921683326363563,0.1943315811726857,0.1900050841000269,0.21381050795316697,0.22131349148458918,0.20630752442174477,0.3293638676404953,0.3384225563536283,0.3203051789273623
78,0.41223896443843844,0.4158587636964472,0.4086191651804297,0.19153312593698502,0.19398664786484876,0.18907960400912127,0.21838184744119643,0.22455008206952481,0.21221361281286805,0.3129332512617111,0.3225008618552163,0.3033656406682059
79,0.4052704244852066,0.4085867960850869,0.4019540528853263,0.1911972180008888,0.19379004327442964,0.18860439272734794,0.21782893538475037,0.22533870870670367,0.21031916206279708,0.3238120526075363,0.33708872854272726,0.3105353766723454
80,0.39804685711860655,0.40148946900401417,0.3946042452331989,0.18852337300777436,0.19142806005087748,0.18561868596467124,0.22051157802343369,0.22740550968214002,0.21361764636472735,0.32224700748920443,0.3332659502257295,0.31122806475267933
81,0.3911609560251236,0.39447886425591133,0.3878430477943358,0.186255644261837,0.18915455843684997,0.18335673008682402,0.21205925643444057,0.21881452970875873,0.2053039831601224,0.3251470148563385,0.3350961075550626,0.31519792215761444
82,0.3839386075735092,0.38710252209802976,0.3807746930489887,0.18481612950563428,0.1874764960431199,0.18215576296814867,0.2124288216233253,0.2176631004869399,0.2071945427597107,0.3307690232992172,0.3437671298608109,0.3177709167376235
83,0.3760628759860992,0.37917229890507864,0.3729534530671198,0.1840296059846878,0.18639302532548302,0.18166618664389256,0.2084888756275177,0.21465611659571518,0.2023216346593202,0.32599972784519193,0.3376608424634116,0.31433861322697226
84,0.36951306462287903,0.3725897579268639,0.36643637131889417,0.18228837698698044,0.1845670206722752,0.18000973330168568,0.21129832863807674,0.21699428444852828,0.2056023728276252,0.3414352089166641,0.34635366337151985,0.3365167544618084
85,0.3614816516637802,0.3643684395867816,0.3585948637407788,0.1796875402331352,0.1816012502851528,0.17777383018111761,0.21924054473638535,0.225321086075212,0.2131600033975587,0.33435788154602053,0.33942693513085836,0.3292888279611827
86,0.35549574494361874,0.3585764210276685,0.35241506885956897,0.17855199277400968,0.18073154224202548,0.1763724433059939,0.21622559279203415,0.22130824687018846,0.21114293871387985,0.3285709798336029,0.3409838161652774,0.3161581435019284
87,0.35023121535778046,0.35339702114019306,0.34706540957536786,0.1792070612311363,0.18148089232804762,0.176933230134225,0.22072681039571757,0.22513091676113567,0.21632270403029946,0.3301080301403999,0.34333422121104246,0.31688183906975737
88,0.3455146849155426,0.3488429633579508,0.3421864064731344,0.1775880843400955,0.17984419328247211,0.17533197539771886,0.22223734408617019,0.2290731357779112,0.21540155239442918,0.32590645253658296,0.33568125826789963,0.3161316468052663
89,0.3413665473461151,0.3445991293528202,0.33813396533941,0.17624575197696685,0.17873674617782856,0.17375475777610513,0.21646846234798428,0.22329576242485472,0.20964116227111385,0.31631406843662263,0.3218029522646008,0.31082518460864444
90,0.33542257845401763,0.3387764356949764,0.33206872121305886,0.17582811415195462,0.1792677738184946,0.17238845448541465,0.21375679522752758,0.22088738268462707,0.2066262077704281,0.30272037982940675,0.31305197134355983,0.29238878831525367
91,0.3298229932785034,0.3334536738300231,0.3261923127269837,0.17538235485553738,0.17874417657664438,0.1720205331344304,0.2201300621032715,0.229038218455649,0.21122190575089397,0.31522658169269563,0.3273160339716174,0.30313712941377385
92,0.32449753284454347,0.328019290273001,0.32097577541608596,0.17270617634057997,0.17615414484897884,0.1692582078321811,0.21913212239742275,0.22473153698080037,0.21353270781404513,0.3191711872816086,0.32911486704224474,0.30922750752097244
93,0.31954223215579985,0.3233049822306426,0.31577948208095713,0.17314855903387066,0.17669788970217254,0.1695992283655688,0.21723153740167614,0.22446402563375134,0.20999904916960094,0.3092478632926941,0.32103041126525095,0.29746531532013726
94,0.31490065455436705,0.319253396289643,0.3105479128190911,0.1748633712530136,0.17839364135346358,0.17133310115256362,0.2086346372961998,0.21641094555504348,0.20085832903735612,0.317412406206131,0.33352895353535345,0.3012958588769085
95,0.3105847626924515,0.3149095770764687,0.3062599483084343,0.1759667247533798,0.17971194708026741,0.17222150242649217,0.2075980275869369,0.21515259791604183,0.20004345725783199,0.30424176454544066,0.31856962272705486,0.28991390636382647
96,0.3053501844406128,0.30933967363717924,0.30136069524404635,0.17604731768369672,0.1789082763531849,0.17318635901420854,0.20514439195394513,0.21129041543875357,0.19899836846913668,0.30792649984359743,0.32072444963024094,0.29512855005695393
97,0.3001822859048843,0.30403962075938784,0.2963249510503808,0.17518558651208876,0.17864227489890847,0.17172889812526906,0.20110848993062974,0.20740026775186457,0.1948167121093949,0.3013194799423218,0.31391780981656453,0.288721150068079
98,0.2957968801259995,0.299728909032619,0.29186485121937994,0.1759506419301033,0.17893496405968584,0.17296631980052074,0.20750644654035563,0.2131415069805083,0.20187138610020297,0.2950115814805031,0.30737083332185783,0.2826523296391484
99,0.2919261783361435,0.2956201061086433,0.28823225056364365,0.17710796892642972,0.18022698748501792,0.1739889503678415,0.20609535425901412,0.21249244123807504,0.1996982672799532,0.29519288092851637,0.30970684613706007,0.28067891571997267
100,0.28645246624946596,0.2898042778613363,0.28310065463759565,0.1772564440965652,0.180959020951884,0.17355386724124644,0.20817737579345702,0.21346384960662884,0.2028909019802852,0.2924466073513031,0.3042176679532364,0.28067554674936984
101,0.2817326098680496,0.28490867415087223,0.27855654558522697,0.17622739672660825,0.17972747900623157,0.17272731444698494,0.20689975321292878,0.21235767495663496,0.2014418314692226,0.2905563488602638,0.30319205026744306,0.2779206474530846
102,0.27845061421394346,0.2817990597711191,0.27510216865676784,0.17495353966951369,0.17829426744887666,0.1716128118901507,0.20702131688594813,0.21265357713180114,0.20138905664009513,0.30457195937633513,0.3135859213217001,0.29555799743097017
103,0.2752587407827377,0.27829663987903397,0.27222084168644145,0.176154688000679,0.17984905171957874,0.17246032428177924,0.21501604169607158,0.21988531178060894,0.21014677161153422,0.31830690801143646,0.3333659770537385,0.30324783896913443
104,0.27263549268245696,0.27549255792101307,0.26977842744390085,0.17570108175277707,0.18002523866007303,0.17137692484548112,0.21332149356603622,0.21552792626671408,0.21111506086535836,0.3220053821802139,0.3332249119180898,0.31078585244233803
105,0.2691859245300293,0.2720820654539547,0.26628978360610395,0.175338938832283,0.17964493869102632,0.17103293897353966,0.2139445081353187,0.21763019931315217,0.21025881695748525,0.32182282507419585,0.33090292273556093,0.31274272741283077
106,0.2657658487558365,0.2687092846873262,0.26282241282434676,0.17225071787834165,0.17606762986616603,0.16843380589051726,0.21047317683696742,0.21327489518160603,0.20767145849232882,0.31415247917175293,0.3264023251380074,0.3019026332054985
107,0.26163855344057085,0.2644762193711941,0.2588008875099476,0.1723658829927444,0.17667323300262777,0.16805853298286105,0.21057715415954587,0.21295956176594127,0.20819474655315046,0.2998382270336151,0.3118504768564024,0.28782597721082787
108,0.25921266824007033,0.2619110819865102,0.25651425449363047,0.1730918005108833,0.177360313021687,0.1688232880000796,0.220408421754837,0.2249447655553272,0.2158720779543468,0.3044771283864975,0.3148940661375992,0.2940601906353958
109,0.25507873892784116,0.25770591001012294,0.2524515678455594,0.17390470206737516,0.17832010116620653,0.16948930296854378,0.22796153724193574,0.23601044360834073,0.21991263087553076,0.30470816791057587,0.3163948025724249,0.2930215332487268
110,0.2518160343170166,0.25405779445309407,0.2495742741809391,0.173576083779335,0.1781380148088678,0.16901415274980222,0.22680503427982326,0.23428253390461334,0.21932753465503319,0.31624256521463395,0.32992093734441535,0.30256419308485255
111,0.24928447306156154,0.2513631030388078,0.24720584308431526,0.17380753010511396,0.17816486434662385,0.16945019586360408,0.22910931706428522,0.23456651791422886,0.22365211621434158,0.3013210713863373,0.3130590736115799,0.28958306916109466
112,0.24737064838409423,0.24950600011585902,0.24523529665232943,0.17395439743995664,0.17780531242314118,0.1701034824567721,0.22807499319314953,0.23495504298893763,0.22119494339736143,0.31271632611751554,0.3225835509397668,0.30284910129526427
113,0.2445191979408264,0.24636041004203674,0.24267798583961608,0.17294515371322633,0.17600715371571551,0.16988315371073714,0.2290834248065948,0.2355234151102946,0.222643434502895,0.32677774131298065,0.3406666814183516,0.3128888012076097
114,0.24188793450593948,0.2436652320089136,0.24011063700296537,0.17193722128868102,0.17554359726604543,0.16833084531131662,0.22762091755867003,0.23373517897185417,0.2215066561454859,0.2998060941696167,0.3100672248300365,0.28954496350919684
115,0.24067432731389998,0.24233396798697251,0.23901468664082745,0.1722397521138191,0.17573509760682393,0.16874440662081425,0.22461959868669507,0.23069295299786527,0.21854624437552486,0.30885486453771593,0.317630476345697,0.30007925272973485
116,0.23812053501605984,0.23965444769927002,0.23658662233284966,0.17407230287790296,0.17755598509566278,0.17058862066014313,0.22798223346471783,0.23515945659805954,0.22080501033137612,0.3228174299001694,0.3343380823248874,0.31129677747545137
117,0.2354440554976463,0.23677101497042527,0.23411709602486733,0.17339840829372405,0.17668917169608642,0.17010764489136168,0.23239268809556957,0.23695464988916856,0.22783072630197057,0.3265014559030533,0.3375693608598652,0.31543355094624137
118,0.23393838256597516,0.23525263930371954,0.23262412582823078,0.17294626384973527,0.1761136465214893,0.16977888117798123,0.22739482372999192,0.23183822576236593,0.22295142169761792,0.3247109204530716,0.3387578683027987,0.3106639726033445
119,0.23171846419572825,0.23300945809978138,0.23042747029167512,0.17318557053804398,0.17614095867468363,0.17023018240140433,0.22510483711957932,0.23147036565094814,0.2187393085882105,0.3253616213798523,0.34042684543638807,0.31029639732331654
120,0.22888419181108471,0.23027228219644352,0.2274961014257259,0.17286571115255353,0.17564517562298554,0.17008624668212152,0.22028729766607286,0.22519018862941098,0.21538440670273473,0.3268205225467682,0.33817590741292664,0.31546513768060974
121,0.22632723450660705,0.22784499890459453,0.22480947010861957,0.17287431508302686,0.17590865451193055,0.16983997565412318,0.21091549843549723,0.2182846703804278,0.20354632649056667,0.32141573131084444,0.3398803377805955,0.3029511248410934
122,0.22380082607269283,0.22539766323256893,0.22220398891281673,0.1746738240122795,0.17736276374793247,0.1719848842766265,0.2205841138958931,0.22612331589934043,0.2150449118924458,0.3392471343278885,0.3512818352706325,0.3272124333851445
123,0.22226476073265075,0.22400499092768444,0.22052453053761706,0.17611417174339292,0.17856817709988643,0.1736601663868994,0.22052210569381708,0.22711516072418955,0.21392905066344461,0.32336548864841463,0.34015938022314673,0.30657159707368253
124,0.22052302807569504,0.2223090523487402,0.21873700380264988,0.17532964050769806,0.17832392756745918,0.17233535344793693,0.2236810326576233,0.22991996695213848,0.2174420983631081,0.32654075026512147,0.3392914275288932,0.31379007300134976
