iter,algo_S_3.0_mean,algo_S_3.0_upper,algo_S_3.0_lower,algo_S_5.0_mean,algo_S_5.0_upper,algo_S_5.0_lower,algo_S_8.0_mean,algo_S_8.0_upper,algo_S_8.0_lower,algo_S_10.0_mean,algo_S_10.0_upper,algo_S_10.0_lower
137,108.36810686082197,108.73069256562513,108.0055211560188,106.73927766904747,107.06914056022003,106.4094147778749,104.81033005516777,105.1014263251976,104.51923378513794,103.72662798287634,103.87114746352141,103.58210850223126
138,107.9349074460112,108.3106715727685,107.55914331925389,106.47428484769762,106.82803289857844,106.1205367968168,104.06327333279549,104.44577670823959,103.68076995735139,103.7629091831653,104.07922320314209,103.44659516318852
139,108.17881145736817,108.55755699522963,107.80006591950671,106.59726880761328,106.89347855636662,106.30105905885993,105.09643009910413,105.48493412001943,104.70792607818882,103.88285711573732,104.22891371723317,103.53680051424148
140,107.953689664699,108.37977056936434,107.52760876003366,106.68801076232987,107.01069944546336,106.36532207919637,105.32814796936923,105.73161469748382,104.92468124125463,104.1290707984956,104.5309493190074,103.7271922779838
141,108.45226787370927,108.8894939191818,108.01504182823675,106.71611839773784,107.01740123329023,106.41483556218546,104.87087483114608,105.36620895394658,104.37554070834558,103.54804703446004,103.96705676373529,103.1290373051848
142,107.61405515981724,107.88918004170299,107.3389302779315,106.90030336579227,107.19879927777582,106.60180745380872,104.40232106057911,104.69730936476628,104.10733275639194,103.74861809097244,104.14378337244608,103.3534528094988
143,107.88810787715688,108.17422603724279,107.60198971707098,106.15583000950184,106.66891150618254,105.64274851282114,105.40677896112322,105.74483337310899,105.06872454913746,103.88498423076757,104.25969326613495,103.5102751954002
144,109.18129916646747,109.52191888202375,108.84067945091118,106.81363805488172,107.16501938380671,106.46225672595673,104.93958920671734,105.34663422711765,104.53254418631704,103.53559923129947,103.82121065253129,103.24998781006765
145,108.51516810386583,108.77155615590259,108.25878005182908,106.76232330026164,107.05313086480103,106.47151573572225,104.61594896513789,104.94973398625393,104.28216394402185,103.8829879624947,104.26824444422842,103.49773148076098
146,108.1207222365246,108.40383449697805,107.83760997607115,106.011928716501,106.42634200179499,105.59751543120701,105.458840341068,105.8916325143743,105.0260481677617,103.96931295969436,104.41426014688746,103.52436577250127
147,108.76540356240835,109.12052106874567,108.41028605607103,106.74214577031668,107.14771868112878,106.33657285950459,105.23375322918044,105.52649627156913,104.94101018679174,103.54890320006515,103.93605272715338,103.16175367297693
148,108.37879077358878,108.85866095627377,107.89892059090378,106.83774800340859,107.47275793651639,106.2027380703008,105.4814158426155,105.95642521099452,105.00640647423648,103.9914893944355,104.37258025102804,103.61039853784297
149,108.34138095422281,108.78481401639714,107.89794789204849,106.79728287007984,107.17021087891,106.42435486124968,105.16177575143429,105.50394186130765,104.81960964156093,103.74467454462399,103.94558105279289,103.54376803645509
150,108.44623061263273,108.88677802574362,108.00568319952184,106.61076104485387,107.00097770815643,106.22054438155132,105.23700820847421,105.6409000847644,104.83311633218402,103.64786190861919,103.82084085901374,103.47488295822464
151,108.07677122577977,108.3910853396244,107.76245711193513,106.20485158194155,106.51146587098559,105.89823729289752,104.78959344962288,105.11040421977219,104.46878267947358,103.2990944756995,103.53680255014001,103.061386401259
152,108.37790428002006,108.81669732436103,107.93911123567909,106.60989323422928,107.01924298276451,106.20054348569404,105.10321443848675,105.52040199995417,104.68602687701932,103.40106571050569,103.78408468767631,103.01804673333507
153,108.33324839182997,108.74598686954279,107.92050991411715,106.86899647994429,107.1857702582399,106.55222270164867,104.58270785653517,104.92856285317957,104.23685285989076,103.27562841003501,103.73028779958975,102.82096902048028
154,108.29286185037287,108.74112587030814,107.8445978304376,106.21879353817492,106.61277947265584,105.824807603694,104.75804854689412,105.05652454514194,104.45957254864629,102.68343690877707,102.83018470185431,102.53668911569983
155,108.03250504778664,108.33441949036936,107.73059060520393,106.00996712320128,106.30497552493354,105.71495872146902,105.25828124987181,105.53072279339698,104.98583970634665,104.03680712015071,104.32516746128428,103.74844677901714
156,108.19749056831354,108.73001999357733,107.66496114304975,106.17141502395513,106.54555738861913,105.79727265929114,105.2228707509513,105.49203740400786,104.95370409789474,102.89255543070117,103.29453518096267,102.49057568043966
157,108.16236323773543,108.5699334788278,107.75479299664306,106.03644433675018,106.30780244708582,105.76508622641454,105.30125356806734,105.6646835298093,104.93782360632538,103.2704823846506,103.6647293369673,102.87623543233391
158,108.22521577987406,108.51164492171453,107.93878663803359,106.08518578382136,106.5018410894349,105.66853047820781,104.71159436629591,105.203293845205,104.21989488738683,103.56084207176802,103.74586346416164,103.3758206793744
159,108.00004591220969,108.21705852565657,107.7830332987628,106.27148570366964,106.48197681862084,106.06099458871844,105.21252990277014,105.39374449287637,105.03131531266392,103.824273645672,104.2239172321396,103.42463005920439
160,108.12580009775095,108.37814675458021,107.8734534409217,105.97549434935377,106.31948860457598,105.63150009413155,104.91458319399676,105.1605767358017,104.66858965219183,103.90502349547072,104.1415648923574,103.66848209858404
161,108.5675729293821,108.93684015734893,108.19830570141526,105.81995558062776,106.14545712544738,105.49445403580815,104.92392917461939,105.28808633348167,104.5597720157571,103.44890741177987,103.69626023164244,103.2015545919173
162,108.70242274581344,109.11877715262239,108.28606833900449,105.93550422156389,106.2772577742134,105.59375066891438,104.22083444015009,104.47168433441566,103.96998454588451,103.5454232551248,103.86873463792031,103.2221118723293
163,108.27375648252962,108.68176674381539,107.86574622124385,106.47397901670672,106.7230591083874,106.22489892502604,105.00306366510236,105.27361289065574,104.73251443954898,103.8570110522608,104.18345171501304,103.53057038950857
164,108.44486115000336,108.76652542471234,108.12319687529438,105.88738269459198,106.14067016370814,105.63409522547582,104.18944645482786,104.39566363846818,103.98322927118754,102.62619531437153,102.9590993211057,102.29329130763736
165,108.1226594281688,108.49494134580786,107.75037751052974,106.20784706467116,106.60642299815183,105.80927113119048,105.14083858097419,105.41415895453703,104.86751820741135,103.49094301573871,103.88883631991338,103.09304971156403
166,108.40907177591357,108.71162371800658,108.10651983382057,106.42767262897307,106.60170702528112,106.25363823266503,105.18605576294836,105.54376021539801,104.8283513104987,102.98026263860488,103.2430809746287,102.71744430258107
167,108.04633226187809,108.43547046636208,107.65719405739411,106.30872537668515,106.63288100363813,105.98456974973216,104.66267045831128,104.90568013225705,104.41966078436552,103.6655940853736,103.86117159531418,103.47001657543302
168,108.34914215435352,108.61091887821877,108.08736543048826,106.41291799084483,106.74758403426571,106.07825194742395,104.6731841999886,105.04044788150728,104.30592051846992,103.31234155627628,103.66599906389943,102.95868404865313
169,107.74053343739675,108.14952330608759,107.33154356870591,106.16386687931386,106.55110083220812,105.7766329264196,105.15261053824625,105.5052045792964,104.8000164971961,103.76427980977822,104.23940372845085,103.28915589110558
170,108.14995493402205,108.51739743194415,107.78251243609995,106.10080380651786,106.33815237547034,105.86345523756538,104.8861810071797,105.34650104866687,104.42586096569254,103.6724959840179,104.01611708066307,103.32887488737273
171,107.93397001356546,108.14032710416664,107.72761292296427,106.61842832226895,106.85676965046909,106.38008699406882,104.47833227516094,104.7859079297857,104.17075662053618,103.40845412837135,103.7604665775649,103.0564416791778
172,108.12289950917325,108.38606483024758,107.85973418809893,106.72778436982773,107.15347482034919,106.30209391930627,104.95363617796173,105.38040380291898,104.52686855300448,103.420777329152,103.69962486986041,103.14192978844359
173,108.09214493618114,108.46853147924405,107.71575839311824,106.09837020521809,106.36639228769293,105.83034812274325,105.12199944589415,105.58630882613095,104.65769006565735,103.67244441364275,104.00509660935678,103.33979221792872
174,107.88019475900232,108.19981021720801,107.56057930079663,106.31725906655274,106.69349022268072,105.94102791042475,104.81648224878798,105.06970389366154,104.56326060391442,104.10916165499043,104.41380789333061,103.80451541665025
175,107.99973028727183,108.33859702485992,107.66086354968374,106.38565157084884,106.77942687137289,105.99187627032478,104.75242725493881,105.23471561353816,104.27013889633946,103.04781151054306,103.42425014317043,102.67137287791569
176,107.85659281994012,108.20556092960284,107.5076247102774,106.18289248765367,106.5226638285195,105.84312114678785,104.79807738753478,105.0612031731033,104.53495160196626,103.3274455048412,103.71203253501406,102.94285847466833
177,107.8270896674624,108.0413091672957,107.61287016762911,105.80401622398179,106.04866762621975,105.55936482174383,104.74793390111583,105.1011064776702,104.39476132456146,103.41627214127884,103.699851831486,103.13269245107168
178,107.88543240703075,108.31700819450644,107.45385661955505,106.2817286890051,106.76678345343402,105.7966739245762,104.72276908765996,105.0599477602659,104.38559041505401,103.32309673289367,103.60126410655648,103.04492935923086
179,107.49478317761584,107.81135139667683,107.17821495855486,105.87004288177361,106.2599495708121,105.48013619273513,105.1049600923742,105.48770127967434,104.72221890507406,103.4169411311173,103.7259894453809,103.10789281685369
180,107.72869332782359,107.92682734856645,107.53055930708074,105.99475870366466,106.38255865270492,105.6069587546244,104.64992732914882,105.00201448994132,104.29784016835633,102.88317399119144,103.21279628275944,102.55355169962344
181,107.973564216479,108.26486311088863,107.68226532206938,106.51655078932649,106.76721281920106,106.26588875945191,104.67579266775545,104.94477474979826,104.40681058571263,103.70006352416335,103.95570390862122,103.44442313970549
182,107.61760723535099,107.94755156890123,107.28766290180074,106.16422071941788,106.53934032043733,105.78910111839843,104.62089421593282,105.06082453834793,104.18096389351771,103.6891872220071,104.01281302212656,103.36556142188765
183,108.14541754444681,108.42927871809037,107.86155637080326,106.14205329742529,106.42041121400251,105.86369538084807,104.53950909177915,105.0256450542334,104.05337312932491,103.19643788993221,103.42951745269964,102.96335832716478
184,108.0252934601413,108.5187704210698,107.5318164992128,106.33908640698823,106.63697172412637,106.04120108985009,104.25003011839242,104.55469968870399,103.94536054808084,103.56033382714813,103.86675296387541,103.25391469042084
185,107.3709850366212,107.59546893284127,107.14650114040114,106.41043623928003,106.69811250302239,106.12275997553768,104.66920501091154,104.97865115559071,104.35975886623237,103.57622290124428,103.9020690310445,103.25037677144405
186,108.01873277936488,108.26532137649836,107.7721441822314,106.15399036164213,106.34629486046427,105.96168586281999,104.65291275539448,104.85520577444147,104.45061973634749,103.42865225046077,103.79479166849205,103.06251283242949
187,108.4141081268004,108.88460814448618,107.94360810911462,106.58172286552102,106.96094883452318,106.20249689651885,104.42223487795293,104.80411965003225,104.04035010587361,104.16177381824971,104.44155052879088,103.88199710770854
188,108.4570543367197,108.70479920441916,108.20930946902023,106.4073423845656,106.76411423875312,106.05057053037807,104.7556013170702,105.05916904296886,104.45203359117154,103.82287535931764,104.18143344881265,103.46431726982262
189,108.84387910945163,109.36557960396003,108.32217861494324,106.19087793039023,106.55343952767092,105.82831633310954,104.57948054545356,104.94969173208709,104.20926935882004,103.68297048913776,104.0260882084021,103.33985276987342
190,108.12518947723179,108.40801746294979,107.84236149151378,106.6693086535892,106.83850539111447,106.50011191606393,105.01155953150491,105.39097361033755,104.63214545267228,103.41166127201379,103.7006004883587,103.12272205566887
191,107.90826817135732,108.12544452373676,107.69109181897788,105.94455865831416,106.27495666885541,105.61416064777292,104.68275778785281,105.07854991852733,104.28696565717829,103.18613201348599,103.5370941947877,102.83516983218428
192,108.13693632704567,108.46506177202133,107.80881088207002,106.1606647623837,106.58522687261066,105.73610265215675,105.0567538917069,105.30732912273977,104.80617866067404,103.22007880397398,103.50553853486373,102.93461907308422
193,108.10681439290049,108.51609454038898,107.697534245412,106.52992086314842,106.98339587741202,106.07644584888482,104.8505024710493,105.1598095647263,104.54119537737229,103.23087611111046,103.63406328062607,102.82768894159486
194,108.25191172322022,108.59481003913767,107.90901340730277,106.65048453749735,106.98156703977982,106.31940203521488,104.91557011796742,105.24867186501102,104.58246837092382,103.35235196086103,103.81006590975346,102.8946380119686
195,108.09988125128102,108.29661118971187,107.90315131285017,106.85705942293023,107.26194072555438,106.45217812030609,104.74673155081011,105.09500322095813,104.39845988066209,103.84243539002361,104.1690731358241,103.51579764422311
196,108.30109546778078,108.54506530602279,108.05712562953877,106.92181999463546,107.21643278902746,106.62720720024345,104.55438750068603,104.87686093167267,104.2319140696994,102.91700920845642,103.37504436422356,102.45897405268929
197,108.33354351731175,108.76063071769241,107.9064563169311,106.34123452747247,106.73426140556141,105.94820764938352,104.31767070413164,104.68344034384218,103.95190106442111,103.45990435345175,103.7355796014782,103.1842291054253
198,107.54414994518497,107.77933650499027,107.30896338537967,106.40874499495467,106.77839905566876,106.03909093424059,104.89437365599292,105.21064989368287,104.57809741830297,104.05010252451629,104.5166514420187,103.58355360701388
199,107.71663025185539,107.87660916968095,107.55665133402984,106.38745326543153,106.58027673455204,106.19462979631102,104.48094362373214,104.80869572588986,104.15319152157443,103.45785372151583,103.87782304737925,103.03788439565241
