iter,data_n_features_2.0_mean,data_n_features_2.0_upper,data_n_features_2.0_lower,data_n_features_10.0_mean,data_n_features_10.0_upper,data_n_features_10.0_lower,data_n_features_50.0_mean,data_n_features_50.0_upper,data_n_features_50.0_lower,data_n_features_100.0_mean,data_n_features_100.0_upper,data_n_features_100.0_lower
54,0.012543218582868521,0.0130091989364406,0.012077238229296442,0.2749045968055725,0.2785663291315552,0.2712428644795898,1.2751696109771729,1.2915017808732683,1.2588374410810774,3.8666844606399535,3.896415858464247,3.83695306281566
55,0.012202758807688901,0.012640951233176276,0.011764566382201526,0.2690021455287933,0.27233993329319883,0.2656643577643878,1.2494945764541625,1.2649794986239686,1.2340096542843564,3.8259709596633913,3.8571817006940465,3.794760218632736
56,0.01166214561089869,0.012000661897027707,0.011323629324769673,0.2645574867725372,0.2674109422125988,0.2617040313324756,1.2236039638519287,1.2398569809525755,1.207350946751282,3.788920593261719,3.819639060663593,3.758202125859845
57,0.01127918902784581,0.011634097460442807,0.010924280595248812,0.2601847216486931,0.2627952469047039,0.2575741963926823,1.194175934791565,1.2097586076801028,1.1785932619030273,3.7533440589904785,3.7833501666428386,3.7233379513381184
58,0.01085135908797378,0.011281556454212154,0.010421161721735408,0.2538228154182434,0.25728861949824405,0.2503570113382428,1.170683217048645,1.1862877975489556,1.1550786365483343,3.713521456718445,3.74380182397451,3.68324108946238
59,0.01043788604438298,0.010885259723984903,0.009990512364781058,0.24960394203662872,0.25335573742435646,0.24585214664890098,1.1456077814102172,1.1617972351313732,1.1294183276890613,3.673372673988342,3.704014697677011,3.642730650299673
60,0.01001226473599668,0.010424841881480448,0.009599687590512912,0.24643432348966599,0.2498545407545355,0.24301410622479647,1.1207373976707458,1.135655092488999,1.1058197028524925,3.6310630321502684,3.6607792056399284,3.6013468586606083
61,0.00969447055831547,0.010137678875302454,0.009251262241328486,0.2445149838924408,0.24884283278568803,0.24018713499919359,1.0981995224952699,1.113439206906676,1.0829598380838636,3.59719717502594,3.6276432047936873,3.5667511452581926
62,0.00948819089680906,0.0098603006027588,0.00911608119085932,0.24146497994661326,0.2455264505705569,0.23740350932266963,1.076476240158081,1.091068299342239,1.061884180973923,3.563371205329895,3.5937934906944125,3.5329489199653774
63,0.00929409693926569,0.009635138558873251,0.008953055319658128,0.2398365586996078,0.24391744659346107,0.23575567080575452,1.0593693733215332,1.0738257754950575,1.044912971148009,3.5293925762176515,3.5595918561186264,3.4991932963166765
64,0.00916162589564914,0.009511904405701004,0.008811347385597275,0.23825977444648738,0.24222275438593863,0.23429679450703614,1.040141576528549,1.055324745887999,1.0249584071690991,3.501480054855347,3.5320403704975822,3.4709197392131115
65,0.00904541183263057,0.00942857999878162,0.008662243666479521,0.23455201834440226,0.23856754678433725,0.23053648990446726,1.0221302509307861,1.0372018956053084,1.0070586062562639,3.4723466873168944,3.5042199418197733,3.4404734328140156
66,0.008847507275640902,0.00920026434758169,0.008494750203700113,0.23116437494754788,0.23433088067018146,0.2279978692249143,1.0013447701931,1.0163765214091425,0.9863130189770575,3.4434619188308715,3.476611615684968,3.410312221976775
67,0.00841855225153262,0.008731546635349533,0.008105557867715708,0.22609162330627441,0.22930160087433943,0.2228816457382094,0.9807391703128815,0.9954558076938083,0.9660225329319547,3.4116037845611573,3.4451063846958117,3.378101184426503
68,0.00822459715418513,0.008572464447155639,0.007876729861214621,0.22150141894817352,0.22543334030331907,0.21756949759302796,0.9604808747768402,0.9751572569416859,0.9458044926119945,3.3771075963974,3.4115490451606916,3.3426661476341084
69,0.007950939843431069,0.008332566222947407,0.007569313463914731,0.21938348561525345,0.22327490635689903,0.21549206487360786,0.9385398745536804,0.9538399267068918,0.923239822400469,3.3406716346740724,3.375680213523326,3.3056630558248186
70,0.007825751462951261,0.008242820969644717,0.007408681956257806,0.2172985047101974,0.22101894778002276,0.21357806164037205,0.9269456326961517,0.9440432438472338,0.9098480215450696,3.305900716781616,3.3439033191739482,3.267898114389284
71,0.0077075842302292,0.008107834882753667,0.007307333577704734,0.21274196356534952,0.21638768114398255,0.2090962459867165,0.9078651368618011,0.9241558385092362,0.8915744352143661,3.272744393348694,3.3109411794194106,3.2345476072779773
72,0.0074587444774805904,0.007819397108156788,0.007098091846804393,0.21148460805416103,0.21519288309466897,0.2077763330136531,0.8900858938694001,0.905742620568482,0.8744291671703182,3.2483797311782836,3.2866914626949115,3.2100679996616557
73,0.007492359168827481,0.007798454744531266,0.007186263593123696,0.20906851589679715,0.2126961888614697,0.20544084293212458,0.8769158482551574,0.8931254728312104,0.8607062236791045,3.2192798376083376,3.256667523405029,3.1818921518116463
74,0.0072398518677800495,0.007477856293032763,0.007001847442527336,0.20619456022977825,0.20972040856754892,0.20266871189200758,0.8600511729717255,0.8761236642588002,0.8439786816846508,3.191072678565979,3.2287460260436456,3.1533993310883126
75,0.0071233733557164195,0.007365202151419433,0.006881544560013406,0.20475399941205974,0.2084626155542658,0.2010453832698537,0.8443467199802399,0.8612759032197754,0.8274175367407044,3.1655260801315306,3.2072980011309116,3.1237541591321496
76,0.0070830375887453,0.007303976140711526,0.0068620990367790746,0.20404251068830487,0.20772296104709478,0.20036206032951495,0.8295770645141601,0.8462622620734331,0.8128918669548871,3.135849928855896,3.17620762180463,3.0954922359071624
77,0.00691655934788282,0.007172329466669923,0.006660789229095717,0.20132942050695418,0.20517771237959206,0.1974811286343163,0.8110024750232696,0.8280539293515926,0.7939510206949466,3.1008063077926638,3.1400373120326113,3.0615753035527162
78,0.006745261838659609,0.007019435662650527,0.0064710880146686914,0.19923428297042844,0.20287129965593417,0.19559726628492272,0.7951284348964691,0.8118137415376412,0.778443128255297,3.0718461751937864,3.1113250862920236,3.0323672640955492
79,0.00658961418084795,0.0068459071158897536,0.0063333212458061465,0.19728298932313917,0.2001927920958814,0.19437318655039695,0.7814263939857483,0.7970706815563167,0.76578210641518,3.039224648475647,3.0768920329747558,3.001557263976538
80,0.006658011069521251,0.006942493477629693,0.006373528661412809,0.19649734050035472,0.1991788100351059,0.19381587096560354,0.7683269262313843,0.7836769771882504,0.7529768752745183,3.009787082672119,3.0480053384221244,2.971568826922114
81,0.00659575839526947,0.006866152107645031,0.006325364682893909,0.19509954452514647,0.19724851368866173,0.1929505753616312,0.7549338161945343,0.769120364668597,0.7407472677204715,2.986011099815369,3.0240346898029715,2.947987509827766
82,0.00653647999279196,0.006748854987737291,0.00632410499784663,0.19303021579980847,0.1952848110935505,0.19077562050606645,0.7384212732315063,0.7515239094264244,0.7253186370365882,2.9580071687698366,2.994467378001411,2.9215469595382624
83,0.00633796108886594,0.006557155962355551,0.006118766215376329,0.19260484129190442,0.19470658161426546,0.19050310096954337,0.7251382172107697,0.738427899711438,0.7118485347101013,2.930618906021118,2.9666731112662728,2.8945647007759634
84,0.006310980999842219,0.006524704525613918,0.006097257474070521,0.19188099801540373,0.1942441434956741,0.18951785253513337,0.7165123105049134,0.7282758506284182,0.7047487703814086,2.9082083463668824,2.9438162926121905,2.8726004001215744
85,0.00627890350297087,0.006446154514349408,0.006111652491592333,0.18997885882854457,0.19224368711986606,0.18771403053722308,0.7058426439762115,0.7172996533279034,0.6943856346245197,2.8822500467300416,2.918529404349244,2.8459706891108394
86,0.00615722220391028,0.006369279611014546,0.005945164796806014,0.19073772877454756,0.1935708917711792,0.18790456577791592,0.6964840412139892,0.708425562122448,0.6845425203055304,2.8610886096954347,2.8985925445450627,2.8235846748458067
87,0.006268009217455931,0.006469601843106987,0.006066416591804874,0.19041967689990996,0.19325908853246979,0.18758026526735014,0.6870879232883453,0.6987342045921456,0.675441641984545,2.834686517715454,2.870992478156003,2.798380557274905
88,0.0062261199112981,0.006446436280713798,0.0060058035418824015,0.18941072821617125,0.1918671460197609,0.1869543104125816,0.6773659944534302,0.6900634723925636,0.6646685165142967,2.8107651472091675,2.848786649518698,2.772743644899637
89,0.00613001054152842,0.006310745786917611,0.005949275296139229,0.18653580844402312,0.1891570337557056,0.18391458313234063,0.6657833278179168,0.6786914877142685,0.6528751679215652,2.784278893470764,2.821366589782968,2.74719119715856
90,0.00609914464876051,0.006298064626645035,0.005900224670875984,0.18548753410577773,0.18778180983490567,0.1831932583766498,0.652948123216629,0.6657276061011287,0.6401686403321293,2.7580289602279664,2.794533522777722,2.721524397678211
91,0.00606841337867075,0.006269759664249498,0.005867067093092002,0.1855647802352905,0.18822029326072653,0.18290926720985445,0.6443298399448395,0.656387281871061,0.632272398018618,2.7354989051818848,2.7714953084868426,2.699502501876927
92,0.006044480856507981,0.006289675137559068,0.005799286575456895,0.18645584136247634,0.18960356594772995,0.18330811677722272,0.6354622304439544,0.6471604571942992,0.6237640036936097,2.7158806324005127,2.750212824435795,2.6815484403652303
93,0.0061598022934049,0.006440442723171719,0.005879161863638081,0.18768946826457975,0.19105804533663842,0.18432089119252107,0.6292440295219421,0.6405020067938438,0.6179860522500404,2.6985212087631227,2.733573681257494,2.6634687362687517
94,0.00597515827976162,0.006220065511228806,0.005730251048294433,0.18647060245275493,0.18956735313797052,0.18337385176753934,0.6195237517356873,0.6302503825885325,0.6087971208828421,2.6705838203430177,2.704267060074022,2.6369005806120134
95,0.00592295755632216,0.006144651876399013,0.005701263236245306,0.18520466089248658,0.1880264784414542,0.18238284334351895,0.6099885821342468,0.6209839818550513,0.5989931824134422,2.6437060594558717,2.6749550038644943,2.612457115047249
96,0.006177635304629751,0.006402033743060762,0.00595323686619874,0.1855892181396484,0.1891435699022484,0.1820348663770484,0.6020150184631348,0.6130668652202322,0.5909631717060373,2.6250163316726685,2.6564288808731704,2.5936037824721665
97,0.00609634048305448,0.006320984839863592,0.0058716961262453675,0.18449185639619825,0.18845678708693225,0.18052692570546425,0.5955509424209595,0.6054676365360016,0.5856342483059175,2.607307863235474,2.6383828769487185,2.576232849522229
98,0.0060871224384754395,0.006310614160681366,0.005863630716269513,0.18366031199693678,0.18781880986572122,0.17950181412815233,0.5908092856407166,0.601230533304345,0.5803880379770882,2.587808108329773,2.6184666774648946,2.5571495391946515
99,0.005985540570691181,0.006240738223486614,0.005730342917895748,0.1822033435106277,0.185695983936082,0.1787107030851734,0.5826274037361145,0.5927690708909975,0.5724857365812316,2.566746139526367,2.5973094260717358,2.5361828529809984
100,0.006030676001682821,0.006240863791150337,0.005820488212215305,0.18231013119220732,0.1854134698757057,0.17920679250870894,0.5771981120109558,0.5878776322218082,0.5665185918001034,2.5485936880111693,2.579849129188078,2.5173382468342607
101,0.0061379901133477195,0.006299023020967423,0.005976957205728016,0.18303169459104535,0.18557657616094198,0.18048681302114872,0.5708232283592224,0.5809873897357681,0.5606590669826766,2.5295965909957885,2.5616590927327216,2.4975340892588553
102,0.00616645584814247,0.006328697845564553,0.006004213850720387,0.18161075711250302,0.18421451924503784,0.1790069949799682,0.5645074665546417,0.5749269636899874,0.554087969419296,2.508846139907837,2.5419320289817366,2.4757602508339374
103,0.006031299382448161,0.006172716100185904,0.005889882664710419,0.18067670464515684,0.18302624152317207,0.1783271677671416,0.5583472847938538,0.5691730662255128,0.5475215033621947,2.488397240638733,2.5230024119627767,2.453792069314689
104,0.00606542686000461,0.006263122148798532,0.005867731571210687,0.18078911453485488,0.1836662827370728,0.17791194633263696,0.5515757769346237,0.562509278144422,0.5406422757248254,2.4675414323806764,2.5017996525861177,2.433283212175235
105,0.00603170031681651,0.006180960116290464,0.005882440517342555,0.1786577597260475,0.18106277261132508,0.1762527468407699,0.5469735473394394,0.5580587753708314,0.5358883193080474,2.445924687385559,2.4786151990611818,2.413234175709936
106,0.00607281164266164,0.006247346590786969,0.005898276694536311,0.17764522731304166,0.18077453952219721,0.17451591510388612,0.5415670692920684,0.5528513082893671,0.5302828302947697,2.428258848190308,2.462268571223125,2.3942491251574904
107,0.00613865465857083,0.006342846836304862,0.005934462480836798,0.17797694653272628,0.18099573294504015,0.1749581601204124,0.5363468259572983,0.5484494455755428,0.5242442063390539,2.406049394607544,2.4400631031644653,2.3720356860506224
108,0.00614651283249255,0.006302309783312853,0.005990715881672248,0.17769377082586285,0.18020042709886197,0.17518711455286373,0.5313825398683548,0.5426931326729895,0.5200719470637202,2.3865232467651367,2.42106778480975,2.3519787087205235
109,0.00608694055117662,0.0062164580500037635,0.005957423052349476,0.17726325988769528,0.18015287713541114,0.17437364263997943,0.5264159083366394,0.5385296439618357,0.5143021727114432,2.3679048299789427,2.4026566654262216,2.333152994531664
110,0.00600949912331992,0.006128408852655571,0.005890589393984269,0.17580127269029616,0.1786076710620368,0.17299487431855554,0.5210787177085876,0.5335196507145954,0.5086377847025798,2.3549623489379883,2.388894596579091,2.3210301012968855
111,0.005857917619869061,0.005947527364561929,0.005768307875176194,0.1743143647909164,0.17696984418069397,0.1716588854011388,0.514485377073288,0.5260760940922926,0.5028946600542834,2.33249089717865,2.3672546900908387,2.2977271042664613
112,0.005871237395331219,0.005940144964015638,0.0058023298266468,0.17394353002309798,0.1760725185812963,0.17181454146489966,0.5088840842247009,0.5199470835379234,0.49782108491147836,2.319058156013489,2.35238318522618,2.285733126800798
113,0.00595625443384047,0.0061209202279945175,0.005791588639686422,0.17282588481903072,0.17516324314342507,0.17048852649463636,0.5047504723072052,0.5159050324986875,0.4935959121157228,2.305783176422119,2.3392225449760082,2.27234380786823
114,0.0059752305503934,0.006197555812108605,0.005752905288678195,0.17215218693017958,0.17469713504260725,0.16960723881775192,0.5004371225833892,0.5108341661411264,0.490040079025652,2.286250448226929,2.3187591611975265,2.253741735256331
115,0.00587494573555883,0.006068245410792263,0.005681646060325398,0.17057039141654967,0.1727512485866238,0.16838953424647554,0.49456782937049865,0.5053042530424583,0.48383140569853905,2.2657915353775024,2.2977081720494956,2.2338748987055093
116,0.0060266206040978,0.006215800779227885,0.005837440428967716,0.17319489568471907,0.17611802642072444,0.1702717649487137,0.49326688051223755,0.5040440663532132,0.48248969467126185,2.2533458471298218,2.2848553701258316,2.221836324133812
117,0.00595156257040793,0.00614499100318032,0.005758134137635539,0.17256566733121867,0.1759283661896828,0.16920296847275454,0.4897614508867264,0.5004613502170706,0.47906155155638225,2.235792088508606,2.2662471058377136,2.205337071179498
118,0.006003436492755959,0.006183338815942702,0.005823534169569216,0.17252386659383773,0.175934605607281,0.16911312758039446,0.4844636797904968,0.4952306840720513,0.47369667550894234,2.217332124710083,2.247149990661989,2.187514258758177
119,0.005985605204477849,0.0061815729638592075,0.005789637445096491,0.17100042700767512,0.1743380427147859,0.16766281130056435,0.47812946438789367,0.4876734815462754,0.46858544722951195,2.202871298789978,2.232125410778424,2.173617186801532
120,0.00609115301631386,0.006292539611863479,0.005889766420764241,0.17171269655227658,0.17517893269236162,0.16824646041219155,0.4756810784339905,0.48488291950197415,0.4664792373660068,2.1912065744400024,2.2194709595552258,2.162942189324779
121,0.00618889019824558,0.006445926671529049,0.005931853724962112,0.17150261998176575,0.17532456608351094,0.16768067388002056,0.47304436564445496,0.48190004133256253,0.4641886899563474,2.1754451274871824,2.2048044477575632,2.1460858072168016
122,0.00631309123709793,0.006562389066330094,0.006063793407865765,0.17193650454282758,0.1754576737966803,0.16841533528897484,0.47046814262866976,0.4796543480085148,0.4612819372488247,2.1650951862335206,2.1950993823996465,2.1350909900673947
123,0.0063826717901974295,0.006591499251755345,0.006173844328639514,0.1738405406475067,0.17724750021202226,0.17043358108299114,0.47057379186153414,0.4800292827536003,0.461118300969468,2.1524250507354736,2.182207802995577,2.12264229847537
124,0.00633491626940663,0.006515601105403368,0.006154231433409893,0.1745387941598892,0.17767252588465932,0.1714050624351191,0.4664037972688675,0.4752863466320228,0.4575212479057122,2.141277015209198,2.171165077773636,2.11138895264476
125,0.006186846643686241,0.006382087338189355,0.005991605949183127,0.17322797775268553,0.17659777984958397,0.1698581756557871,0.46096769273281096,0.4705460726886558,0.45138931277696615,2.1266175627708437,2.1579017835424525,2.095333341999235
126,0.00613955240696663,0.006328116285061605,0.005950988528871655,0.1736898347735405,0.17701627742520173,0.17036339212187926,0.45892070829868314,0.4693359061561819,0.44850551044118436,2.113923501968384,2.146263166795299,2.0815838371414688
