iter,data_n_features_2.0_mean,data_n_features_2.0_upper,data_n_features_2.0_lower,data_n_features_10.0_mean,data_n_features_10.0_upper,data_n_features_10.0_lower,data_n_features_50.0_mean,data_n_features_50.0_upper,data_n_features_50.0_lower,data_n_features_100.0_mean,data_n_features_100.0_upper,data_n_features_100.0_lower
0,6.188358015431756,6.227073695214252,6.14964233564926,144.2541703848319,144.6034765582639,143.90486421139988,790.8517984187748,794.0319534328555,787.6716434046941,1830.5870921689886,1840.7189661094062,1820.455218228571
