iter,data_n_clusters_2.0_mean,data_n_clusters_2.0_upper,data_n_clusters_2.0_lower,data_n_clusters_3.0_mean,data_n_clusters_3.0_upper,data_n_clusters_3.0_lower,data_n_clusters_5.0_mean,data_n_clusters_5.0_upper,data_n_clusters_5.0_lower,data_n_clusters_10.0_mean,data_n_clusters_10.0_upper,data_n_clusters_10.0_lower
108,0.03030476123094552,0.030719430949175442,0.029890091512715596,0.196587561070919,0.19931896437883012,0.19385615776300785,0.4868190199136734,0.49480377839389295,0.4788342614334538,0.9063912391662597,0.9148671786921236,0.8979152996403958
109,0.0298458401113748,0.030259845933752798,0.029431834288996803,0.19611155092716215,0.19920628808556937,0.19301681376875493,0.4807975560426712,0.4880242251114041,0.47357088697393834,0.9061807811260223,0.9144609918575515,0.8979005703944931
110,0.03009512834250922,0.030511942838622044,0.0296783138463964,0.1947828784584999,0.19788597324958068,0.1916797836674191,0.4829648852348328,0.4912874528973879,0.47464231757227765,0.909225857257843,0.9187961331844304,0.8996555813312556
111,0.02999596092849966,0.030487306690082237,0.029504615166917086,0.19320826381444928,0.19616931708845667,0.19024721054044189,0.4810405671596527,0.4901130181243322,0.4719681161949732,0.905570250749588,0.9148541185933144,0.8962863829058615
112,0.029863630793988648,0.030460444474656845,0.02926681711332045,0.19274125844240184,0.19510878278654178,0.1903737340982619,0.4844179630279541,0.4932309488855634,0.4756049771703448,0.9046820104122162,0.9142588113134872,0.8951052095109452
113,0.029820249043405002,0.03038149881843448,0.029258999268375524,0.1915660113096237,0.1941806457311462,0.18895137688810118,0.4832835108041763,0.49176226441719323,0.4748047571911594,0.9033195972442627,0.9117984400819772,0.8948407544065482
114,0.030258417129516553,0.030777243557283746,0.02973959070174936,0.19076529294252392,0.19354285639478125,0.1879877294902666,0.4823741465806961,0.49104446601014023,0.473703827151252,0.9030190110206604,0.9108576437200867,0.8951803783212341
115,0.030459453538060156,0.0311764195503458,0.029742487525774512,0.18899996876716613,0.1913626393162369,0.18663729821809535,0.4829025775194168,0.4917407320508234,0.47406442298801016,0.9032563745975495,0.9117285053222447,0.8947842438728543
116,0.029950721375644175,0.030525182467527123,0.029376260283761228,0.19161881506443024,0.19479218239585538,0.1884454477330051,0.47803160846233367,0.4871743362992626,0.46888888062540474,0.9016482412815094,0.909744858304162,0.8935516242588569
117,0.02992553748190398,0.03056052793777372,0.02929054702603424,0.19091306626796717,0.1945516776889324,0.18727445484700195,0.47876681983470915,0.4882897822671144,0.4692438574023039,0.9005580544471741,0.9079609979641965,0.8931551109301517
118,0.02993254251778122,0.030528400138347567,0.029336684897214874,0.19079355299472806,0.1944644759341741,0.187122630055282,0.47606604993343354,0.4858335928055861,0.466298507061281,0.8964927911758422,0.903303808906606,0.8896817734450785
119,0.03014730699360365,0.030989466677070865,0.029305147310136434,0.18898241072893143,0.1925871856089377,0.18537763584892517,0.47370784878730776,0.48380510669975224,0.4636105908748633,0.8898387968540191,0.8965745304852639,0.8831030632227743
120,0.03035279363393779,0.031050550327628598,0.029655036940246984,0.18978864103555676,0.19350715232868484,0.18607012974242867,0.47511946558952334,0.4831822172725697,0.46705671390647696,0.8886972725391388,0.894341858231751,0.8830526868465265
121,0.030281799286603895,0.03093041155842956,0.02963318701477823,0.18968656510114668,0.1937006865246526,0.18567244367764074,0.47620809376239776,0.4844247032005162,0.4679914843242793,0.8914917588233948,0.8975957533308555,0.8853877643159341
122,0.030062136426567975,0.0307521329297189,0.02937213992341705,0.19007989466190334,0.1938194029980362,0.18634038632577046,0.4749619573354721,0.4828457016402008,0.46707821303074337,0.8963095605373382,0.9036073634122986,0.8890117576623778
123,0.02979964967817062,0.03053187480442268,0.029067424551918564,0.1920145034790039,0.19566018759481654,0.18836881936319125,0.47442168593406675,0.48201208845650156,0.46683128341163194,0.8987224638462067,0.9055032539235384,0.891941673768875
124,0.030526629835367157,0.03143076197703474,0.029622497693699578,0.19270325005054473,0.1960744706352123,0.18933202946587716,0.4754301875829697,0.4825255553228355,0.4683348198431039,0.9028416335582733,0.9101371320545969,0.8955461350619497
125,0.030095546506345234,0.031077231142905754,0.029113861869784714,0.19143012315034866,0.19502601937821207,0.18783422692248525,0.47535682320594785,0.48224117337945765,0.46847247303243805,0.9018443286418915,0.9093131850269649,0.894375472256818
126,0.02991503980010744,0.03095922211947167,0.02887085748074321,0.19200884103775023,0.1955314642234817,0.18848621785201877,0.4754826456308365,0.48139111428249204,0.4695741769791809,0.903227299451828,0.9109119418293361,0.8955426570743199
127,0.02980003729462617,0.030831854319324777,0.02876822026992756,0.19320781677961346,0.19685108526558995,0.18956454829363698,0.4734869122505188,0.48156113534515804,0.4654126891558796,0.9002590954303742,0.9071883606724676,0.8933298301882808
128,0.029879216477274838,0.030858409331019153,0.028900023623530523,0.19197497218847273,0.19485798048852207,0.1890919638884234,0.47319560050964354,0.4811609883717559,0.46523021264753117,0.8978855669498443,0.9045291807985322,0.8912419531011565
129,0.0298751106485724,0.03079593055053766,0.02895429074660714,0.18945482373237607,0.19192278921990266,0.18698685824484948,0.47210308015346525,0.47902246285862093,0.46518369744830956,0.8970262050628662,0.9044578066477064,0.8895946034780261
130,0.02921615727245802,0.029890407749354534,0.028541906795561508,0.18794024884700772,0.19058835005630187,0.18529214763771357,0.4694211304187775,0.4763362751517028,0.46250598568585216,0.8935076117515564,0.9008631333284822,0.8861520901746305
131,0.029109250009059874,0.029698226426931262,0.028520273591188486,0.18819812089204785,0.1906676661683469,0.1857285756157488,0.46673198640346525,0.4738662707769469,0.4595977020299836,0.8904437482357025,0.8971803286125896,0.8837071678588154
132,0.029053900204598852,0.029681441245045265,0.02842635916415244,0.18777623325586318,0.19057063023396775,0.1849818362777586,0.4665543347597122,0.4726236523120355,0.4604850172073889,0.8883827447891235,0.8948568585940418,0.8819086309842051
133,0.028740077652037087,0.029348285512934662,0.028131869791139512,0.1879489198327064,0.1911245005359356,0.1847733391294772,0.4645107239484787,0.4702940405800981,0.4587274073168593,0.8888714373111725,0.8948740460702338,0.8828688285521111
134,0.02866603787988419,0.02933378512732385,0.027998290632444533,0.18796718418598174,0.19055538560604138,0.1853789827659221,0.46391614675521853,0.4698415471770082,0.45799074633342884,0.8901809632778168,0.8966005323487976,0.8837613942068361
135,0.028775682300329147,0.029329878412168366,0.02822148618848993,0.18949652463197705,0.19222336402735574,0.18676968523659837,0.46306954324245453,0.4694810142317458,0.45665807225316324,0.8860770106315613,0.890997180973693,0.8811568402894296
136,0.02872864622622724,0.029388014488197698,0.02806927796425678,0.18796132057905196,0.19037709462207633,0.1855455465360276,0.4610684335231781,0.4673808776970512,0.454755989349305,0.8845678091049194,0.8887498713364661,0.8803857468733727
137,0.029160733334720072,0.029953286413540028,0.028368180255900117,0.18977694213390348,0.19228447557768857,0.18726940869011838,0.4601269930601119,0.4662548271543372,0.4539991589658866,0.885851937532425,0.8911477162782963,0.8805561587865537
138,0.0288392230868339,0.029365585283170688,0.02831286089049711,0.18878069221973418,0.1908224346620721,0.18673894977739625,0.45975654721260073,0.4670396524796498,0.45247344194555167,0.8829094767570496,0.888844048306234,0.8769749052078651
139,0.02852377165108915,0.028921234665629656,0.028126308636548646,0.19012455642223355,0.19239810250523334,0.18785101033923376,0.4619927674531937,0.4685245486707833,0.45546098623560405,0.8805894076824188,0.8866394168146211,0.8745393985502165
140,0.02859818637371058,0.02893304157637499,0.028263331171046173,0.19026645272970197,0.1927423214757135,0.18779058398369045,0.4610279381275177,0.46783287815275293,0.45422299810228245,0.8791176378726959,0.8847722668956959,0.873463008849696
141,0.02864232156425711,0.028909482166067865,0.02837516096244636,0.1880391031503677,0.19069375548762338,0.18538445081311203,0.4650609135627747,0.47209078725646014,0.4580310398690892,0.8815385580062867,0.8877449435643352,0.8753321724482381
142,0.028364528343081417,0.028660942266540663,0.028068114419622172,0.1885445952415466,0.19159554020372377,0.18549365027936943,0.4651779055595398,0.47200727211209786,0.45834853900698175,0.8832387030124664,0.8900328023266761,0.8764446036982567
143,0.028347271494567356,0.028855428216129814,0.027839114773004898,0.18681405782699584,0.19022459671284261,0.18340351894114906,0.4656646758317947,0.47183203620614955,0.4594973154574399,0.8817729771137237,0.8898580144363483,0.8736879397910992
144,0.028491503000259343,0.0290683705346882,0.027914635465830485,0.18688688874244688,0.1901355660734981,0.18363821141139566,0.4681456297636032,0.47488281220855466,0.4614084473186517,0.883261114358902,0.8918050792877299,0.8747171494300741
145,0.0283326035365462,0.029058963300135663,0.02760624377295674,0.18666527867317198,0.19027316370398153,0.18305739364236243,0.4651655346155167,0.47211218543954825,0.4582188837914851,0.8853070795536041,0.8940472355371603,0.876566923570048
146,0.02880223598331208,0.02963650699722978,0.02796796496939438,0.1884319260716438,0.19218624010538568,0.18467761203790192,0.4644028902053833,0.47017788631951546,0.4586278940912511,0.8861369967460633,0.895888584145567,0.8763854093465595
147,0.029032344184815838,0.029818024114893888,0.028246664254737788,0.18837054073810575,0.1922789932219845,0.184462088254227,0.4632155358791351,0.46891097819397487,0.45752009356429535,0.8862699270248413,0.8970825436337535,0.8754573104159291
148,0.028995021060109104,0.029837823681877398,0.02815221843834081,0.1865128606557846,0.19017048485007082,0.18285523646149837,0.46276878118515014,0.46865304839089555,0.4568845139794047,0.8892352998256683,0.899396238599328,0.8790743610520085
149,0.029049766249954638,0.029768148883673472,0.028331383616235804,0.18869093954563138,0.1918620809417096,0.18551979814955316,0.46083331406116484,0.466988377746634,0.4546782503756957,0.8864818990230561,0.896033843135775,0.8769299549103371
150,0.02943265531212087,0.03022246716708656,0.02864284345715518,0.18898264914751053,0.1921888947544164,0.18577640354060468,0.4617227137088776,0.46836539022485185,0.4550800371929033,0.8942995011806488,0.9047138607552655,0.8838851416060322
151,0.02916156444698566,0.029970823673981312,0.02835230521999001,0.1900650858879089,0.1932334787267311,0.1868966930490867,0.46226413249969484,0.4685946588434295,0.4559336061559602,0.8945756077766418,0.9033774931310967,0.8857737224221869
152,0.02923892308026547,0.030076965816022455,0.028400880344508488,0.19041467159986497,0.1940908409991443,0.18673850220058563,0.4663358300924301,0.47273290588478856,0.4599387543000717,0.8951821982860565,0.9044345879036634,0.8859298086684496
153,0.029380175657570323,0.030292308082927415,0.02846804323221323,0.1913920909166336,0.1957984023189223,0.1869857795143449,0.46776713728904723,0.47427471317476794,0.4612595614033265,0.8917011976242065,0.9008537832398006,0.8825486120086125
154,0.029455505870282596,0.030286760500212517,0.028624251240352675,0.1891643092036247,0.19324297646690777,0.18508564194034163,0.4666994422674179,0.4721305297570096,0.4612683547778262,0.8895422875881195,0.8986482421192565,0.8804363330569824
155,0.029981058649718718,0.03079936232190909,0.029162754977528346,0.18976290225982664,0.19369830190920706,0.18582750261044623,0.46598475277423856,0.47099708291695946,0.46097242263151766,0.8898973345756531,0.8990143867382067,0.8807802824130996
156,0.02991490922868246,0.030702437729567926,0.02912738072779699,0.1881585925817489,0.19189901924699412,0.1844181659165037,0.4712218016386032,0.47623660221844255,0.4662070010587639,0.8884715020656586,0.8978559201283923,0.8790870840029249
157,0.029917331412434495,0.030826280514693563,0.029008382310175426,0.18841028511524197,0.19215584248554848,0.18466472774493545,0.47404153645038605,0.4789133261202744,0.4691697467804977,0.889496922492981,0.8973419258361868,0.8816519191497751
158,0.029675127379596176,0.030478383811078435,0.028871870948113918,0.18787369132041928,0.19185323703368273,0.18389414560715583,0.4758868843317032,0.4810493054069469,0.47072446325645945,0.8906432747840881,0.8971527302679392,0.884133819300237
159,0.02917497325688596,0.02990278399196363,0.02844716252180829,0.18659249246120452,0.19031577131600846,0.18286921360640057,0.4735880047082901,0.4781937737857944,0.4689822356307858,0.892063581943512,0.8969604479607649,0.8871667159262591
160,0.0296614376828074,0.03051198780271244,0.02881088756290236,0.1846724212169647,0.18789613852906234,0.18144870390486706,0.47344056963920594,0.47742618672077575,0.46945495255763614,0.8888359367847443,0.8951438215627916,0.8825280520066969
161,0.028991962410509532,0.02990956940972692,0.028074355411292145,0.18401377052068707,0.18712042185901137,0.18090711918236277,0.47263190150260925,0.4765249750623433,0.4687388279428752,0.8891632735729218,0.8949407739535553,0.8833857731922883
162,0.029320519044995275,0.03028163390804959,0.02835940418194096,0.18467823415994644,0.18759154831379438,0.1817649200060985,0.4714524269104004,0.47526146235332484,0.46764339146747597,0.8900507152080536,0.8960215518913283,0.8840798785247789
163,0.028714736364781817,0.029606568052394266,0.027822904677169368,0.1832252115011215,0.18573858000767757,0.18071184299456544,0.4711495846509933,0.4739445703767299,0.46835459892525677,0.8910158693790435,0.8961470735282874,0.8858846652297997
164,0.028817379288375338,0.029603122153505114,0.028031636423245562,0.18188374340534208,0.18477692237152843,0.17899056443915573,0.4660751849412918,0.4693029774537711,0.4628473924288125,0.8898033857345581,0.8964871140205588,0.8831196574485574
165,0.029101524129509865,0.029838292963801433,0.028364755295218296,0.18157079368829726,0.18454892900706538,0.17859265836952914,0.46677606999874116,0.470130350087527,0.4634217899099553,0.885970664024353,0.8926714455492303,0.8792698824994757
166,0.028681892901658977,0.02938319451776812,0.027980591285549833,0.1810231953859329,0.183722091760962,0.1783242990109038,0.4646839380264282,0.46813802140639843,0.461229854646458,0.8798359334468842,0.8863080863192927,0.8733637805744756
167,0.028081352449953512,0.028734881410718636,0.027427823489188388,0.18172238022089005,0.1842497018564553,0.17919505858532478,0.46241255402565,0.46642579762090464,0.4583993104303954,0.8786095201969146,0.8857667434766485,0.8714522969171807
168,0.02872150260955092,0.029478746452627297,0.027964258766474542,0.18212686479091642,0.18433191642618926,0.17992181315564357,0.4632476717233658,0.4672336442987871,0.45926169914794446,0.880858314037323,0.8874982820821098,0.8742183459925361
169,0.02816334925591942,0.02889636635967735,0.027430332152161487,0.17959363460540773,0.1819247363897889,0.17726253282102655,0.46439306139945985,0.46748585565516126,0.46130026714375844,0.8819742560386657,0.8906692350408919,0.8732792770364396
170,0.028011736087501005,0.028957501376384188,0.027065970798617823,0.1773631304502487,0.1796237154314495,0.1751025454690479,0.4632005900144577,0.4662781620903271,0.4601230179385883,0.876735633611679,0.8856848103533287,0.8677864568700294
171,0.027965771965682458,0.028935302054794963,0.026996241876569953,0.17634018808603283,0.17880853776777994,0.17387183840428572,0.461511904001236,0.4645757343936759,0.4584480736087961,0.8750589489936829,0.8841015153099975,0.8660163826773682
172,0.02800451442599291,0.028916496225006996,0.027092532626978822,0.17599673718214032,0.17840090374696882,0.17359257061731181,0.46019032299518586,0.46335578788304477,0.45702485810732696,0.8823973298072815,0.8932178774531017,0.8715767821614613
173,0.02803700435906643,0.028945225099957762,0.027128783618175098,0.17659286558628082,0.1788184672291046,0.17436726394345703,0.45490955710411074,0.45920064775511704,0.45061846645310444,0.8783628284931183,0.8884693430181747,0.8682563139680619
174,0.02754418812692161,0.028401441275993047,0.02668693497785017,0.1757790982723236,0.17811250584865254,0.17344569069599466,0.4527484029531479,0.4576783208628934,0.4478184850434024,0.8814310431480408,0.8919259231589086,0.8709361631371729
175,0.027883073687553356,0.02886344756889265,0.026902699806214063,0.17658768892288207,0.17878459735892085,0.17439078048684328,0.4537919074296951,0.4577753453312534,0.4498084695281368,0.87757106423378,0.8878751435871525,0.8672669848804074
176,0.027586330287158428,0.028558981048456028,0.02661367952586083,0.17634998708963392,0.1783020241214617,0.17439795005780614,0.4524764448404312,0.4570191002950536,0.4479337893858088,0.8730209648609162,0.8829277310706172,0.8631141986512152
177,0.027829362638294657,0.028664092313960172,0.02699463296262914,0.17619760185480116,0.17857589170012939,0.17381931200947293,0.4517951101064682,0.45580894233937824,0.4477812778735582,0.8730425775051117,0.8819473997822848,0.8641377552279387
178,0.028041159547865336,0.02884405240922238,0.027238266686508292,0.17532703727483745,0.17806308132234733,0.17259099322732757,0.45327416360378264,0.45705583939562405,0.44949248781194123,0.8743274509906769,0.8835029954446375,0.8651519065367163
179,0.02783642597496506,0.02865258177185501,0.027020270178075113,0.1777011692523956,0.1799002913337488,0.1755020471710424,0.45767520666122435,0.46183494075806614,0.45351547256438257,0.8755844891071319,0.8855668375834537,0.8656021406308102
180,0.0282327517867088,0.029032625639669386,0.027432877933748212,0.17997496277093886,0.18234606890748728,0.17760385663439043,0.4594193667173386,0.46390014417301967,0.4549385892616575,0.8798632860183716,0.8914068400807288,0.8683197319560144
181,0.028633980080485306,0.02958323704489301,0.0276847231160776,0.17952648550271982,0.18192179138396292,0.17713117962147673,0.45978062748909,0.46333156211875587,0.4562296928594241,0.8792980432510376,0.8897504142285553,0.8688456722735198
182,0.028291849419474546,0.029219378340127077,0.027364320498822016,0.1814649239182472,0.1836746571514903,0.1792551906850041,0.4591291844844818,0.4624420738815265,0.4558162950874371,0.8799991488456727,0.8901256139014249,0.8698726837899204
183,0.028335928358137547,0.02928743281323834,0.027384423903036754,0.18203644752502438,0.18453544062344504,0.1795374544266037,0.46399837732315063,0.46848638090449407,0.4595103737418072,0.8824683010578156,0.8916728815721627,0.8732637205434685
184,0.028482622466981366,0.02937946163547811,0.02758578329848462,0.18250700682401655,0.18439887872959293,0.18061513491844017,0.46375910341739657,0.4678820778325284,0.45963612900226475,0.8884980320930481,0.8986559073216094,0.8783401568644869
185,0.028816145472228456,0.029730234800311908,0.027902056144145003,0.18471613824367522,0.18691885933941188,0.18251341714793856,0.4640176445245743,0.46898954908776247,0.4590457399613861,0.8934770226478577,0.9033190691616826,0.8836349761340327
186,0.02861888520419593,0.029432820305336865,0.027804950103054997,0.18472712486982343,0.18729539260831493,0.18215885713133192,0.4644960790872574,0.46947958225656095,0.4595125759179538,0.8924829602241516,0.9025631854285209,0.8824027350197824
187,0.028287981078028622,0.02895584568665168,0.027620116469405563,0.18570327162742611,0.18811727252316454,0.1832892707316877,0.4676064968109131,0.472734980245472,0.4624780133763542,0.8946083128452301,0.9039785608341449,0.8852380648563154
188,0.02847636621445413,0.029231285022895664,0.0277214474060126,0.18553992360830307,0.18828386585148985,0.1827959813651163,0.46413872241973875,0.4688016027020108,0.4594758421374667,0.8931483924388885,0.9020616899239638,0.8842350949538132
189,0.028448533266782722,0.02923997985767472,0.027657086675890726,0.18507255762815472,0.18703104707031584,0.1831140681859936,0.4606403589248657,0.46578462011362154,0.4554960977361099,0.8897998571395874,0.8994631299956457,0.8801365842835291
190,0.028788550198078112,0.029729979180291206,0.02784712121586502,0.18654066920280452,0.18915336697139015,0.18392797143421888,0.4602902352809906,0.46480108520032004,0.4557793853616612,0.8918678462505341,0.9002657868904814,0.8834699056105867
191,0.02873602043837304,0.02956342696042132,0.02790861391632476,0.18468008339405056,0.1874715758099228,0.18188859097817833,0.46126382052898407,0.46558523791552653,0.4569424031424416,0.8904710829257965,0.8991429596599927,0.8817992061916002
192,0.02830777578055855,0.028983121294956976,0.02763243026616012,0.18433452695608138,0.1874582107426244,0.18121084316953837,0.46023746728897097,0.4646462464417424,0.45582868813619953,0.8925031304359436,0.9013386257723588,0.8836676350995285
193,0.028230607882142,0.029018551014137174,0.027442664750146825,0.1846337258815765,0.18737684346027922,0.1818906083028738,0.4602122187614441,0.46501543107008275,0.4554090064528054,0.8926322162151337,0.9004432647605645,0.8848211676697029
194,0.02823176383972164,0.02907865302151783,0.02738487465792545,0.18559298664331433,0.1890961438530884,0.18208982943354027,0.46146600842475893,0.4664912837383619,0.45644073311115596,0.8927708387374877,0.9000812634906343,0.8854604139843412
195,0.028424149006605098,0.029277546225361384,0.02757075178784881,0.1855570167303085,0.18907871966420298,0.18203531379641402,0.45913003385066986,0.46363583509463313,0.4546242326067066,0.8915103077888489,0.9002212347730489,0.8827993808046488
196,0.028421205654740284,0.02909870726135978,0.02774370404812079,0.18695118576288222,0.19016065266923685,0.1837417188565276,0.4568566679954529,0.46131192073722216,0.4524014152536836,0.8936741769313812,0.9024811973912816,0.8848671564714807
197,0.027699879556894246,0.02836592839589353,0.027033830717894964,0.18596780598163604,0.18972721271556192,0.18220839924771015,0.45734464526176455,0.46188704718376056,0.45280224333976854,0.8925384163856507,0.9014395348411783,0.883637297930123
198,0.027631370350718453,0.028247859080308895,0.02701488162112801,0.18400424420833586,0.187566288511729,0.18044219990494273,0.4560142010450363,0.4602565425830613,0.4517718595070113,0.8922329843044281,0.8995073937129715,0.8849585748958847
199,0.02763481847941871,0.02830573488654593,0.026963902072291494,0.18511979728937147,0.18877896054547524,0.1814606340332677,0.4571592926979065,0.46173195315889565,0.45258663223691736,0.8920914113521576,0.899484682135477,0.8846981405688382
200,0.02731620017439122,0.0279609283880742,0.026671471960708237,0.186305995285511,0.1900376884523931,0.1825743021186289,0.45657277703285215,0.46132107600453287,0.45182447806117143,0.88677077293396,0.8940811022140946,0.8794604436538254
201,0.02686995677649969,0.02738399209161712,0.026355921461382263,0.1841203764081001,0.18770763749650116,0.18053311531969907,0.45733479857444764,0.46291800670968014,0.45175159043921514,0.8868360102176667,0.8946508649761231,0.8790211554592102
202,0.02684016209095712,0.0273284424211476,0.02635188176076664,0.18476452380418776,0.18776468184498007,0.18176436576339544,0.459700408577919,0.4641451659949404,0.4552556511608976,0.8842089533805847,0.8923354677924564,0.876082438968713
203,0.02682020496577018,0.02743553923993502,0.026204870691605337,0.18538429141044616,0.18899892772125465,0.18176965509963766,0.45850186347961425,0.4634124906178734,0.4535912363413551,0.8854690909385681,0.8943063941485228,0.8766317877286134
204,0.027283690311014602,0.02801463523679243,0.026552745385236776,0.1866943150758743,0.1910273987096789,0.18236123144206973,0.4559814125299454,0.4605080208362721,0.45145480422361867,0.8892238795757293,0.8967013345735866,0.8817464245778721
205,0.027519367262721,0.02842170374792591,0.02661703077751609,0.18651790171861649,0.19095910657684,0.18207669686039296,0.4553334444761276,0.4601100069146471,0.45055688203760813,0.8892897248268128,0.8958799194423351,0.8826995302112904
206,0.026938002370297857,0.027799820566755246,0.02607618417384047,0.18606113493442533,0.1902228999448156,0.18189936992403508,0.4583085089921951,0.46305077353438023,0.45356624445001,0.8880381345748901,0.8951838015301713,0.8808924676196089
207,0.027126097120344594,0.02800052515591725,0.026251669084771938,0.1868621215224266,0.1912863973355713,0.1824378457092819,0.45606010854244233,0.46117897318880635,0.4509412438960783,0.8874122023582458,0.8930850612388519,0.8817393434776397
208,0.02739637624472374,0.02816024227693587,0.026632510212511614,0.18601086884737011,0.19069052431242806,0.18133121338231217,0.4549230098724365,0.45965769770577874,0.45018832203909426,0.8871034026145935,0.8934080587842921,0.880798746444895
209,0.02739624753594394,0.02806124759635174,0.02673124747553614,0.18416490256786344,0.18851364524221884,0.17981615989350805,0.4561028391122818,0.4621847769129823,0.45002090131158123,0.8856486022472382,0.8930667683511236,0.8782304361433527
210,0.02744897678494449,0.028069408768450915,0.026828544801438068,0.1838319957256317,0.188008764828972,0.1796552266222914,0.45779606997966765,0.46383489159818064,0.45175724836115466,0.890951418876648,0.8990563498019191,0.8828464879513769
211,0.02805200256407257,0.028686553923935324,0.027417451204209815,0.1816112712025642,0.18486169385828846,0.17836084854683995,0.45689167976379397,0.4632783993844889,0.45050496014309904,0.892394381761551,0.9008469834855477,0.8839417800375542
212,0.028270859643816915,0.028843585671156666,0.027698133616477164,0.18220919221639634,0.18598996399221754,0.17842842044057514,0.45877809524536134,0.4648865333929415,0.4526696570977812,0.8909726619720459,0.8997691754740842,0.8821761484700077
213,0.02842172160744661,0.02919110270204667,0.02765234051284655,0.18222995102405548,0.1862131492456243,0.17824675280248667,0.4592657953500748,0.4664382963973719,0.45209329430277767,0.8917972981929779,0.9006891051174869,0.882905491268469
214,0.028561912477016414,0.029141919172409343,0.027981905781623486,0.18295348584651944,0.1872710612700733,0.17863591042296556,0.4571454346179962,0.46494495700951183,0.4493459122264806,0.8922435522079468,0.9016651481635732,0.8828219562523204
215,0.027579479850828603,0.02821432212939464,0.026944637572262564,0.18371515423059465,0.18780273482346646,0.17962757363772283,0.45429747700691225,0.46268679887485503,0.4459081551389695,0.8909073770046234,0.8990544613304403,0.8827602926788065
216,0.02823823392391201,0.029078755828766827,0.027397712019057194,0.18581580519676205,0.18905317986363784,0.18257843052988626,0.4576953828334808,0.46625283588860716,0.4491379297783545,0.8911786615848541,0.8984001903416295,0.8839571328280788
217,0.02855861615389581,0.029337536479558272,0.02777969582823335,0.18770438283681867,0.19179596192911164,0.1836128037445257,0.45553470253944395,0.4640769407911342,0.4469924642877537,0.8889690577983856,0.8963460612467765,0.8815920543499948
218,0.028140122257173016,0.028774700124197684,0.027505544390148347,0.18714915513992308,0.19125710833637213,0.18304120194347404,0.45558029115200044,0.4637432614239917,0.4474173208800092,0.886854213476181,0.8950228805117534,0.8786855464406086
219,0.028174328804016047,0.02877492709926443,0.027573730508767665,0.18909303694963453,0.1933393727719697,0.18484670112729937,0.4581548094749451,0.46613678737862196,0.4501728315712682,0.8865967035293579,0.8949921774909395,0.8782012295677764
220,0.02763867359608408,0.028249354921098504,0.027027992271069657,0.18640182167291638,0.19032776155529893,0.18247588179053384,0.45806064605712893,0.46655785482609824,0.4495634372881596,0.8879051148891449,0.8963568993545679,0.879453330423722
221,0.027365762181580024,0.02795188579038665,0.026779638572773396,0.18553217500448224,0.18911889175434365,0.18194545825462083,0.45943835377693176,0.46771595252604364,0.4511607550278199,0.8899712681770324,0.8983668475992888,0.8815756887547761
222,0.02781670168042178,0.028497563378676382,0.02713583998216718,0.18607532531023024,0.18991764689447208,0.1822330037259884,0.45959932804107667,0.4672871897942794,0.45191146628787393,0.888409572839737,0.8972503121562002,0.8795688335232738
223,0.02756102290004487,0.028094392125150615,0.027027653674939124,0.18726777434349057,0.19113535691088995,0.18340019177609118,0.46276340186595916,0.47124859503183714,0.4542782087000812,0.8932175815105439,0.903084450168067,0.8833507128530207
224,0.02760501615703102,0.028207516850751957,0.027002515463310083,0.18707464188337322,0.1911161820379538,0.18303310172879264,0.4647830754518509,0.4729662250589263,0.45659992584477543,0.8918164134025574,0.9013401748465742,0.8822926519585405
225,0.027549640648066948,0.02803032762838037,0.027068953667753526,0.18573118448257445,0.1889973740963521,0.1824649948687968,0.4620973616838455,0.4701612949729495,0.45403342839474153,0.8877279937267304,0.8970550680305848,0.878400919422876
226,0.02736072763800616,0.027838486635129514,0.026882968640882805,0.18403018712997435,0.1869870762514454,0.1810732980085033,0.46036192774772644,0.4683776029090918,0.4523462525863611,0.8876400768756867,0.89623560371219,0.8790445500391834
227,0.027424120716750582,0.027919731558212202,0.026928509875288963,0.18447700589895247,0.18673900572744478,0.18221500607046015,0.4599836587905884,0.467475081390334,0.4524922361908428,0.8859776437282563,0.8934960418487745,0.878459245607738
228,0.02774864360690112,0.02846235810981558,0.02703492910398666,0.18603929579257963,0.18859061105297512,0.18348798053218415,0.4568567663431168,0.46437607391927477,0.4493374587669588,0.8811474025249482,0.8895506998101181,0.8727441052397782
229,0.027428816445171783,0.028240237358397317,0.02661739553194625,0.18403334021568296,0.18673055699474425,0.18133612343662167,0.45573111772537234,0.46272175833453827,0.4487404771162064,0.8829073071479797,0.8915828910073899,0.8742317232885696
230,0.027485859021544413,0.028197366147651944,0.026774351895436883,0.18280480206012725,0.1855086939275394,0.1801009101927151,0.45537765324115753,0.4619448217196289,0.44881048476268615,0.8809214890003204,0.8890841531301632,0.8727588248704776
231,0.028733131662011108,0.02948097850234586,0.027985284821676355,0.1821657970547676,0.18482967109911883,0.17950192301041637,0.45637607872486113,0.46201377246526126,0.450738384984461,0.8827357292175293,0.8901043776535325,0.8753670807815261
232,0.028954870253801297,0.02967379603463468,0.028235944472967914,0.18409635275602337,0.18694357048958735,0.1812491350224594,0.4598500430583954,0.46507148768033063,0.45462859843646014,0.882898998260498,0.8900149350671039,0.8757830614538921
233,0.029024997167289207,0.029968919367408222,0.028081074967170192,0.18395247012376784,0.18687337132353796,0.18103156892399772,0.4583048552274704,0.4638434400875219,0.4527662703674189,0.8841745734214783,0.8905912033008269,0.8777579435421298
