iter,data_n_clusters_2.0_mean,data_n_clusters_2.0_upper,data_n_clusters_2.0_lower,data_n_clusters_3.0_mean,data_n_clusters_3.0_upper,data_n_clusters_3.0_lower,data_n_clusters_5.0_mean,data_n_clusters_5.0_upper,data_n_clusters_5.0_lower,data_n_clusters_10.0_mean,data_n_clusters_10.0_upper,data_n_clusters_10.0_lower
139,106.65090029690364,106.89773999135141,106.40406060245587,105.09643009910413,105.48493412001943,104.70792607818882,90.62650181099583,90.93144334374215,90.32156027824952,77.30197469015651,77.62664366508008,76.97730571523294
140,106.50938051992827,106.81704970730404,106.2017113325525,105.32814796936923,105.73161469748382,104.92468124125463,90.44816577491984,90.68344014675674,90.21289140308295,77.30569669327657,77.50527109848177,77.10612228807138
141,106.87949824150724,107.33459656319737,106.4243999198171,104.87087483114608,105.36620895394658,104.37554070834558,90.37535606136335,90.63166679720185,90.11904532552485,77.3676742383316,77.65099978051742,77.08434869614578
142,106.88265041894033,107.45648386353064,106.30881697435002,104.40232106057908,104.69730936476626,104.10733275639191,90.66288257792458,90.90238985174426,90.4233753041049,77.40221220079715,77.68748111614464,77.11694328544966
143,106.7497724182092,107.06994161208588,106.42960322433252,105.4067789611232,105.74483337310896,105.06872454913743,90.73325257429224,90.86890875921617,90.5975963893683,77.15686637408518,77.37301299265111,76.94071975551925
144,106.9320054245899,107.26275735888653,106.60125349029327,104.93958920671737,105.34663422711768,104.53254418631707,90.58919714715896,90.88761348205684,90.29078081226108,77.01453462834598,77.29237345100496,76.736695805687
145,106.48466763045126,106.88854266793456,106.08079259296795,104.61594896513789,104.94973398625393,104.28216394402185,90.3854052130763,90.7115587951481,90.0592516310045,77.0951674429916,77.323891738184,76.86644314779919
146,107.19484005352031,107.64082443897723,106.74885566806338,105.458840341068,105.8916325143743,105.0260481677617,90.51917835306912,90.87685194104807,90.16150476509017,77.03930072520322,77.22267922532876,76.85592222507768
147,106.93930877059681,107.32989244288633,106.54872509830729,105.23375322918041,105.5264962715691,104.94101018679171,90.34357633151227,90.64170959801686,90.04544306500767,77.4838469129181,77.70187554144854,77.26581828438765
148,107.09302241212666,107.40730359891536,106.77874122533795,105.4814158426155,105.95642521099452,105.00640647423648,90.29337975339871,90.5843451393026,90.00241436749482,77.2715775905637,77.51801979820304,77.02513538292435
149,107.08024679450014,107.37639817652621,106.78409541247407,105.1617757514343,105.50394186130767,104.81960964156094,90.55412200864063,90.87570165804927,90.232542359232,77.31645632574063,77.51654581177623,77.11636683970504
150,107.19138413596397,107.59603227282481,106.78673599910313,105.23700820847424,105.64090008476443,104.83311633218405,90.53711617154524,90.85266185957617,90.2215704835143,77.59213949558323,77.85677522741437,77.32750376375208
151,107.10710073342617,107.319589479961,106.89461198689133,104.78959344962286,105.11040421977216,104.46878267947355,90.63973611626326,90.98651820788335,90.29295402464318,77.08548629550714,77.22652199475893,76.94445059625535
152,106.83758957222665,107.09601407911005,106.57916506534325,105.10321443848675,105.52040199995417,104.68602687701932,90.70246268642796,91.04596465916319,90.35896071369274,77.5950079424022,77.80265378058407,77.38736210422034
153,107.08851545650546,107.46401847292347,106.71301244008745,104.58270785653517,104.92856285317957,104.23685285989076,90.79174889867069,90.9693140583486,90.61418373899278,77.50882949959134,77.75413349998492,77.26352549919777
154,106.31843332009514,106.6032576110187,106.03360902917157,104.75804854689409,105.05652454514191,104.45957254864626,90.96803203428233,91.31543531827006,90.6206287502946,77.38985175307344,77.68566221378964,77.09404129235725
155,106.68066690202724,107.12235208179607,106.23898172225842,105.25828124987179,105.53072279339695,104.98583970634662,90.66299368887806,90.97147746384064,90.35450991391548,77.53298811426944,77.72689589705413,77.33908033148475
156,106.68384639001961,106.94794943620884,106.41974334383038,105.22287075095133,105.49203740400789,104.95370409789477,90.69461545578784,90.85399398770765,90.53523692386803,77.65775839931828,77.8204554614293,77.49506133720726
157,106.6608747179725,106.95771657126379,106.36403286468122,105.30125356806734,105.6646835298093,104.93782360632538,90.98466446058346,91.27123094994506,90.69809797122186,77.54219852294383,77.73437481745557,77.3500222284321
158,106.5966161671148,106.91647564157255,106.27675669265706,104.71159436629588,105.20329384520497,104.2198948873868,90.9662838803208,91.24465472343532,90.68791303720629,77.3749782180584,77.57024439027172,77.17971204584508
159,106.77623897848825,107.06201522975289,106.49046272722362,105.21252990277014,105.39374449287637,105.03131531266392,90.91967140282316,91.12499756483123,90.71434524081508,77.3921259277677,77.55890146351891,77.22535039201648
160,106.44230972514409,106.74562502563265,106.13899442465552,104.91458319399676,105.16057673580171,104.66858965219181,91.11172303640394,91.34342373762546,90.88002233518243,77.25933804521176,77.39261686597008,77.12605922445344
161,107.11101426384862,107.42027603764026,106.80175249005697,104.92392917461939,105.28808633348167,104.5597720157571,91.01967691232633,91.32218130975626,90.7171725148964,77.4399421196159,77.66354306984476,77.21634116938705
162,106.48541476258049,106.75454000795773,106.21628951720325,104.22083444015009,104.47168433441566,103.96998454588451,90.30866766330115,90.65800965841676,89.95932566818554,77.56482416781373,77.74817503985231,77.38147329577514
163,106.3992134317205,106.69482030168875,106.10360656175224,105.00306366510236,105.27361289065574,104.73251443954898,91.16355549370681,91.42383627700542,90.9032747104082,77.55952365863546,77.81306664214502,77.3059806751259
164,106.53708614272273,106.84176780979998,106.23240447564548,104.18944645482789,104.3956636384682,103.98322927118757,90.82437208808162,91.11531097662169,90.53343319954155,77.58203372840197,77.80671312534582,77.35735433145811
165,107.35988141480361,107.6695951520223,107.05016767758492,105.14083858097419,105.41415895453703,104.86751820741135,90.94968630235067,91.25844311927557,90.64092948542577,77.52059306072996,77.74561979426564,77.2955663271943
166,106.89133287324164,107.24738789935697,106.53527784712631,105.18605576294836,105.54376021539801,104.8283513104987,90.82773391294305,91.05282915113371,90.60263867475238,77.31883848041942,77.50949600759286,77.12818095324597
167,106.86133709783181,107.19740107557013,106.52527312009349,104.66267045831128,104.90568013225705,104.41966078436552,90.79026069239141,91.06558694781712,90.5149344369657,77.13563797452697,77.29500133796522,76.97627461108873
168,106.77517433246457,107.18366161537068,106.36668704955846,104.6731841999886,105.04044788150728,104.30592051846992,90.81143893703833,91.03907922641795,90.58379864765871,77.69358184330828,77.93924928753185,77.44791439908471
169,106.2790442554804,106.75344674620968,105.80464176475112,105.15261053824625,105.5052045792964,104.8000164971961,90.56876960027088,90.87149460555122,90.26604459499055,77.34914468264958,77.52574704319862,77.17254232210054
170,106.48446343345265,106.82974654467245,106.13918032223285,104.8861810071797,105.34650104866687,104.42586096569254,90.77919413539553,90.98863111827906,90.569757152512,77.78815887435698,77.99758191436463,77.57873583434933
171,106.86872778878724,107.32494598309,106.41250959448448,104.47833227516094,104.7859079297857,104.17075662053618,90.86289546365977,91.05473212556484,90.6710588017547,77.55455053440558,77.77103809298708,77.33806297582407
172,106.34766759733611,106.66026637215114,106.03506882252108,104.95363617796174,105.38040380291899,104.52686855300449,90.80848815261979,91.16368552268608,90.4532907825535,77.24806972432928,77.50618064490644,76.98995880375213
173,106.69904936076198,107.0132147675423,106.38488395398166,105.12199944589418,105.58630882613097,104.65769006565738,90.69526547170938,91.0081506896554,90.38238025376336,77.56635565003444,77.77562071999783,77.35709058007104
174,106.49686549761039,106.73840933617659,106.25532165904418,104.81648224878799,105.06970389366155,104.56326060391443,90.62069380573826,91.03071099728817,90.21067661418834,77.28836414719424,77.46463276553902,77.11209552884947
175,106.56227360009841,106.8619654249155,106.26258177528132,104.75242725493881,105.23471561353816,104.27013889633946,90.12331148418562,90.35664738231485,89.8899755860564,77.3725753018039,77.54965118210619,77.19549942150162
176,106.04778102174126,106.4584664153581,105.63709562812441,104.79807738753478,105.0612031731033,104.53495160196626,90.67975548006618,90.91716594587054,90.44234501426182,77.39431660673188,77.67233498054975,77.116298232914
177,106.53283079204832,106.8637528375306,106.20190874656603,104.74793390111586,105.10110647767023,104.39476132456149,90.39631468444205,90.69581137220813,90.09681799667597,77.26788240813231,77.51082495773792,77.0249398585267
178,106.23329764764094,106.57407293233308,105.8925223629488,104.72276908765996,105.0599477602659,104.38559041505401,90.81145717805023,91.13854663405138,90.48436772204909,77.16009281602355,77.34939250156081,76.97079313048629
179,106.28656112276651,106.60776627251741,105.96535597301562,105.1049600923742,105.48770127967434,104.72221890507406,90.66511634210158,91.05850906841253,90.27172361579063,77.57607433047967,77.88215748451573,77.26999117644361
180,106.52613042371358,106.9663973817873,106.08586346563986,104.64992732914884,105.00201448994133,104.29784016835634,90.47784413760634,90.6896182320091,90.26607004320358,76.8280566206782,76.97977965521761,76.67633358613878
181,106.51103083580115,106.79317497775646,106.22888669384584,104.67579266775545,104.94477474979826,104.40681058571263,90.91953419460705,91.19834810461639,90.64072028459772,77.69141014086229,77.90274113143394,77.48007915029063
182,106.17027093389122,106.54602714496649,105.79451472281595,104.62089421593282,105.06082453834793,104.18096389351771,90.78963740961626,91.09327273356313,90.4860020856694,77.31065000020277,77.47274793250651,77.14855206789903
183,106.36703527491788,106.6788517349958,106.05521881483996,104.53950909177914,105.02564505423338,104.0533731293249,90.67981989209792,91.11577950280778,90.24386028138807,77.62845411020919,77.87166573801825,77.38524248240013
184,106.74868475713961,107.25557277819767,106.24179673608155,104.25003011839244,104.55469968870402,103.94536054808087,90.3834403759167,90.63239069726316,90.13449005457025,77.39732546502626,77.70465377903331,77.0899971510192
185,106.38551122186068,106.76116967370535,106.00985277001601,104.66920501091151,104.97865115559068,104.35975886623234,90.34728086709238,90.7341317132647,89.96043002092006,77.65693871142155,77.86976453884196,77.44411288400113
186,106.98467103949852,107.43120938770247,106.53813269129458,104.65291275539451,104.8552057744415,104.45061973634752,90.50716963237849,90.95317466551528,90.0611645992417,77.48575697639384,77.79543868102739,77.1760752717603
187,106.60585619317342,107.03450976259822,106.17720262374863,104.4222348779529,104.80411965003222,104.04035010587359,90.43834711849674,90.67791830497684,90.19877593201663,77.54660047704252,77.71944719779563,77.3737537562894
188,106.15846719619535,106.48840176475629,105.8285326276344,104.75560131707023,105.05916904296889,104.45203359117157,90.28008420562358,90.5605114091976,89.99965700204956,77.70197399521226,77.98654574676796,77.41740224365655
189,106.392611243667,106.71156030815257,106.07366217918144,104.57948054545356,104.94969173208709,104.20926935882004,90.51475565620974,90.86114065424907,90.16837065817042,77.55538545846518,77.81551407859122,77.29525683833914
190,106.66733177540975,107.11398194528563,106.22068160553387,105.01155953150491,105.39097361033755,104.63214545267228,90.90338358664792,91.1655537036531,90.64121346964274,77.72810683894096,78.00059058402807,77.45562309385384
191,106.88509140055798,107.10814232093044,106.66204048018552,104.68275778785278,105.0785499185273,104.28696565717826,90.39944659302512,90.65035660553585,90.14853658051439,77.3958116264013,77.57609114857533,77.21553210422726
192,106.60364486485665,106.96136422309357,106.24592550661973,105.0567538917069,105.30732912273977,104.80617866067404,90.62234732932114,90.93936281064086,90.30533184800143,77.60992346963053,77.77371228430822,77.44613465495284
193,106.41777926136851,106.84138007284658,105.99417844989044,104.85050247104928,105.15980956472629,104.54119537737228,90.18438904232207,90.45940454759432,89.90937353704982,77.50530014640869,77.80600483661354,77.20459545620383
194,106.50449876072847,106.76289628638233,106.2461012350746,104.91557011796742,105.24867186501102,104.58246837092382,90.14836306790893,90.48720896178334,89.80951717403453,77.2530347287947,77.46221166596597,77.04385779162344
195,106.91790132781311,107.27646308419955,106.55933957142668,104.74673155081011,105.09500322095813,104.39845988066209,90.48884027933886,90.79537856840834,90.18230199026938,77.65516815812941,77.92369052875753,77.3866457875013
196,106.41045303565645,106.72304625213765,106.09785981917524,104.55438750068602,104.87686093167265,104.23191406969939,90.68154663994869,91.12479519544172,90.23829808445566,77.66668897021688,77.87968947521418,77.45368846521959
197,105.78868130282142,106.01125204330437,105.56611056233847,104.31767070413164,104.68344034384218,103.95190106442111,90.55646081258993,90.91373563879479,90.19918598638507,77.50308626769342,77.74220339845678,77.26396913693006
198,105.98560673417282,106.27964925523823,105.69156421310741,104.89437365599292,105.21064989368287,104.57809741830297,90.45461216020206,90.68887655080486,90.22034776959926,77.5401478568144,77.86113141482612,77.21916429880268
199,105.91272370595395,106.10384405196737,105.72160335994053,104.48094362373214,104.80869572588986,104.15319152157443,90.38546451600553,90.66591027717769,90.10501875483337,77.61295423034831,77.80614788740864,77.41976057328797
