iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9183582216501236,0.39358335733413696,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.46180567269523937,0.4204166829586029,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.38186040862152976,0.4182499647140503,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.22481994020442167,0.44570839405059814,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2182543824116389,0.4440416991710663,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.15123658526378372,0.4541667401790619,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.10293879942037165,0.463291734457016,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.11756991474733998,0.455666720867157,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.11689273981998365,0.4607499837875366,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08956743724411353,0.4668334126472473,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.1600212028133683,0.46254169940948486,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.11837871917911495,0.46637505292892456,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.07756328317918815,0.4674166440963745,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.06189630472605737,0.47887498140335083,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.08283405330924627,0.47720831632614136,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.07733760951668955,0.48695844411849976,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.041139765070208036,0.4818333089351654,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.03406551558873616,0.48066672682762146,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.02441614066871504,0.48900002241134644,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.06702493542979937,0.4805417060852051,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05214477775249785,0.47641676664352417,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.0255201687735583,0.4849167466163635,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.031678347610674486,0.4817083477973938,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.021358333629905246,0.48829180002212524,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.07249404231455021,0.47800004482269287,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.04080111683530655,0.486958384513855,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.009163515326993851,0.4903333783149719,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.031851114305027295,0.48587509989738464,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.031562260725574255,0.484458327293396,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.04323937160127874,0.4841667115688324,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
