iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.6877076576153437,0.4551282823085785,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.29865527773896855,0.5001002550125122,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.1757681934783856,0.5190304517745972,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.11521288038541873,0.5226362943649292,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.08861102722585201,0.5266426801681519,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.07640271226409823,0.5329527854919434,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06546634226106107,0.5382611751556396,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05210135910116757,0.5427684783935547,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.04899263680757334,0.5458734035491943,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.061540583691870175,0.5506811141967773,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.044370135525241494,0.552584171295166,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.022386308254984517,0.5560898184776306,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.026312787871574983,0.5602965354919434,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.018425211649931345,0.5609976053237915,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.019310419680550694,0.5618991255760193,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.02704939345130697,0.5672075748443604,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.02627207028369109,0.5655049085617065,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.013169868941380022,0.5677083134651184,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.01441585482583226,0.567307710647583,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.02075148679917523,0.5734175443649292,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.012456783646484837,0.572415828704834,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.012776792573276907,0.5745192766189575,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.016843102770508267,0.5720153450965881,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.0029139939336649454,0.5749199390411377,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.013493796310892018,0.5797275304794312,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.004260878207181425,0.5807291865348816,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.013167974927152196,0.5823317766189575,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.0076464665326057,0.5798277854919434,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.010056499389368886,0.5830327868461609,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.010546547930668263,0.5875401496887207,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
