iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7194668625791868,0.4594351053237915,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3134925104677677,0.49479180574417114,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.18804122849057117,0.514723539352417,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.1249467555899173,0.5224359035491943,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.12669905042275786,0.5301482677459717,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.07913189490015309,0.5359575748443604,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06660392228513956,0.5379607677459717,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.0587688391484941,0.5471755862236023,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.05015864549204707,0.5440705418586731,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.04719024397976076,0.5488781929016113,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.04428636686255535,0.5585938096046448,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.030376182054169476,0.5559896230697632,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.03280078358754205,0.5611979961395264,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.026885131189677242,0.563101053237915,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.0376930358276392,0.5683093070983887,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.024550699279643595,0.5701123476028442,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.012346292030997574,0.5712140798568726,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.012129844932739312,0.5778245329856873,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.02532678487477824,0.5757211446762085,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.010387801958131604,0.5713140964508057,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.018515212752390653,0.5774238705635071,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.010130883563154688,0.5796273946762085,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.013669590494828299,0.5791265964508057,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.005421599174345222,0.579927921295166,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.00892552046085863,0.5814304351806641,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.010387816277216189,0.5777243971824646,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.01304592058295384,0.5841346979141235,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.015076317688605437,0.591646671295166,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.0019593591835776656,0.5908454060554504,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.00825567202991806,0.5873397588729858,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
