iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9302587086955706,0.40679168701171875,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4087449721992016,0.440166711807251,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.388590060484906,0.43829166889190674,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2591235438982646,0.45216673612594604,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.16307501634582877,0.4643333852291107,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.28052995439308387,0.45875000953674316,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.15229045444478592,0.4761667251586914,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.13814923582443348,0.4698333442211151,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.1076726719038561,0.4796665906906128,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.069570909467681,0.4795833230018616,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.10619883475980411,0.46783339977264404,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.05931399300849686,0.483875036239624,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.11076958438691993,0.4735417068004608,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.09357551673504834,0.4776667356491089,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.09963267118049164,0.47700005769729614,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.09610505294403993,0.4770834147930145,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.03380842407932505,0.49108338356018066,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.048729998214791216,0.4855833947658539,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.04717004351550713,0.49120837450027466,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.022145669698754016,0.4882083535194397,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.020200876465726953,0.4954167306423187,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.03749311166757252,0.49245840311050415,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.05071694251576749,0.48508334159851074,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.02918660487921443,0.49137505888938904,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.07327735924627632,0.4855833947658539,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.017996722388488706,0.4975000321865082,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.054713958110369276,0.48250001668930054,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.06830418690030153,0.48312506079673767,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.02441921291028848,0.49766671657562256,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.04111217683142362,0.49308332800865173,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
