iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.6997036263346672,0.4568309485912323,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.2708022613078356,0.4973958432674408,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.1648145361493031,0.5182292461395264,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.13414937731189033,0.525240421295166,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.10141537090142567,0.5331531763076782,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.07609781064093113,0.5432692170143127,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.07726335362531245,0.5514824390411377,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.07365121381978194,0.5582932829856873,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.050532513802560665,0.5578926801681519,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.04740350840923687,0.5703125596046448,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.04441386284694696,0.565204381942749,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.03243755981869375,0.5711138248443604,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.028427389935435105,0.5733173489570618,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.020329085760749876,0.5728164911270142,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.00889264902798459,0.5741186141967773,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.010646827892439129,0.5771234631538391,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.014046992999889577,0.579026460647583,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.020685724909223307,0.5830328464508057,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.017599920713109896,0.5782251358032227,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.008442819341629123,0.5804287195205688,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.02154997761923975,0.5815305113792419,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.008694232645211741,0.5824319124221802,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.00994047881977167,0.5854367017745972,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.011757229755554969,0.5883414149284363,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.015286404016175462,0.584735631942749,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.008347498497945102,0.5914464592933655,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.012276418007483395,0.5931490659713745,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.005399863155616913,0.5907452702522278,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.006768022979182812,0.591646671295166,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.009010138691034323,0.5955529808998108,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
