iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9473795493443807,0.39120835065841675,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4789900251974662,0.4181250035762787,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.41829036455601454,0.43270835280418396,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.27325207460671663,0.43620842695236206,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2768219243735075,0.4439167380332947,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.14414582781804106,0.4657500386238098,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.12106269807554781,0.46433335542678833,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.06274811034866919,0.46962499618530273,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.09926865222708632,0.46787500381469727,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.1747153439791873,0.4584999978542328,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.10098235281960417,0.4744584262371063,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.07492966047720984,0.4775417447090149,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.14886378652105728,0.4720000624656677,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.08617533895691547,0.48016664385795593,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.08049903941961627,0.47950002551078796,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.06746605631390896,0.4821249842643738,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.10305739692800368,0.4746250510215759,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.06021306721474199,0.47712498903274536,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.03372168696660083,0.48891669511795044,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.06223164400823104,0.4789167046546936,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.020898809443072725,0.4895417094230652,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.07182601261107872,0.4752916693687439,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.05331689288141206,0.48608338832855225,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.023170737408994075,0.48854169249534607,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.03852239090580648,0.4827916622161865,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.032264864649429605,0.4856249988079071,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.04048015998705523,0.48700007796287537,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.031060322020493913,0.48337504267692566,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.008169195663261538,0.4930416941642761,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.0662619427748723,0.48262500762939453,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
