iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7202722479899725,0.4564302861690521,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.31359393149614334,0.4943910837173462,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.18464479657510915,0.5128204822540283,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.13851944046715894,0.522536039352417,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.0829609758220613,0.5261418223381042,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.09363624484588702,0.5326521992683411,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06094362458679825,0.5443710684776306,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.04911092146843051,0.5439703464508057,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.0387531157854634,0.5519832372665405,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.04126358973250414,0.5523838996887207,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.037949036030719675,0.5575922727584839,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.05037846911000088,0.5604968070983887,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.02870253291136275,0.5627004504203796,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.019125972806553666,0.5638021230697632,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.017887728924203355,0.5702123641967773,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.020832927810261026,0.5717147588729858,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.026682731850693624,0.5663061738014221,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.017606042742651578,0.5701122283935547,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.021484711188046884,0.5701122283935547,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.009398856311842488,0.5760216116905212,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.010728117398684844,0.5758212804794312,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.007811465970007703,0.5741186141967773,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.01353082474815892,0.5762220025062561,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.01672939117027757,0.5779247283935547,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.006326028706098441,0.5770232677459717,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.007850901543861255,0.5768229961395264,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.0069565665811145054,0.5803285241127014,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.007787460339992928,0.5790265202522278,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.012303712004116582,0.579026460647583,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.006132896671867154,0.5807292461395264,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
