iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.756282776594162,0.4385833144187927,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3787652471413215,0.46895837783813477,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.244002477110674,0.4919583797454834,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.16957814168805876,0.5100417137145996,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.14856878900900483,0.5217083096504211,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.12878667058733603,0.5247917771339417,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.09472642055091758,0.5359166860580444,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05220912237806866,0.5440000891685486,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.07046018771749611,0.5431250929832458,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.10965480044251308,0.5373750925064087,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.07838114737144981,0.5415834188461304,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.036604237490488835,0.550125002861023,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.07677740811292703,0.5420833826065063,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.10376150751835667,0.5398750305175781,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.0512489523680415,0.5425000190734863,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.03577134218843033,0.5535417795181274,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.05051734389659638,0.5530416965484619,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.06260365230264142,0.5545833706855774,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.022689780462921288,0.5662084817886353,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.04976185349126657,0.5567916631698608,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.030630940076662228,0.5605833530426025,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04726991548765606,0.552125096321106,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.03543558044960567,0.5624582767486572,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.006355247610675481,0.5659583806991577,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.02894747056173704,0.5533750057220459,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.018145678096819513,0.5637500882148743,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.02842660389918213,0.5639582872390747,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.07806403842550935,0.5491250157356262,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.028884457521295797,0.5675833821296692,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.054742380411577564,0.5533334016799927,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
