iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.95096888144811,0.3851667046546936,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4268531271566947,0.4336666762828827,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.32805874726424616,0.4412916898727417,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2755083797189097,0.45500004291534424,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2453478459113588,0.4590834081172943,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.22730956754336754,0.45500004291534424,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.12300096665664266,0.47679170966148376,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.1810463482979685,0.4661250710487366,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.13001587839486697,0.4766250550746918,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08939732110593468,0.48104166984558105,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.09791541066563998,0.48066672682762146,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.07173396403474423,0.4860832691192627,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.06391221936792135,0.483833372592926,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.049579608807107434,0.4896667003631592,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.04842860244874222,0.49004173278808594,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.03777662851886513,0.49304163455963135,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.04660219647727596,0.48612508177757263,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.056177725637098774,0.4878750443458557,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.05700328855406648,0.49012500047683716,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.05679122636502143,0.4825000762939453,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.038397145156826205,0.48758333921432495,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.0327033168359776,0.48954176902770996,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.04150938046950614,0.5001667737960815,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.029659399078809656,0.49475011229515076,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.01634668986662291,0.502333402633667,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.04223004942953897,0.4995000958442688,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.09334105371575181,0.4831250309944153,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.017070936681799747,0.4973750114440918,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.05768691507546464,0.4872916638851166,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.05334146842263484,0.4903333783149719,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
