iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.788822295765082,0.4345416724681854,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3712852106740077,0.47070834040641785,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.2801221804693341,0.4897083044052124,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.1350503764115274,0.5075000524520874,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.16549976325283447,0.5041667819023132,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.08597549571034808,0.5224583745002747,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06645475405578812,0.5270833969116211,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.12425551439325015,0.5201666951179504,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.055694248469080776,0.5375834107398987,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.026954860504095752,0.5422499179840088,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.057178808317985386,0.5440416932106018,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.07705661694247586,0.5359166860580444,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.065656950037616,0.5397917032241821,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.057501061528455466,0.5478749871253967,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.07766415165194,0.5348750352859497,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.041705153649672866,0.551375150680542,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.07033699537472178,0.543708324432373,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.029263016117814306,0.5490000247955322,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.034297491947654635,0.5508750677108765,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.06494651982211508,0.5423750281333923,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.08343854515987914,0.5424583554267883,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.02298396207334008,0.548708438873291,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.03627205885519894,0.5512084364891052,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.0358696285499415,0.5580833554267883,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.03178616914859352,0.5511250495910645,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.05340706908221667,0.5512501001358032,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.029648694636610646,0.5600833296775818,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.0066601920407265425,0.5630000829696655,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.09796813019784167,0.5369583368301392,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.008490749877334261,0.5650416612625122,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
