iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7131927162408829,0.45482775568962097,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.2731261445830266,0.4858773946762085,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.19163920652742186,0.5132211446762085,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.1451115922536701,0.523137092590332,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.11101483747673531,0.5239384174346924,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.05565281344267229,0.5282453298568726,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06402407446876168,0.5371594429016113,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05788173582792903,0.5411658883094788,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.05748178524663672,0.5472756624221802,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.04489934830538308,0.545673131942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.049667604092974216,0.5536859631538391,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.0328218133848471,0.5609976053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.03076501630130224,0.556490421295166,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.02715109894052148,0.5653045177459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.0289517629717011,0.5676081776618958,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.021180912910494953,0.5663061141967773,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.01455275981182543,0.5708133578300476,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.016360730029797804,0.5704127550125122,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.017128549215461437,0.5720152854919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.02123525273539902,0.575120210647583,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.031246790356817655,0.5757212042808533,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.009251029633257227,0.5774239301681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.013943530400865711,0.5812300443649292,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.027555618498202723,0.5766226649284363,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.01301047254431372,0.5841346383094788,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.006826850115127551,0.5807292461395264,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.012851979229405211,0.5835337042808533,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.006156987217157924,0.5803285837173462,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.003968833618273493,0.5809295177459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.011107121349292962,0.5805287957191467,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
