iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9242666487892469,0.3877083957195282,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.47623661408821744,0.4101667106151581,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.349092572927475,0.4335000216960907,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2580678321731587,0.43158334493637085,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.3120082860502104,0.424291729927063,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.13920595380477607,0.44137507677078247,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.15949710885373256,0.46004170179367065,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.09744009946007282,0.4649166762828827,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.09784960589604452,0.468458354473114,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.11500325896001111,0.4635416269302368,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.12819551346668354,0.4572082757949829,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.10513492731843144,0.4719582796096802,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08882806269684806,0.4700833559036255,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.05547934271938478,0.47879165410995483,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.04992684344567048,0.48083341121673584,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.03165891992587907,0.4747917056083679,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.08599381102249026,0.47079169750213623,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.08161700672159593,0.4695001244544983,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.03330430907953996,0.478250116109848,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.033240369593841024,0.4793333411216736,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.03590443343273364,0.4777916669845581,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.0172302232531365,0.4800834357738495,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.02672566123510478,0.4868750274181366,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.05715510144364089,0.4768333435058594,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.018232909923729796,0.4816250205039978,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.017388511667377315,0.4850000739097595,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.03187355176002408,0.4815416932106018,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.028231519276838906,0.47820836305618286,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.0411078897692884,0.48083338141441345,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.05529416322679026,0.47575002908706665,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
