iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9048886820673943,0.3952500522136688,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3920886379977067,0.4391666650772095,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.30051662276188534,0.44308334589004517,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2316003874875605,0.4526249170303345,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2726930067874491,0.4479166865348816,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.15721795079298317,0.45995837450027466,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.2027131306628386,0.4646250605583191,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.10605300260552515,0.4757084250450134,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.0915957085089758,0.4752916693687439,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07033345299229647,0.4748750627040863,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.13091788673773408,0.47187507152557373,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.10671860192087479,0.4764583706855774,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08738160406937823,0.4886666536331177,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.09938195239131649,0.47691673040390015,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.09451461460169715,0.46837496757507324,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.047054370428668335,0.4881666898727417,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.05145032027697501,0.49129170179367065,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.04907263849357454,0.48504167795181274,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.08839172078781606,0.4779167175292969,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.04520401450281497,0.48725005984306335,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.0806017506304973,0.4820416569709778,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.02703191196390738,0.48908329010009766,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.018031532041883718,0.5014166831970215,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.05434766430213737,0.48641666769981384,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.0395897147100186,0.48700007796287537,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.06372052319541884,0.48512503504753113,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.02163442427990958,0.49408334493637085,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.02678648840568106,0.4970000386238098,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.041134578384420216,0.49254167079925537,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.021880740920702618,0.49366670846939087,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
