iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7784586971004804,0.4361250400543213,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3890633936971426,0.4725416898727417,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.23162177251651883,0.48891663551330566,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.22262615788107118,0.4926667809486389,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.1007719465220968,0.5168334245681763,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.10205300311402728,0.5225416421890259,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.10498655874592562,0.5282500386238098,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.0736865490519752,0.5326666831970215,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.08259850984904915,0.533583402633667,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07741913277034958,0.5336666107177734,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.09991662157699466,0.5260417461395264,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.06310523383823845,0.5393334627151489,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.030471752339508384,0.5488750338554382,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.052409007029685505,0.5420417785644531,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.07735368094290607,0.5388749837875366,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.05659015148800487,0.5450834035873413,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.0483103855610049,0.5512501001358032,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.04085675871465355,0.5522916913032532,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.03582666296764122,0.5573334693908691,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.08207873402958892,0.5392084121704102,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05529601761857824,0.5538334250450134,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.06038705143631281,0.549125075340271,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.025801586595965393,0.5602917075157166,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.03565379825158743,0.5597084164619446,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.03350127442778709,0.5610833764076233,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.039100543215075355,0.5560833811759949,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.027078906988511637,0.5543333888053894,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.00436434236568554,0.5678750276565552,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.05280026584659936,0.5546250343322754,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.03376434364326997,0.5512917637825012,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
