iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.6971591487526894,0.46213942766189575,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.2715946100652218,0.49579328298568726,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.16512973544498286,0.5072116255760193,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.09055765174950163,0.5163261890411377,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.1083054958532254,0.5225361585617065,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.09937539440579712,0.533052921295166,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.09427127573871985,0.540865421295166,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.06306508334819227,0.5509816408157349,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.04636651714099571,0.5548878312110901,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.041248553180291005,0.5637019276618958,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.030948980294245605,0.5610978603363037,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.03800474417706331,0.5584936141967773,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.03506760427262634,0.5622997283935547,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.0329243691424684,0.5693109035491943,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.025225250462729793,0.5667068362236023,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.015029883972601965,0.5719150900840759,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.011876645371861136,0.5717148184776306,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.01442651912899843,0.5699119567871094,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.025269418101136882,0.5678085088729858,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.009099682788170563,0.5734174847602844,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.02405309922081263,0.5774239301681519,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.008751109712951196,0.5757211446762085,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.012619606204680167,0.5745192766189575,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.006986155858612619,0.5815305113792419,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.01062720395323898,0.5797276496887207,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.013701421065585842,0.5762220621109009,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.00889536439353833,0.5818309187889099,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.002418140839533104,0.5792268514633179,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.005429853428116378,0.5783253908157349,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.00911220456570542,0.5802283883094788,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
