iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8861158614357313,0.4071250557899475,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4348384340604146,0.4358333945274353,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.34876408738394576,0.4449583888053894,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2824896005913615,0.4566251039505005,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.23428039524393776,0.4584166705608368,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.13323105328405896,0.4746667742729187,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.14236885122954845,0.4752916991710663,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.14289264574957392,0.4749166965484619,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.12920087341141576,0.48220834136009216,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08242440693235646,0.486500084400177,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.1304928237417092,0.47570833563804626,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.10927541594719514,0.478916734457016,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08500442880904302,0.48100003600120544,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.04515539208659902,0.4892500638961792,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.07297102651015545,0.48370838165283203,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.06828484070138074,0.48983335494995117,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.08030608047071534,0.48450011014938354,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.03829931030243946,0.494708389043808,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.06497185340655658,0.4960833787918091,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.020453552521454792,0.4972916841506958,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.0535408234524463,0.49158334732055664,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.018909128431308393,0.5013750791549683,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.020856122830688644,0.4982500970363617,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.03629852923040744,0.4917917251586914,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.051434358101687394,0.4962500035762787,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.04422677604937538,0.49916666746139526,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.02319294775710053,0.4938333034515381,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.02727422639388048,0.49670839309692383,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.07861633558301644,0.48070842027664185,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.029440614368165068,0.49312496185302734,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
