iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9267529969414076,0.39083337783813477,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4413189770032962,0.4180000424385071,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.3879511250803868,0.42487502098083496,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2982847175250451,0.43920838832855225,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2569686227943748,0.4477500319480896,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.24450702445271114,0.4439583718776703,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.14105734725793204,0.4596666693687439,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.148873561876826,0.45895835757255554,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.12881712045054883,0.46908336877822876,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.05383290369839718,0.47104164958000183,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.11551405208107705,0.45795831084251404,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.05562089911351601,0.46941670775413513,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08826636986729379,0.4697500169277191,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.07496693467449707,0.4701249599456787,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.0878710110555403,0.4702500104904175,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.10155086575832684,0.4695417284965515,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.01808790039406934,0.4869583547115326,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.036638364627530486,0.48100000619888306,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.028279912755048525,0.4804999828338623,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.016712820846199367,0.48475003242492676,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.03153640106514407,0.4831666946411133,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.0774588725034846,0.4806250333786011,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.02438840000346924,0.48358339071273804,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.03236014624417294,0.48212510347366333,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.054175108171572596,0.47883331775665283,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.03146384994033724,0.48308345675468445,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.03414808650753306,0.48537513613700867,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.040646490803434666,0.4801250398159027,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.01399268394743558,0.48520833253860474,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.06141511071958424,0.47408339381217957,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
