iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8076023037234942,0.4322499930858612,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.40300615318119526,0.46929168701171875,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.24270201303685704,0.48262500762939453,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.20114615218093,0.49508339166641235,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.16525616527845463,0.5129584074020386,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.1180312669603154,0.5184167623519897,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.10245120866845052,0.5289584398269653,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.0866778477599534,0.53166663646698,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.07078397955046967,0.5312917232513428,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.11468464830735077,0.528333306312561,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.11831483722198755,0.5295833945274353,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.07680997725886603,0.5425000786781311,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.06225880467294095,0.5415834188461304,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.03232410741232646,0.5455416440963745,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.027527149465943996,0.5545417666435242,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.015754619157329824,0.5576667785644531,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.10375484192627482,0.534416675567627,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.05443797115488754,0.5469167232513428,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.060832887509604916,0.5411667823791504,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.016821452552297462,0.5580833554267883,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.052343392623394415,0.5449167490005493,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.017484297626651824,0.5552500486373901,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.013265654367084304,0.559249997138977,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.011321662825745685,0.5632084608078003,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.052916832738749996,0.5494999885559082,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.013772164015487457,0.5593751072883606,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.032266575957085784,0.5558333396911621,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.05684269511645349,0.5496250987052917,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.0681868678148021,0.5473750829696655,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.030107418955594767,0.5508334040641785,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
