iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9439224501450857,0.38729172945022583,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.49178426588575047,0.42087501287460327,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.32569608247528475,0.4503750503063202,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2996684430787961,0.4428333640098572,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.238375770393759,0.4506250321865082,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.12341113551519811,0.46537503600120544,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.15673977218102664,0.4637916684150696,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.09298889544637252,0.47066664695739746,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.154383751253287,0.4674167335033417,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.16242886802259213,0.46562498807907104,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.11800968986547862,0.4701250493526459,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.0711162024914908,0.4820832908153534,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08168980731473614,0.4786667227745056,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.056985182639133804,0.4849584102630615,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.07208429453506444,0.4842500388622284,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.04276158996314431,0.4798750579357147,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.08357426659980167,0.484041690826416,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.07202119204642561,0.478250116109848,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.055939130077604204,0.4779167175292969,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.0604542239549725,0.48191672563552856,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.020432965398261633,0.4830000102519989,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.02439797657037464,0.486833393573761,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.0194549503212329,0.49112507700920105,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.04934928357154907,0.48262500762939453,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.023085790560192738,0.48895832896232605,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.016398115820872288,0.4905833899974823,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.035437471133870226,0.48833340406417847,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.06718675153388176,0.4857083261013031,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.03022588095579219,0.48758333921432495,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.0337421652948251,0.4936666488647461,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
