iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,1.0003939295808475,0.4283750057220459,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.5024205346902212,0.4599166512489319,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3242563145856063,0.46920835971832275,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.26516699356337387,0.48062509298324585,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.22899841765562692,0.4804583489894867,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.16528873797506094,0.4879166781902313,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.20365934384365877,0.4790416657924652,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.12500637179861465,0.4968751072883606,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.12192588252946734,0.491958349943161,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.08997760371615489,0.4961250424385071,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.07217873349630584,0.5000834465026855,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.06314017992311467,0.5003334283828735,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.05504311194332937,0.5036250352859497,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.08274254193141435,0.48899996280670166,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.04428870506429424,0.4936250150203705,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.08479968161555007,0.49008333683013916,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.03990101476665586,0.5008750557899475,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.045291939827923976,0.49612510204315186,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.03322481014765799,0.502708375453949,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.036702838726341724,0.5012500882148743,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.03215687875247871,0.4959583282470703,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.01771941430827913,0.5009583234786987,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.020982768585478578,0.5021250247955322,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.02080556135236596,0.49491673707962036,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.019919097394449636,0.502583384513855,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.019365942270572607,0.4962083697319031,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.017326306988252327,0.4970834255218506,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.015981152401460957,0.5,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.011765144610156616,0.49758338928222656,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.011835106832828993,0.4949166774749756,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
