iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9076489210128784,0.4339999854564667,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.49748105679949123,0.4543333947658539,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.3394089707483848,0.461374968290329,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2855290714651346,0.4648333489894867,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2192581221461296,0.46775004267692566,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.17652242289235195,0.4746250510215759,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.14160031359642744,0.48337504267692566,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.1349350968375802,0.48754167556762695,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.11589498367781441,0.48866674304008484,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.11211917269974947,0.4854583740234375,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.11172201888014872,0.484250009059906,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.10678409940252702,0.48212504386901855,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.10288180659214656,0.4853750467300415,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.06345511080386738,0.4921667277812958,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.051461451376477875,0.4907917380332947,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.07768629840575159,0.48879164457321167,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.05397241461711625,0.49029168486595154,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.04645364638417959,0.49220842123031616,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.05638209776952863,0.4905833601951599,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.04665356106124818,0.4945417046546936,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.04452372660549978,0.48875004053115845,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.046385816764086485,0.48870834708213806,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.038504689485610775,0.48729169368743896,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.029043303763804335,0.49154168367385864,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.031379001428528376,0.4958333969116211,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.02578267389132331,0.49270832538604736,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.033828931666600205,0.492041677236557,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.02589282626286149,0.4916250705718994,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.021533492913780112,0.49387502670288086,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03694255545269698,0.4853750467300415,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
