iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8839977209766706,0.43641671538352966,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5132866079608599,0.45279166102409363,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.3981829484303792,0.4542083442211151,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.3163104721655448,0.4681667685508728,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.26221783241877955,0.47166669368743896,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.18776291639854512,0.4802916944026947,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.16849506739526987,0.48625001311302185,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.18520339857786894,0.48108336329460144,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.12677764783923826,0.4907500147819519,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.12138374724114935,0.4878751039505005,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.11807183735072613,0.49299997091293335,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.11616416570420067,0.4852917194366455,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.07375915387334923,0.49512505531311035,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.07076823090513547,0.5037500262260437,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.07277340651489794,0.5016667246818542,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.05438104753072063,0.5018333792686462,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.058451976937552295,0.5032917857170105,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.05050211015623063,0.5010833740234375,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.054823426568570234,0.4958750009536743,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.044679121618779995,0.4997500777244568,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.04045138411068668,0.5035416483879089,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04271808192910006,0.49783334136009216,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.03466001971780012,0.4972083568572998,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.04040196336184939,0.49679169058799744,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.02547269423181812,0.49783334136009216,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.046141629184906684,0.4934583306312561,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.031627508190770946,0.4959583282470703,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.027187283344877262,0.4983750283718109,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.023499300586991012,0.49900001287460327,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.02225456980522722,0.4989999532699585,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
