iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9487955545385679,0.43291670083999634,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5020347274839878,0.452958345413208,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.36505232378840446,0.4554583728313446,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.3288853382691741,0.4622083902359009,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.24736871973921856,0.4717082977294922,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.23177090721825758,0.46720826625823975,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.19197435273478428,0.4723750352859497,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.19462602259591222,0.476250022649765,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.15860118716955185,0.4750417470932007,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.12598388673116764,0.4792916476726532,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.15001549028481045,0.47870832681655884,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.12010090316956241,0.4804166257381439,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.11625459891123076,0.4795834422111511,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.07247091775449614,0.48833340406417847,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.07817564361418287,0.48620831966400146,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.06668288260698318,0.4895000159740448,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07706115705271561,0.4868750274181366,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.07125224367094536,0.4895417094230652,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.059863952454179525,0.48625001311302185,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.06112241426793238,0.48479172587394714,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.05932748057724287,0.4854167103767395,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04994769518574079,0.48733335733413696,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.048509425832889974,0.49037498235702515,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.0446813998472256,0.48679161071777344,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.051414416055195034,0.4855833053588867,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.03778747523513933,0.4903333783149719,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.04029324057046324,0.48350000381469727,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.0382929109230948,0.48750004172325134,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.029186912598864485,0.4880833625793457,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.024777166040924687,0.4870833158493042,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
