iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8996327941616377,0.4415000379085541,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.4227330672244231,0.46400007605552673,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3755750507116318,0.4735417068004608,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2783489500482877,0.47720831632614136,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.1883060693119963,0.4911666810512543,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.15204772725701332,0.5015833973884583,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.12697154112781087,0.49824997782707214,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.11795601823056738,0.5045000314712524,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.1018629907630384,0.5002500414848328,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.07795358239673078,0.505083441734314,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.07096325295666854,0.5092917084693909,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.061264357063919306,0.5098750591278076,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.033683317325388394,0.515625,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.08135651587508619,0.5008333325386047,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.056839573585117854,0.5040000677108765,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.04441849538125098,0.5072917342185974,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.049220968425894775,0.5080417394638062,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.04725878807948902,0.5082083940505981,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.029229917835133772,0.5133334398269653,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.034585216199047863,0.5118333101272583,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.021584043783756595,0.5128333568572998,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.030277817917522043,0.5095000863075256,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.03275121781431759,0.5065833330154419,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.025789154363640893,0.5086667537689209,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.02380552814186861,0.502333402633667,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.010533641645452008,0.5094583034515381,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.025584362495768193,0.5098750591278076,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.02674245657302284,0.5042916536331177,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.01024950533368004,0.5121251344680786,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.013071311564999633,0.5101667642593384,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
