iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9298221419254938,0.42466670274734497,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5211091252664725,0.4411250352859497,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.43389462555448216,0.4476250112056732,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.36462541421254474,0.45337504148483276,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.29835657216608524,0.460875004529953,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.224304573610425,0.4639166295528412,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.2120539527386427,0.46500012278556824,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.17091127981742224,0.4725000560283661,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.13770120404660702,0.47416672110557556,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.14570609852671623,0.47308337688446045,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.11784309645493825,0.47704172134399414,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.11858758749440312,0.4752084016799927,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.09319074032828212,0.4828333556652069,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.10074065734321873,0.47829174995422363,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09798181833078463,0.4751666784286499,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.09282256957764427,0.47570833563804626,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07725064006323616,0.47845837473869324,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.07822546789733072,0.476500004529953,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.054430590787281595,0.4827083945274353,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.05298727572274705,0.4825000762939453,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.05014274183971187,0.4844166934490204,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.03998559767690798,0.4859583079814911,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.04443777515552938,0.48100006580352783,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.04230423263895015,0.48479172587394714,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.03656239287617306,0.48183339834213257,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.03753377047056953,0.484041690826416,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.032181179344964526,0.48358333110809326,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.033985744191644095,0.4829584062099457,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.029389939658964675,0.48470836877822876,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.02389668646113326,0.4827083945274353,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
