iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9254247148831686,0.4295000731945038,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5433362821737925,0.4514999985694885,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.39096120186150074,0.45637500286102295,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2832930125296116,0.46554169058799744,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.266103558242321,0.46920835971832275,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.21546650740007559,0.47754165530204773,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.17577025666832924,0.4829584062099457,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.1678897337988019,0.4764584004878998,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.15330846048891544,0.4804167151451111,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.12278893108790119,0.4829583764076233,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.10105384529257815,0.4877917170524597,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.09761376306414604,0.4889167249202728,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.1140572833828628,0.48645836114883423,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.0979771198083957,0.48095834255218506,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.08494116466802855,0.4875833988189697,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.07257350425546368,0.4909583330154419,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.071653392786781,0.48841673135757446,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.05389716709032655,0.48862504959106445,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.05650525322804848,0.49150002002716064,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.056463157292455435,0.49116671085357666,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.05436721739048759,0.49137505888938904,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.06469046475831419,0.48637497425079346,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.05224397134346267,0.4893333911895752,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.041062917288703225,0.4897499978542328,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.03420106500076751,0.4902917146682739,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.04193456145003438,0.4824167490005493,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03439158614492044,0.489250123500824,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.040634950273670256,0.4805833101272583,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.030067066351572674,0.483833372592926,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03482787369284779,0.4830833673477173,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
