iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9202207699418068,0.44595837593078613,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.4294258616864681,0.4694584012031555,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3004471206416686,0.4813750386238098,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2329103828718265,0.4897083640098572,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.2041552996573349,0.4863750636577606,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.15737516270019114,0.49175000190734863,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.16614324304585656,0.49662503600120544,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.1283611779411634,0.4957083463668823,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.0761829790038367,0.5033334493637085,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.06841745289663474,0.5080417394638062,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.05832537069606284,0.5057500600814819,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.07960723204693447,0.5053333640098572,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.06334554815354447,0.5066250562667847,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.05373151662449042,0.5090833902359009,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.07126008428167552,0.5042083859443665,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.0703413865994662,0.5087917447090149,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.04884590286140641,0.503000020980835,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.03350240104676535,0.512291669845581,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.029560881569826353,0.5083333253860474,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.01867482777258071,0.5143749713897705,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.022351799183525145,0.5088750720024109,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.020419784190986928,0.5109583139419556,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.021572598547209054,0.5115834474563599,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.01976302869540329,0.5099583864212036,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.015372108008402089,0.5119166374206543,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.010245969795505516,0.5079584121704102,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.011524295017200833,0.5092500448226929,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.012230495160717206,0.5101667642593384,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.008162208027594412,0.5101250410079956,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.021797055494971573,0.5052917003631592,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
