iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9164610902468363,0.4411250054836273,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.478083203236262,0.46650004386901855,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3384059698631366,0.47441667318344116,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.23081409993271032,0.48741668462753296,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.19636477964619795,0.49137502908706665,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.15674753471588096,0.4985833168029785,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.11532557173632085,0.5013750195503235,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.08270208537578583,0.502416729927063,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.09613366778163861,0.5011250972747803,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.08567302348092198,0.5042499899864197,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.06159144903843602,0.5101250410079956,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.06554831056079517,0.5110833644866943,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.06545981683302671,0.5100833177566528,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.06779767072293907,0.5062917470932007,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.04402875488934418,0.5115416646003723,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.02953470537128548,0.5119583606719971,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.04928138211835176,0.5058333277702332,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.02712850590857367,0.5100832581520081,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.030450223848068465,0.5117083787918091,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.03885897831059992,0.5089584589004517,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.024453820447282244,0.5118333697319031,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.03182943489324922,0.5069999694824219,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.03916456407750957,0.5079583525657654,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.011863353720400482,0.5081666707992554,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.02140393143054098,0.5088333487510681,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.013707022473681718,0.5049583911895752,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.015391879860544577,0.5065416693687439,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.016626592686710257,0.5005416870117188,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.01138750480216307,0.5054999589920044,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.01629149871102224,0.5064166784286499,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
