iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9278172726432482,0.4387083947658539,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.5062016136944294,0.46125003695487976,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.35030839778482914,0.4750416874885559,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2360931740452846,0.4817917048931122,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.22463816745827594,0.4865000247955322,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.17174998143066963,0.4946667551994324,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.13702288316562772,0.499500036239624,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.11745196937893827,0.4973749816417694,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.1128373215906322,0.49670836329460144,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.0809924677790453,0.5015833973884583,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.07263692639147241,0.5072500705718994,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.061363019864074886,0.5079167485237122,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.08254236215725541,0.5050417184829712,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.06588805140927434,0.49879178404808044,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.05165964597836137,0.5040000677108765,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.03813030266125376,0.5078333616256714,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.039374556101392955,0.5065833926200867,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.024118620533651363,0.5060000419616699,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.02814119291724637,0.5056251287460327,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.026597330705650773,0.5085417032241821,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.03097576853663971,0.5075417757034302,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.041716163153372086,0.5016666650772095,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.029381846194155514,0.5015833377838135,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.019430763388906296,0.5033750534057617,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.0109706343888926,0.5045000314712524,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.02899336416157894,0.4951249957084656,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.013688230673627308,0.5045000314712524,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.020146620450153325,0.4951666295528412,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.01673988856782671,0.49933338165283203,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.015802632716561977,0.4975833296775818,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
