iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.876643975575765,0.43545836210250854,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.44459175194303197,0.4557916820049286,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.35648629690210026,0.4655833840370178,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2806874591236313,0.468250036239624,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2111334881434838,0.4859583377838135,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.21625958569347858,0.48191675543785095,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.16147174142921963,0.48991668224334717,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.14326307410374284,0.48962506651878357,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.12439536862075329,0.49449998140335083,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.12720985990017653,0.49387508630752563,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.09591158820937078,0.49820834398269653,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.07624929204272728,0.5014583468437195,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.06979488558135927,0.502916693687439,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.05768674969052275,0.5106250643730164,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.061360121394197144,0.5062500238418579,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.07187453230532508,0.5062500238418579,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.04736322975562265,0.5066666603088379,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.06185990533170601,0.5121666789054871,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.05487590900156647,0.5099167823791504,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.0493200965380917,0.5076249837875366,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.04674640189235409,0.5133333206176758,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.03610968128001938,0.5172916650772095,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.03412154687490935,0.5114584565162659,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.021895748854149133,0.5120000839233398,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.036442188041595124,0.505500078201294,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.036789135473857947,0.5060001015663147,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.035700686004323266,0.5094999670982361,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.027757249704639737,0.5062083601951599,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.027296498340244096,0.5057916641235352,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.025177842646371573,0.5096250772476196,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
