iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9245563248793284,0.4390416741371155,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.4780859351158142,0.45962509512901306,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3266838360577822,0.4700416326522827,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.24895817755411068,0.4786667227745056,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.22552894738813242,0.4770834147930145,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.1665090600339075,0.4851250648498535,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.13047572101155916,0.4905834197998047,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.10616219602525234,0.49429166316986084,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.09609969953695933,0.4916667342185974,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.07483980210963637,0.4951249957084656,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.07999084358258794,0.499916672706604,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.07161166437435895,0.4969583749771118,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.06114500974460194,0.503041684627533,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.05459587896863619,0.4985000491142273,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.055820559752949826,0.49804168939590454,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.06309555802727118,0.4929583668708801,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.04662821092642844,0.4953749179840088,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.031146445699657004,0.49795830249786377,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.026350042346166447,0.5010000467300415,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.029550766388031963,0.5037084221839905,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.01957238806062378,0.5041667222976685,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.01751979428809136,0.5023750066757202,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.016121898816588025,0.5048333406448364,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.01183147575162972,0.5072916746139526,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.016962736117420718,0.499916672706604,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.03174468369494813,0.49600011110305786,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.02233336669936155,0.5015833973884583,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.011089828757879635,0.5030832886695862,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.012514756420083964,0.49550002813339233,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.005197206172548856,0.502875030040741,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
