iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9618163233002027,0.4240000247955322,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.48675638313094777,0.4523334205150604,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.33234085825582343,0.46133336424827576,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.27819412387907505,0.4733334183692932,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.25341270864009857,0.47512495517730713,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.20134776830673218,0.4817083775997162,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.19499368779361248,0.4820833206176758,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.15423287327090898,0.4840000569820404,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.11744197116543849,0.4911665916442871,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.11061341920867562,0.4880000352859497,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.11108993754411738,0.4922500252723694,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.10250637757902344,0.4929167628288269,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.09846754930913448,0.49812501668930054,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.08613904635421932,0.4905417859554291,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.08715189861444135,0.4850834012031555,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.06241884524933994,0.49133333563804626,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.057437035565574966,0.49237507581710815,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.0606414593445758,0.49454164505004883,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.0461007011278222,0.4972500801086426,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.04669436013015608,0.49395841360092163,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.03698603707986573,0.4958750605583191,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.03543926177856823,0.49408337473869324,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.02854055802648266,0.499625027179718,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.044278586438546576,0.49362510442733765,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.02539929448782156,0.49654170870780945,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.029909490724094212,0.4961666762828827,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.028748966190808762,0.49666666984558105,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.02384760983598729,0.49820834398269653,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.03330068835445369,0.49491673707962036,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.02170531591400504,0.4945001006126404,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
