iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9011976346373558,0.4360416531562805,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.46644514550765354,0.4542083740234375,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.3690849697838227,0.4598333239555359,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.27083556167781353,0.4712500274181366,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2297596534093221,0.4717499911785126,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.20272841459761062,0.47829172015190125,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.2026170575991273,0.4811666011810303,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.15866363607347012,0.47720834612846375,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.1275540660135448,0.48504167795181274,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.11304002286245425,0.4930000901222229,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.08894701488316059,0.4916251301765442,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.1062805427548786,0.49183332920074463,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.08380162778000037,0.4893749952316284,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.0812294465334465,0.4904584288597107,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.0930815862181286,0.48725005984306335,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.07984208548441529,0.4902084469795227,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07527771801687777,0.4924583435058594,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.059092761715874076,0.4942083954811096,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.055631628182406224,0.49275004863739014,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.042488217703066766,0.49658334255218506,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.04314140195492655,0.4919167160987854,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.043235427738788225,0.4955417513847351,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.04666547756642103,0.4886666536331177,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.040019832590284445,0.49116677045822144,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.035157756957535945,0.49395832419395447,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.02870754034180815,0.4921250343322754,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03687387147995954,0.48879167437553406,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.027492768674468,0.49000006914138794,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.021846218791324645,0.49537500739097595,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03372669695333267,0.4892500340938568,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
