iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9248757213354111,0.4281667470932007,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5165367697676023,0.4494166374206543,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.3611250488708417,0.46025002002716064,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2969989075014989,0.468291699886322,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.26726337149739265,0.4675416946411133,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.2152010736366113,0.46804165840148926,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.17571797408163548,0.4740416705608368,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.14585950365290046,0.4747083783149719,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.13730687741190195,0.47683340311050415,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.1118039358407259,0.47962504625320435,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.11838029782908659,0.48233330249786377,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.10680528093750279,0.4825417399406433,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.0961177193870147,0.4817500710487366,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.07764525424378614,0.4826667010784149,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09095186383153002,0.4832916855812073,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.08457208362718423,0.47675007581710815,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07250967357928555,0.476083368062973,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.06199850716317693,0.47616666555404663,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.05294136571077009,0.4800417125225067,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.05637444676055262,0.4840417802333832,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.04540952442524334,0.4877500534057617,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04119882321295639,0.4839167594909668,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.036824601935222745,0.4865833520889282,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.028822659359623987,0.4886249899864197,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.03553485691857835,0.48370838165283203,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.04335275110012541,0.4747083783149719,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.033846610807813704,0.48641669750213623,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.027317641167125355,0.4850834012031555,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.025776898701830458,0.4787916839122772,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.018106569613640506,0.4839167296886444,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
