iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9141388063629469,0.43658336997032166,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.47410278022289276,0.4528750777244568,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.39020705595612526,0.4608333110809326,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2751292499403159,0.47045835852622986,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2265327995022138,0.46933335065841675,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.2090640893826882,0.4761667251586914,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.2001506183296442,0.48258334398269653,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.16641286170730987,0.47970831394195557,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.13022839774688086,0.48529165983200073,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.10794832309087117,0.49283334612846375,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.0982480359574159,0.49308332800865173,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.11571601576482256,0.4914167523384094,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.08546490982795756,0.4907500445842743,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.08020581964713831,0.49262505769729614,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.08914201551427443,0.4892500340938568,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.07789928365188341,0.49141666293144226,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.06523789403339227,0.4930833578109741,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.05441598710604012,0.49408334493637085,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.047805595522125564,0.4963333010673523,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.04008293920196593,0.4980000853538513,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.04165029036812484,0.4936250150203705,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04600233406138917,0.4968333840370178,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.04225766402669251,0.49212509393692017,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.03565437544602901,0.49633342027664185,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.037466838179777064,0.49283337593078613,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.030780772988994915,0.49341678619384766,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.037396610830910504,0.48870837688446045,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.03373931189222882,0.49145838618278503,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.02008942949275176,0.49895840883255005,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03233113430906087,0.49004173278808594,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
