iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,95.76375,98.445556640625,9.879010200500488,2,150,10,500,10,0,0,10,False,0.01,30,1500
1,88.709404,92.35396575927734,9.27459716796875,2,150,10,500,10,0,0,10,False,0.01,30,1500
2,82.0018,86.62734985351562,8.709602355957031,2,150,10,500,10,0,0,10,False,0.01,30,1500
3,75.97496,81.5274429321289,8.200982093811035,2,150,10,500,10,0,0,10,False,0.01,30,1500
4,70.45286,76.69841766357422,7.721648216247559,2,150,10,500,10,0,0,10,False,0.01,30,1500
5,65.2398,71.8961181640625,7.245023727416992,2,150,10,500,10,0,0,10,False,0.01,30,1500
6,60.545963,67.61713409423828,6.8212361335754395,2,150,10,500,10,0,0,10,False,0.01,30,1500
7,56.087135,63.47392654418945,6.410272598266602,2,150,10,500,10,0,0,10,False,0.01,30,1500
8,52.02321,59.783023834228516,6.040951728820801,2,150,10,500,10,0,0,10,False,0.01,30,1500
9,48.295998,56.17039108276367,5.681290149688721,2,150,10,500,10,0,0,10,False,0.01,30,1500
10,44.82237,52.8280029296875,5.347254753112793,2,150,10,500,10,0,0,10,False,0.01,30,1500
11,41.573364,49.70219421386719,5.035976886749268,2,150,10,500,10,0,0,10,False,0.01,30,1500
12,38.615494,46.86997985839844,4.754709243774414,2,150,10,500,10,0,0,10,False,0.01,30,1500
13,35.875996,44.1627082824707,4.484524726867676,2,150,10,500,10,0,0,10,False,0.01,30,1500
14,33.314507,41.63349914550781,4.231060028076172,2,150,10,500,10,0,0,10,False,0.01,30,1500
15,30.997297,39.282386779785156,3.9965951442718506,2,150,10,500,10,0,0,10,False,0.01,30,1500
16,28.828516,37.09767150878906,3.777461528778076,2,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.84419,34.9964485168457,3.5685458183288574,2,150,10,500,10,0,0,10,False,0.01,30,1500
18,24.956572,33.0421028137207,3.373220205307007,2,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.217424,31.209571838378906,3.1898412704467773,2,150,10,500,10,0,0,10,False,0.01,30,1500
20,21.579384,29.557893753051758,3.024092674255371,2,150,10,500,10,0,0,10,False,0.01,30,1500
21,20.077963,27.87442398071289,2.8551299571990967,2,150,10,500,10,0,0,10,False,0.01,30,1500
22,18.713734,26.273359298706055,2.694082736968994,2,150,10,500,10,0,0,10,False,0.01,30,1500
23,17.401405,24.78395652770996,2.5436222553253174,2,150,10,500,10,0,0,10,False,0.01,30,1500
24,16.197485,23.403751373291016,2.4053704738616943,2,150,10,500,10,0,0,10,False,0.01,30,1500
25,15.1039095,22.13138198852539,2.276940107345581,2,150,10,500,10,0,0,10,False,0.01,30,1500
26,14.070807,20.891605377197266,2.151386260986328,2,150,10,500,10,0,0,10,False,0.01,30,1500
27,13.110596,19.725950241088867,2.033320665359497,2,150,10,500,10,0,0,10,False,0.01,30,1500
28,12.22853,18.63836097717285,1.923768401145935,2,150,10,500,10,0,0,10,False,0.01,30,1500
29,11.407818,17.615007400512695,1.8203866481781006,2,150,10,500,10,0,0,10,False,0.01,30,1500
30,10.631316,16.642187118530273,1.7218724489212036,2,150,10,500,10,0,0,10,False,0.01,30,1500
31,9.903848,15.747007369995117,1.630799412727356,2,150,10,500,10,0,0,10,False,0.01,30,1500
32,9.228637,14.909245491027832,1.5454190969467163,2,150,10,500,10,0,0,10,False,0.01,30,1500
33,8.606998,14.118864059448242,1.4650981426239014,2,150,10,500,10,0,0,10,False,0.01,30,1500
34,8.02166,13.390301704406738,1.3908611536026,2,150,10,500,10,0,0,10,False,0.01,30,1500
35,7.481513,12.71082592010498,1.3215892314910889,2,150,10,500,10,0,0,10,False,0.01,30,1500
36,6.980222,12.053890228271484,1.2545346021652222,2,150,10,500,10,0,0,10,False,0.01,30,1500
37,6.517028,11.400458335876465,1.188278079032898,2,150,10,500,10,0,0,10,False,0.01,30,1500
38,6.0823674,10.79610824584961,1.1264151334762573,2,150,10,500,10,0,0,10,False,0.01,30,1500
39,5.679872,10.235658645629883,1.0689506530761719,2,150,10,500,10,0,0,10,False,0.01,30,1500
40,5.309113,9.698570251464844,1.0141252279281616,2,150,10,500,10,0,0,10,False,0.01,30,1500
41,4.96211,9.169817924499512,0.9598759412765503,2,150,10,500,10,0,0,10,False,0.01,30,1500
42,4.639412,8.6874418258667,0.9101747870445251,2,150,10,500,10,0,0,10,False,0.01,30,1500
43,4.3407187,8.236873626708984,0.8641610145568848,2,150,10,500,10,0,0,10,False,0.01,30,1500
44,4.0590916,7.816564083099365,0.8209081888198853,2,150,10,500,10,0,0,10,False,0.01,30,1500
45,3.794152,7.430874347686768,0.7814832925796509,2,150,10,500,10,0,0,10,False,0.01,30,1500
46,3.5493946,7.0486273765563965,0.7419795989990234,2,150,10,500,10,0,0,10,False,0.01,30,1500
47,3.322625,6.743486404418945,0.7104774117469788,2,150,10,500,10,0,0,10,False,0.01,30,1500
48,3.11059,6.391659259796143,0.6743746995925903,2,150,10,500,10,0,0,10,False,0.01,30,1500
49,2.9120276,6.065720558166504,0.6407102346420288,2,150,10,500,10,0,0,10,False,0.01,30,1500
50,2.7249508,5.745052814483643,0.6076350808143616,2,150,10,500,10,0,0,10,False,0.01,30,1500
