iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,67.99421,71.04193878173828,7.053077220916748,10,150,10,500,10,0,0,10,False,0.01,30,1500
1,63.959354,68.29776763916016,6.778417587280273,10,150,10,500,10,0,0,10,False,0.01,30,1500
2,60.243126,65.42449188232422,6.489824295043945,10,150,10,500,10,0,0,10,False,0.01,30,1500
3,56.86858,62.6577033996582,6.216032028198242,10,150,10,500,10,0,0,10,False,0.01,30,1500
4,53.702324,60.14577102661133,5.963922500610352,10,150,10,500,10,0,0,10,False,0.01,30,1500
5,50.70495,57.64883041381836,5.7139763832092285,10,150,10,500,10,0,0,10,False,0.01,30,1500
6,47.934895,55.436256408691406,5.492620468139648,10,150,10,500,10,0,0,10,False,0.01,30,1500
7,45.345966,53.22694396972656,5.272085666656494,10,150,10,500,10,0,0,10,False,0.01,30,1500
8,42.897293,51.16929626464844,5.066715240478516,10,150,10,500,10,0,0,10,False,0.01,30,1500
9,40.604645,49.140010833740234,4.864265441894531,10,150,10,500,10,0,0,10,False,0.01,30,1500
10,38.46388,47.460819244384766,4.694728851318359,10,150,10,500,10,0,0,10,False,0.01,30,1500
11,36.47919,45.61231231689453,4.509829521179199,10,150,10,500,10,0,0,10,False,0.01,30,1500
12,34.660416,44.01267623901367,4.349046230316162,10,150,10,500,10,0,0,10,False,0.01,30,1500
13,32.88085,42.31775665283203,4.180739402770996,10,150,10,500,10,0,0,10,False,0.01,30,1500
14,31.189089,40.79440689086914,4.027815341949463,10,150,10,500,10,0,0,10,False,0.01,30,1500
15,29.536686,39.29079818725586,3.876354694366455,10,150,10,500,10,0,0,10,False,0.01,30,1500
16,28.064398,37.92947769165039,3.7411341667175293,10,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.652695,36.51747512817383,3.5985238552093506,10,150,10,500,10,0,0,10,False,0.01,30,1500
18,25.354574,35.2165641784668,3.4698634147644043,10,150,10,500,10,0,0,10,False,0.01,30,1500
19,24.138105,33.97407150268555,3.3457565307617188,10,150,10,500,10,0,0,10,False,0.01,30,1500
20,22.940828,32.6963005065918,3.2189905643463135,10,150,10,500,10,0,0,10,False,0.01,30,1500
21,21.805765,31.500431060791016,3.1003856658935547,10,150,10,500,10,0,0,10,False,0.01,30,1500
22,20.750475,30.339290618896484,2.984388589859009,10,150,10,500,10,0,0,10,False,0.01,30,1500
23,19.760298,29.287485122680664,2.878612756729126,10,150,10,500,10,0,0,10,False,0.01,30,1500
24,18.810299,28.3077392578125,2.780198097229004,10,150,10,500,10,0,0,10,False,0.01,30,1500
25,17.89252,27.27863121032715,2.6772499084472656,10,150,10,500,10,0,0,10,False,0.01,30,1500
26,17.085556,26.367176055908203,2.5865936279296875,10,150,10,500,10,0,0,10,False,0.01,30,1500
27,16.320286,25.478670120239258,2.4989519119262695,10,150,10,500,10,0,0,10,False,0.01,30,1500
28,15.540313,24.547266006469727,2.4051737785339355,10,150,10,500,10,0,0,10,False,0.01,30,1500
29,14.793026,23.721567153930664,2.3223612308502197,10,150,10,500,10,0,0,10,False,0.01,30,1500
30,14.0927,22.94987678527832,2.2463157176971436,10,150,10,500,10,0,0,10,False,0.01,30,1500
31,13.412105,22.15717315673828,2.1664650440216064,10,150,10,500,10,0,0,10,False,0.01,30,1500
32,12.791253,21.428014755249023,2.092911720275879,10,150,10,500,10,0,0,10,False,0.01,30,1500
33,12.212541,20.69251823425293,2.0187277793884277,10,150,10,500,10,0,0,10,False,0.01,30,1500
34,11.646032,19.970901489257812,1.9467908143997192,10,150,10,500,10,0,0,10,False,0.01,30,1500
35,11.115759,19.295215606689453,1.8793925046920776,10,150,10,500,10,0,0,10,False,0.01,30,1500
36,10.61057,18.733112335205078,1.8228094577789307,10,150,10,500,10,0,0,10,False,0.01,30,1500
37,10.120781,18.149578094482422,1.7639888525009155,10,150,10,500,10,0,0,10,False,0.01,30,1500
38,9.671719,17.551847457885742,1.7040971517562866,10,150,10,500,10,0,0,10,False,0.01,30,1500
39,9.24894,17.020244598388672,1.6514211893081665,10,150,10,500,10,0,0,10,False,0.01,30,1500
40,8.808206,16.43635368347168,1.5930653810501099,10,150,10,500,10,0,0,10,False,0.01,30,1500
41,8.433538,15.897918701171875,1.5383327007293701,10,150,10,500,10,0,0,10,False,0.01,30,1500
42,8.054917,15.392842292785645,1.488784670829773,10,150,10,500,10,0,0,10,False,0.01,30,1500
43,7.713684,14.959599494934082,1.445313811302185,10,150,10,500,10,0,0,10,False,0.01,30,1500
44,7.3852367,14.489989280700684,1.3987925052642822,10,150,10,500,10,0,0,10,False,0.01,30,1500
45,7.0609016,13.993734359741211,1.349167823791504,10,150,10,500,10,0,0,10,False,0.01,30,1500
46,6.76753,13.546010971069336,1.304612636566162,10,150,10,500,10,0,0,10,False,0.01,30,1500
47,6.478371,13.132292747497559,1.2633179426193237,10,150,10,500,10,0,0,10,False,0.01,30,1500
48,6.2036467,12.776958465576172,1.2281575202941895,10,150,10,500,10,0,0,10,False,0.01,30,1500
49,5.9473724,12.384523391723633,1.1892156600952148,10,150,10,500,10,0,0,10,False,0.01,30,1500
50,5.7011867,11.998823165893555,1.1499680280685425,10,150,10,500,10,0,0,10,False,0.01,30,1500
51,5.460026,11.629804611206055,1.1126409769058228,10,150,10,500,10,0,0,10,False,0.01,30,1500
52,5.2374206,11.291203498840332,1.0787962675094604,10,150,10,500,10,0,0,10,False,0.01,30,1500
53,5.013406,11.026960372924805,1.0528130531311035,10,150,10,500,10,0,0,10,False,0.01,30,1500
54,4.8202424,10.736394882202148,1.0246329307556152,10,150,10,500,10,0,0,10,False,0.01,30,1500
55,4.626552,10.455012321472168,0.9966840744018555,10,150,10,500,10,0,0,10,False,0.01,30,1500
56,4.4306064,10.138595581054688,0.9655178785324097,10,150,10,500,10,0,0,10,False,0.01,30,1500
57,4.2526574,9.806356430053711,0.9328314661979675,10,150,10,500,10,0,0,10,False,0.01,30,1500
58,4.0831914,9.534158706665039,0.9061259031295776,10,150,10,500,10,0,0,10,False,0.01,30,1500
59,3.9192944,9.239206314086914,0.8767136931419373,10,150,10,500,10,0,0,10,False,0.01,30,1500
60,3.7696872,8.975868225097656,0.8506177067756653,10,150,10,500,10,0,0,10,False,0.01,30,1500
61,3.6155322,8.728516578674316,0.8259509205818176,10,150,10,500,10,0,0,10,False,0.01,30,1500
62,3.4661381,8.488593101501465,0.8019843101501465,10,150,10,500,10,0,0,10,False,0.01,30,1500
63,3.3285987,8.263928413391113,0.7794817686080933,10,150,10,500,10,0,0,10,False,0.01,30,1500
64,3.197918,8.006734848022461,0.7541738748550415,10,150,10,500,10,0,0,10,False,0.01,30,1500
65,3.0662436,7.77810001373291,0.7315390706062317,10,150,10,500,10,0,0,10,False,0.01,30,1500
66,2.9516966,7.554635524749756,0.7097607851028442,10,150,10,500,10,0,0,10,False,0.01,30,1500
67,2.83248,7.34100341796875,0.6888265609741211,10,150,10,500,10,0,0,10,False,0.01,30,1500
68,2.7250123,7.139182090759277,0.6682879328727722,10,150,10,500,10,0,0,10,False,0.01,30,1500
69,2.6282809,6.953880310058594,0.650019645690918,10,150,10,500,10,0,0,10,False,0.01,30,1500
70,2.5258121,6.759384632110596,0.6308894753456116,10,150,10,500,10,0,0,10,False,0.01,30,1500
71,2.431116,6.574277877807617,0.6127567291259766,10,150,10,500,10,0,0,10,False,0.01,30,1500
72,2.3393035,6.390061855316162,0.5946671962738037,10,150,10,500,10,0,0,10,False,0.01,30,1500
73,2.243149,6.2208333015441895,0.5774995684623718,10,150,10,500,10,0,0,10,False,0.01,30,1500
74,2.1593046,6.050124168395996,0.5608102679252625,10,150,10,500,10,0,0,10,False,0.01,30,1500
75,2.0843906,5.9030609130859375,0.5461393594741821,10,150,10,500,10,0,0,10,False,0.01,30,1500
76,2.0104923,5.761615753173828,0.5320737957954407,10,150,10,500,10,0,0,10,False,0.01,30,1500
77,1.9380969,5.592152118682861,0.5151894092559814,10,150,10,500,10,0,0,10,False,0.01,30,1500
78,1.8692783,5.474423408508301,0.5035939812660217,10,150,10,500,10,0,0,10,False,0.01,30,1500
79,1.8056468,5.344479084014893,0.4909731149673462,10,150,10,500,10,0,0,10,False,0.01,30,1500
80,1.7456702,5.182855129241943,0.4750566780567169,10,150,10,500,10,0,0,10,False,0.01,30,1500
81,1.6835647,5.035264492034912,0.46078628301620483,10,150,10,500,10,0,0,10,False,0.01,30,1500
82,1.6302348,4.912540435791016,0.44888922572135925,10,150,10,500,10,0,0,10,False,0.01,30,1500
83,1.5765172,4.807646751403809,0.4382883310317993,10,150,10,500,10,0,0,10,False,0.01,30,1500
84,1.5247637,4.7107253074646,0.4289334714412689,10,150,10,500,10,0,0,10,False,0.01,30,1500
85,1.4730982,4.631625652313232,0.42122307419776917,10,150,10,500,10,0,0,10,False,0.01,30,1500
86,1.4237577,4.545619487762451,0.41272518038749695,10,150,10,500,10,0,0,10,False,0.01,30,1500
87,1.3780597,4.448787212371826,0.4033187925815582,10,150,10,500,10,0,0,10,False,0.01,30,1500
88,1.3300718,4.3351850509643555,0.3920975923538208,10,150,10,500,10,0,0,10,False,0.01,30,1500
89,1.2883716,4.228681564331055,0.3816404640674591,10,150,10,500,10,0,0,10,False,0.01,30,1500
90,1.2464718,4.146782398223877,0.3736787736415863,10,150,10,500,10,0,0,10,False,0.01,30,1500
91,1.2072123,4.064533233642578,0.3655124008655548,10,150,10,500,10,0,0,10,False,0.01,30,1500
92,1.1742808,3.9737548828125,0.35644638538360596,10,150,10,500,10,0,0,10,False,0.01,30,1500
93,1.1386397,3.8727829456329346,0.34649965167045593,10,150,10,500,10,0,0,10,False,0.01,30,1500
94,1.1029617,3.7888240814208984,0.33821311593055725,10,150,10,500,10,0,0,10,False,0.01,30,1500
95,1.0672916,3.7274394035339355,0.33205631375312805,10,150,10,500,10,0,0,10,False,0.01,30,1500
96,1.0371445,3.642404794692993,0.3240021765232086,10,150,10,500,10,0,0,10,False,0.01,30,1500
97,1.0064423,3.5608277320861816,0.31629517674446106,10,150,10,500,10,0,0,10,False,0.01,30,1500
98,0.97848004,3.4726274013519287,0.3075645864009857,10,150,10,500,10,0,0,10,False,0.01,30,1500
99,0.9497659,3.467010498046875,0.30699658393859863,10,150,10,500,10,0,0,10,False,0.01,30,1500
100,0.91934,3.3705179691314697,0.297727108001709,10,150,10,500,10,0,0,10,False,0.01,30,1500
101,0.89097565,3.283357620239258,0.2889827489852905,10,150,10,500,10,0,0,10,False,0.01,30,1500
102,0.8647133,3.213860034942627,0.28231704235076904,10,150,10,500,10,0,0,10,False,0.01,30,1500
103,0.8420789,3.1849606037139893,0.27977895736694336,10,150,10,500,10,0,0,10,False,0.01,30,1500
104,0.8197075,3.121481418609619,0.27381443977355957,10,150,10,500,10,0,0,10,False,0.01,30,1500
105,0.7977005,3.034994125366211,0.26530376076698303,10,150,10,500,10,0,0,10,False,0.01,30,1500
106,0.7741587,2.9818787574768066,0.2602531611919403,10,150,10,500,10,0,0,10,False,0.01,30,1500
107,0.7541379,2.922086238861084,0.25448325276374817,10,150,10,500,10,0,0,10,False,0.01,30,1500
108,0.7356363,2.9037303924560547,0.25260457396507263,10,150,10,500,10,0,0,10,False,0.01,30,1500
109,0.7160934,2.84800124168396,0.2474352866411209,10,150,10,500,10,0,0,10,False,0.01,30,1500
110,0.6955158,2.791614532470703,0.24204865097999573,10,150,10,500,10,0,0,10,False,0.01,30,1500
111,0.67884296,2.7382895946502686,0.23673464357852936,10,150,10,500,10,0,0,10,False,0.01,30,1500
112,0.6618081,2.7055411338806152,0.23353470861911774,10,150,10,500,10,0,0,10,False,0.01,30,1500
113,0.6441489,2.6661536693573,0.22944028675556183,10,150,10,500,10,0,0,10,False,0.01,30,1500
114,0.62545174,2.6514902114868164,0.2280890941619873,10,150,10,500,10,0,0,10,False,0.01,30,1500
115,0.6117443,2.5963807106018066,0.22302167117595673,10,150,10,500,10,0,0,10,False,0.01,30,1500
116,0.59762377,2.5778722763061523,0.2213323712348938,10,150,10,500,10,0,0,10,False,0.01,30,1500
117,0.5829102,2.5453014373779297,0.21809515357017517,10,150,10,500,10,0,0,10,False,0.01,30,1500
118,0.5692895,2.505889654159546,0.21409007906913757,10,150,10,500,10,0,0,10,False,0.01,30,1500
119,0.5577296,2.4726197719573975,0.2111319601535797,10,150,10,500,10,0,0,10,False,0.01,30,1500
120,0.54491496,2.419951915740967,0.2064364105463028,10,150,10,500,10,0,0,10,False,0.01,30,1500
121,0.5357164,2.390989065170288,0.20364174246788025,10,150,10,500,10,0,0,10,False,0.01,30,1500
122,0.52526146,2.3487682342529297,0.19996052980422974,10,150,10,500,10,0,0,10,False,0.01,30,1500
123,0.51241183,2.3082756996154785,0.19612456858158112,10,150,10,500,10,0,0,10,False,0.01,30,1500
124,0.50142795,2.260289430618286,0.19126704335212708,10,150,10,500,10,0,0,10,False,0.01,30,1500
125,0.49307337,2.241840362548828,0.18955795466899872,10,150,10,500,10,0,0,10,False,0.01,30,1500
126,0.4812264,2.198068857192993,0.18522116541862488,10,150,10,500,10,0,0,10,False,0.01,30,1500
127,0.4729222,2.161919116973877,0.1819887012243271,10,150,10,500,10,0,0,10,False,0.01,30,1500
128,0.4657857,2.138857841491699,0.17964178323745728,10,150,10,500,10,0,0,10,False,0.01,30,1500
129,0.45626882,2.1148898601531982,0.17711542546749115,10,150,10,500,10,0,0,10,False,0.01,30,1500
130,0.44834578,2.0876095294952393,0.1747155487537384,10,150,10,500,10,0,0,10,False,0.01,30,1500
131,0.44253567,2.0919392108917236,0.17505095899105072,10,150,10,500,10,0,0,10,False,0.01,30,1500
132,0.435581,2.065985679626465,0.17246046662330627,10,150,10,500,10,0,0,10,False,0.01,30,1500
133,0.42924103,2.038752317428589,0.17005378007888794,10,150,10,500,10,0,0,10,False,0.01,30,1500
134,0.4221184,2.004218101501465,0.16656573116779327,10,150,10,500,10,0,0,10,False,0.01,30,1500
135,0.41402256,1.978703260421753,0.1641993671655655,10,150,10,500,10,0,0,10,False,0.01,30,1500
136,0.4082218,1.9348456859588623,0.16011270880699158,10,150,10,500,10,0,0,10,False,0.01,30,1500
