iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,95.60239,98.45423126220703,9.875543594360352,2,150,10,500,10,0,0,10,False,0.01,30,1500
1,88.59329,92.43486022949219,9.27798080444336,2,150,10,500,10,0,0,10,False,0.01,30,1500
2,81.91921,86.55554962158203,8.6951322555542,2,150,10,500,10,0,0,10,False,0.01,30,1500
3,75.86193,81.16449737548828,8.16369342803955,2,150,10,500,10,0,0,10,False,0.01,30,1500
4,70.17545,76.2314224243164,7.675175189971924,2,150,10,500,10,0,0,10,False,0.01,30,1500
5,64.968414,71.6122817993164,7.213883399963379,2,150,10,500,10,0,0,10,False,0.01,30,1500
6,60.241756,67.33258819580078,6.789829254150391,2,150,10,500,10,0,0,10,False,0.01,30,1500
7,55.888027,63.34309387207031,6.394095420837402,2,150,10,500,10,0,0,10,False,0.01,30,1500
8,51.869377,59.56757354736328,6.0182600021362305,2,150,10,500,10,0,0,10,False,0.01,30,1500
9,48.11155,56.03030776977539,5.667178630828857,2,150,10,500,10,0,0,10,False,0.01,30,1500
10,44.629944,52.68827819824219,5.333364963531494,2,150,10,500,10,0,0,10,False,0.01,30,1500
11,41.452465,49.54491424560547,5.019905090332031,2,150,10,500,10,0,0,10,False,0.01,30,1500
12,38.45611,46.74376678466797,4.740047454833984,2,150,10,500,10,0,0,10,False,0.01,30,1500
13,35.671,43.9103889465332,4.457776069641113,2,150,10,500,10,0,0,10,False,0.01,30,1500
14,33.14427,41.397300720214844,4.206995487213135,2,150,10,500,10,0,0,10,False,0.01,30,1500
15,30.8183,38.987545013427734,3.9668052196502686,2,150,10,500,10,0,0,10,False,0.01,30,1500
16,28.586481,36.79928207397461,3.7471985816955566,2,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.59067,34.73499298095703,3.540809392929077,2,150,10,500,10,0,0,10,False,0.01,30,1500
18,24.712934,32.794151306152344,3.3459126949310303,2,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.035805,30.927488327026367,3.1581408977508545,2,150,10,500,10,0,0,10,False,0.01,30,1500
