iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,68.304535,70.8837890625,7.044943809509277,10,150,10,500,10,0,0,10,False,0.01,30,1500
1,64.27786,67.91006469726562,6.746579170227051,10,150,10,500,10,0,0,10,False,0.01,30,1500
2,60.40571,64.98178100585938,6.45506477355957,10,150,10,500,10,0,0,10,False,0.01,30,1500
3,56.96175,62.23109436035156,6.18009090423584,10,150,10,500,10,0,0,10,False,0.01,30,1500
4,53.761497,59.65928649902344,5.92495584487915,10,150,10,500,10,0,0,10,False,0.01,30,1500
5,50.789116,57.208946228027344,5.67841911315918,10,150,10,500,10,0,0,10,False,0.01,30,1500
6,48.039127,54.931251525878906,5.447793960571289,10,150,10,500,10,0,0,10,False,0.01,30,1500
7,45.34175,52.74903106689453,5.229097366333008,10,150,10,500,10,0,0,10,False,0.01,30,1500
8,42.806087,50.65349578857422,5.0207953453063965,10,150,10,500,10,0,0,10,False,0.01,30,1500
9,40.45153,48.525875091552734,4.805811405181885,10,150,10,500,10,0,0,10,False,0.01,30,1500
10,38.24711,46.588294982910156,4.6138529777526855,10,150,10,500,10,0,0,10,False,0.01,30,1500
11,36.24062,44.961509704589844,4.451719284057617,10,150,10,500,10,0,0,10,False,0.01,30,1500
12,34.320515,43.152713775634766,4.2716240882873535,10,150,10,500,10,0,0,10,False,0.01,30,1500
13,32.60146,41.619571685791016,4.119420051574707,10,150,10,500,10,0,0,10,False,0.01,30,1500
14,30.957897,40.00714874267578,3.9578773975372314,10,150,10,500,10,0,0,10,False,0.01,30,1500
15,29.400639,38.6203727722168,3.8166253566741943,10,150,10,500,10,0,0,10,False,0.01,30,1500
16,27.93586,37.29401779174805,3.683237314224243,10,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.540087,35.891361236572266,3.54449462890625,10,150,10,500,10,0,0,10,False,0.01,30,1500
18,25.215471,34.48243713378906,3.4032206535339355,10,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.956303,33.347591400146484,3.2889859676361084,10,150,10,500,10,0,0,10,False,0.01,30,1500
20,22.843348,32.044185638427734,3.15844988822937,10,150,10,500,10,0,0,10,False,0.01,30,1500
21,21.746988,30.915847778320312,3.044128179550171,10,150,10,500,10,0,0,10,False,0.01,30,1500
22,20.678728,29.820371627807617,2.9333131313323975,10,150,10,500,10,0,0,10,False,0.01,30,1500
23,19.654205,28.754379272460938,2.826808214187622,10,150,10,500,10,0,0,10,False,0.01,30,1500
24,18.756397,27.86143684387207,2.7358882427215576,10,150,10,500,10,0,0,10,False,0.01,30,1500
25,17.84766,26.861404418945312,2.6355485916137695,10,150,10,500,10,0,0,10,False,0.01,30,1500
26,16.994823,25.92572784423828,2.5420918464660645,10,150,10,500,10,0,0,10,False,0.01,30,1500
27,16.22718,25.01156234741211,2.4514615535736084,10,150,10,500,10,0,0,10,False,0.01,30,1500
28,15.485416,24.172584533691406,2.3681206703186035,10,150,10,500,10,0,0,10,False,0.01,30,1500
29,14.736658,23.362302780151367,2.2873375415802,10,150,10,500,10,0,0,10,False,0.01,30,1500
30,14.036435,22.585086822509766,2.2091293334960938,10,150,10,500,10,0,0,10,False,0.01,30,1500
31,13.38656,21.756450653076172,2.125804901123047,10,150,10,500,10,0,0,10,False,0.01,30,1500
32,12.796145,21.026281356811523,2.0520927906036377,10,150,10,500,10,0,0,10,False,0.01,30,1500
33,12.222331,20.276243209838867,1.977400779724121,10,150,10,500,10,0,0,10,False,0.01,30,1500
34,11.683633,19.653100967407227,1.9146111011505127,10,150,10,500,10,0,0,10,False,0.01,30,1500
35,11.151725,19.090068817138672,1.8564207553863525,10,150,10,500,10,0,0,10,False,0.01,30,1500
36,10.640328,18.44441032409668,1.7923885583877563,10,150,10,500,10,0,0,10,False,0.01,30,1500
37,10.167301,17.854427337646484,1.7342543601989746,10,150,10,500,10,0,0,10,False,0.01,30,1500
38,9.717469,17.252851486206055,1.67379891872406,10,150,10,500,10,0,0,10,False,0.01,30,1500
39,9.269796,16.675323486328125,1.61655855178833,10,150,10,500,10,0,0,10,False,0.01,30,1500
40,8.846321,16.119129180908203,1.5614029169082642,10,150,10,500,10,0,0,10,False,0.01,30,1500
41,8.457166,15.60757064819336,1.5104933977127075,10,150,10,500,10,0,0,10,False,0.01,30,1500
42,8.096677,15.150221824645996,1.4640414714813232,10,150,10,500,10,0,0,10,False,0.01,30,1500
43,7.7242584,14.640820503234863,1.4129101037979126,10,150,10,500,10,0,0,10,False,0.01,30,1500
44,7.3946786,14.240489959716797,1.3732355833053589,10,150,10,500,10,0,0,10,False,0.01,30,1500
45,7.067596,13.822339057922363,1.3316421508789062,10,150,10,500,10,0,0,10,False,0.01,30,1500
46,6.7481313,13.355497360229492,1.2850396633148193,10,150,10,500,10,0,0,10,False,0.01,30,1500
47,6.4594812,12.926825523376465,1.2425861358642578,10,150,10,500,10,0,0,10,False,0.01,30,1500
48,6.164006,12.446579933166504,1.1946933269500732,10,150,10,500,10,0,0,10,False,0.01,30,1500
49,5.9022703,12.09775161743164,1.1596317291259766,10,150,10,500,10,0,0,10,False,0.01,30,1500
50,5.643958,11.700175285339355,1.1204848289489746,10,150,10,500,10,0,0,10,False,0.01,30,1500
51,5.4113,11.35654354095459,1.0863243341445923,10,150,10,500,10,0,0,10,False,0.01,30,1500
52,5.201298,11.052674293518066,1.0566000938415527,10,150,10,500,10,0,0,10,False,0.01,30,1500
53,4.9844155,10.722386360168457,1.0241135358810425,10,150,10,500,10,0,0,10,False,0.01,30,1500
54,4.784967,10.378349304199219,0.9904947280883789,10,150,10,500,10,0,0,10,False,0.01,30,1500
55,4.583399,10.125923156738281,0.9653874039649963,10,150,10,500,10,0,0,10,False,0.01,30,1500
56,4.4034767,9.821617126464844,0.9347913861274719,10,150,10,500,10,0,0,10,False,0.01,30,1500
57,4.2269926,9.538171768188477,0.9070776700973511,10,150,10,500,10,0,0,10,False,0.01,30,1500
58,4.047825,9.22887134552002,0.8762162327766418,10,150,10,500,10,0,0,10,False,0.01,30,1500
59,3.8850687,8.935443878173828,0.8467248678207397,10,150,10,500,10,0,0,10,False,0.01,30,1500
60,3.7351172,8.676690101623535,0.821309506893158,10,150,10,500,10,0,0,10,False,0.01,30,1500
