iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,95.90105,98.86064910888672,9.919827461242676,2,150,10,500,10,0,0,10,False,0.01,30,1500
1,88.658775,92.78346252441406,9.316206932067871,2,150,10,500,10,0,0,10,False,0.01,30,1500
2,81.98928,86.99644470214844,8.74246597290039,2,150,10,500,10,0,0,10,False,0.01,30,1500
3,76.09843,81.77134704589844,8.22566032409668,2,150,10,500,10,0,0,10,False,0.01,30,1500
4,70.49147,76.7364501953125,7.726044178009033,2,150,10,500,10,0,0,10,False,0.01,30,1500
5,65.35241,72.15446472167969,7.2719502449035645,2,150,10,500,10,0,0,10,False,0.01,30,1500
6,60.490623,67.75220489501953,6.834531307220459,2,150,10,500,10,0,0,10,False,0.01,30,1500
7,56.029232,63.575008392333984,6.422564506530762,2,150,10,500,10,0,0,10,False,0.01,30,1500
8,51.95075,59.81330108642578,6.047638416290283,2,150,10,500,10,0,0,10,False,0.01,30,1500
9,48.14359,56.134552001953125,5.681235313415527,2,150,10,500,10,0,0,10,False,0.01,30,1500
10,44.666973,52.82217025756836,5.351645469665527,2,150,10,500,10,0,0,10,False,0.01,30,1500
11,41.459896,49.662681579589844,5.037193775177002,2,150,10,500,10,0,0,10,False,0.01,30,1500
12,38.461594,46.71063995361328,4.7426886558532715,2,150,10,500,10,0,0,10,False,0.01,30,1500
13,35.767025,43.99224853515625,4.470355987548828,2,150,10,500,10,0,0,10,False,0.01,30,1500
14,33.20758,41.41709899902344,4.212522983551025,2,150,10,500,10,0,0,10,False,0.01,30,1500
15,30.875341,39.02220916748047,3.97320818901062,2,150,10,500,10,0,0,10,False,0.01,30,1500
16,28.676472,36.74837112426758,3.7453365325927734,2,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.661016,34.65900421142578,3.535405397415161,2,150,10,500,10,0,0,10,False,0.01,30,1500
18,24.768219,32.7119026184082,3.3400089740753174,2,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.033184,30.879167556762695,3.156115770339966,2,150,10,500,10,0,0,10,False,0.01,30,1500
20,21.431005,29.201364517211914,2.987999439239502,2,150,10,500,10,0,0,10,False,0.01,30,1500
21,19.936787,27.56105613708496,2.8230926990509033,2,150,10,500,10,0,0,10,False,0.01,30,1500
22,18.556587,26.030139923095703,2.6692285537719727,2,150,10,500,10,0,0,10,False,0.01,30,1500
23,17.246756,24.622268676757812,2.527536630630493,2,150,10,500,10,0,0,10,False,0.01,30,1500
24,16.068594,23.296293258666992,2.39346981048584,2,150,10,500,10,0,0,10,False,0.01,30,1500
25,14.985718,22.057893753051758,2.2679593563079834,2,150,10,500,10,0,0,10,False,0.01,30,1500
26,13.965035,20.8560848236084,2.146557331085205,2,150,10,500,10,0,0,10,False,0.01,30,1500
27,13.004426,19.705520629882812,2.030313491821289,2,150,10,500,10,0,0,10,False,0.01,30,1500
28,12.136211,18.663516998291016,1.9247219562530518,2,150,10,500,10,0,0,10,False,0.01,30,1500
29,11.313991,17.621999740600586,1.819419026374817,2,150,10,500,10,0,0,10,False,0.01,30,1500
30,10.550469,16.693937301635742,1.7252916097640991,2,150,10,500,10,0,0,10,False,0.01,30,1500
31,9.83498,15.793493270874023,1.6337813138961792,2,150,10,500,10,0,0,10,False,0.01,30,1500
32,9.181121,14.92273998260498,1.5450351238250732,2,150,10,500,10,0,0,10,False,0.01,30,1500
33,8.580817,14.17033576965332,1.4684984683990479,2,150,10,500,10,0,0,10,False,0.01,30,1500
34,8.009771,13.404537200927734,1.3904387950897217,2,150,10,500,10,0,0,10,False,0.01,30,1500
35,7.4889536,12.714229583740234,1.3202444314956665,2,150,10,500,10,0,0,10,False,0.01,30,1500
36,7.003575,12.068998336791992,1.2552123069763184,2,150,10,500,10,0,0,10,False,0.01,30,1500
37,6.537408,11.426490783691406,1.1896777153015137,2,150,10,500,10,0,0,10,False,0.01,30,1500
38,6.106047,10.847236633300781,1.1303213834762573,2,150,10,500,10,0,0,10,False,0.01,30,1500
39,5.707058,10.284219741821289,1.0726855993270874,2,150,10,500,10,0,0,10,False,0.01,30,1500
40,5.3330507,9.744292259216309,1.0172247886657715,2,150,10,500,10,0,0,10,False,0.01,30,1500
41,4.9837947,9.233838081359863,0.9649958610534668,2,150,10,500,10,0,0,10,False,0.01,30,1500
42,4.6548758,8.773337364196777,0.917999804019928,2,150,10,500,10,0,0,10,False,0.01,30,1500
43,4.3511314,8.30150032043457,0.8698042035102844,2,150,10,500,10,0,0,10,False,0.01,30,1500
44,4.070274,7.880460739135742,0.8268458843231201,2,150,10,500,10,0,0,10,False,0.01,30,1500
45,3.8076766,7.479207515716553,0.7854618430137634,2,150,10,500,10,0,0,10,False,0.01,30,1500
46,3.5662296,7.0887885093688965,0.7454172372817993,2,150,10,500,10,0,0,10,False,0.01,30,1500
47,3.338433,6.719770908355713,0.7074980735778809,2,150,10,500,10,0,0,10,False,0.01,30,1500
48,3.124125,6.385417461395264,0.6732174158096313,2,150,10,500,10,0,0,10,False,0.01,30,1500
49,2.9216566,6.066972732543945,0.6406047940254211,2,150,10,500,10,0,0,10,False,0.01,30,1500
50,2.7342732,5.762331962585449,0.6092413067817688,2,150,10,500,10,0,0,10,False,0.01,30,1500
51,2.562402,5.479753017425537,0.580130934715271,2,150,10,500,10,0,0,10,False,0.01,30,1500
52,2.398,5.215176582336426,0.5527457594871521,2,150,10,500,10,0,0,10,False,0.01,30,1500
53,2.2450056,4.943755626678467,0.5246154069900513,2,150,10,500,10,0,0,10,False,0.01,30,1500
54,2.1060088,4.70672607421875,0.5002943277359009,2,150,10,500,10,0,0,10,False,0.01,30,1500
55,1.9725336,4.472031593322754,0.47586748003959656,2,150,10,500,10,0,0,10,False,0.01,30,1500
56,1.845457,4.243532180786133,0.4522417187690735,2,150,10,500,10,0,0,10,False,0.01,30,1500
57,1.7311363,4.033119201660156,0.43033233284950256,2,150,10,500,10,0,0,10,False,0.01,30,1500
58,1.62204,3.835059881210327,0.4097685217857361,2,150,10,500,10,0,0,10,False,0.01,30,1500
59,1.5200797,3.6408960819244385,0.38947147130966187,2,150,10,500,10,0,0,10,False,0.01,30,1500
60,1.4250555,3.454756259918213,0.37021854519844055,2,150,10,500,10,0,0,10,False,0.01,30,1500
61,1.3363956,3.2846903800964355,0.35247403383255005,2,150,10,500,10,0,0,10,False,0.01,30,1500
62,1.2546625,3.1192054748535156,0.3354095220565796,2,150,10,500,10,0,0,10,False,0.01,30,1500
63,1.1761276,2.9680685997009277,0.3196294903755188,2,150,10,500,10,0,0,10,False,0.01,30,1500
64,1.1035746,2.831289768218994,0.3052119314670563,2,150,10,500,10,0,0,10,False,0.01,30,1500
65,1.0365877,2.692647695541382,0.2906944453716278,2,150,10,500,10,0,0,10,False,0.01,30,1500
66,0.9734034,2.5575952529907227,0.27658379077911377,2,150,10,500,10,0,0,10,False,0.01,30,1500
67,0.9135263,2.432929754257202,0.263487845659256,2,150,10,500,10,0,0,10,False,0.01,30,1500
68,0.85950357,2.3176751136779785,0.25137972831726074,2,150,10,500,10,0,0,10,False,0.01,30,1500
69,0.8087967,2.209275245666504,0.23992633819580078,2,150,10,500,10,0,0,10,False,0.01,30,1500
70,0.75955087,2.097820520401001,0.22816301882266998,2,150,10,500,10,0,0,10,False,0.01,30,1500
71,0.7145987,1.9978392124176025,0.21767227351665497,2,150,10,500,10,0,0,10,False,0.01,30,1500
72,0.671322,1.9008653163909912,0.207413911819458,2,150,10,500,10,0,0,10,False,0.01,30,1500
73,0.63186026,1.8106032609939575,0.19788163900375366,2,150,10,500,10,0,0,10,False,0.01,30,1500
74,0.59452516,1.7216109037399292,0.18847809731960297,2,150,10,500,10,0,0,10,False,0.01,30,1500
75,0.56037784,1.64019775390625,0.17990030348300934,2,150,10,500,10,0,0,10,False,0.01,30,1500
76,0.5283541,1.5598536729812622,0.17140209674835205,2,150,10,500,10,0,0,10,False,0.01,30,1500
77,0.497951,1.4887895584106445,0.1638016700744629,2,150,10,500,10,0,0,10,False,0.01,30,1500
78,0.46888274,1.416204571723938,0.15612037479877472,2,150,10,500,10,0,0,10,False,0.01,30,1500
79,0.44216365,1.350266933441162,0.14909258484840393,2,150,10,500,10,0,0,10,False,0.01,30,1500
80,0.4167733,1.2865976095199585,0.14231784641742706,2,150,10,500,10,0,0,10,False,0.01,30,1500
81,0.39313033,1.2276829481124878,0.13599514961242676,2,150,10,500,10,0,0,10,False,0.01,30,1500
82,0.37110338,1.1724344491958618,0.13007448613643646,2,150,10,500,10,0,0,10,False,0.01,30,1500
83,0.3504289,1.1211578845977783,0.12459523975849152,2,150,10,500,10,0,0,10,False,0.01,30,1500
84,0.3313263,1.0715112686157227,0.11921688169240952,2,150,10,500,10,0,0,10,False,0.01,30,1500
85,0.31331578,1.0241568088531494,0.11408866196870804,2,150,10,500,10,0,0,10,False,0.01,30,1500
86,0.296445,0.9793968200683594,0.10926228761672974,2,150,10,500,10,0,0,10,False,0.01,30,1500
87,0.28043497,0.9374844431877136,0.10472220182418823,2,150,10,500,10,0,0,10,False,0.01,30,1500
88,0.26545048,0.897488534450531,0.10040736198425293,2,150,10,500,10,0,0,10,False,0.01,30,1500
89,0.25145593,0.8629590272903442,0.09664802998304367,2,150,10,500,10,0,0,10,False,0.01,30,1500
90,0.23834251,0.8248814940452576,0.09256566315889359,2,150,10,500,10,0,0,10,False,0.01,30,1500
91,0.22592,0.7894169688224792,0.0887155532836914,2,150,10,500,10,0,0,10,False,0.01,30,1500
92,0.21434723,0.7554971575737,0.08503254503011703,2,150,10,500,10,0,0,10,False,0.01,30,1500
93,0.20346498,0.7222073078155518,0.0814037024974823,2,150,10,500,10,0,0,10,False,0.01,30,1500
94,0.19338681,0.6920046210289001,0.0781175047159195,2,150,10,500,10,0,0,10,False,0.01,30,1500
95,0.18401152,0.663160502910614,0.07492857426404953,2,150,10,500,10,0,0,10,False,0.01,30,1500
96,0.1748935,0.6362643837928772,0.07197785377502441,2,150,10,500,10,0,0,10,False,0.01,30,1500
97,0.16657771,0.6097273826599121,0.06903529167175293,2,150,10,500,10,0,0,10,False,0.01,30,1500
98,0.15885817,0.5850960612297058,0.06632192432880402,2,150,10,500,10,0,0,10,False,0.01,30,1500
99,0.1514202,0.5614694356918335,0.06373338401317596,2,150,10,500,10,0,0,10,False,0.01,30,1500
100,0.14441022,0.5401433706283569,0.06137780100107193,2,150,10,500,10,0,0,10,False,0.01,30,1500
101,0.13802892,0.519537091255188,0.0590851865708828,2,150,10,500,10,0,0,10,False,0.01,30,1500
102,0.13206726,0.5002617239952087,0.05694015696644783,2,150,10,500,10,0,0,10,False,0.01,30,1500
103,0.12631121,0.4811289608478546,0.05481132119894028,2,150,10,500,10,0,0,10,False,0.01,30,1500
104,0.12097571,0.46455302834510803,0.05295107513666153,2,150,10,500,10,0,0,10,False,0.01,30,1500
105,0.115946844,0.4492448568344116,0.05120315030217171,2,150,10,500,10,0,0,10,False,0.01,30,1500
106,0.11105091,0.43269380927085876,0.04932045564055443,2,150,10,500,10,0,0,10,False,0.01,30,1500
107,0.106605865,0.41795602440834045,0.04767676815390587,2,150,10,500,10,0,0,10,False,0.01,30,1500
108,0.10236153,0.40454864501953125,0.04615316540002823,2,150,10,500,10,0,0,10,False,0.01,30,1500
109,0.098417826,0.39112505316734314,0.044648606330156326,2,150,10,500,10,0,0,10,False,0.01,30,1500
110,0.09462657,0.3781888484954834,0.043150853365659714,2,150,10,500,10,0,0,10,False,0.01,30,1500
111,0.09122098,0.3657715618610382,0.04171782732009888,2,150,10,500,10,0,0,10,False,0.01,30,1500
112,0.087928526,0.3558400571346283,0.04058525711297989,2,150,10,500,10,0,0,10,False,0.01,30,1500
113,0.08480335,0.344134658575058,0.03924247995018959,2,150,10,500,10,0,0,10,False,0.01,30,1500
114,0.08190986,0.3333047926425934,0.03799595683813095,2,150,10,500,10,0,0,10,False,0.01,30,1500
115,0.07917016,0.32299691438674927,0.03678089752793312,2,150,10,500,10,0,0,10,False,0.01,30,1500
116,0.076670185,0.3149574398994446,0.03584257885813713,2,150,10,500,10,0,0,10,False,0.01,30,1500
117,0.07428044,0.30535832047462463,0.03474464267492294,2,150,10,500,10,0,0,10,False,0.01,30,1500
118,0.07209782,0.2962381839752197,0.03367730602622032,2,150,10,500,10,0,0,10,False,0.01,30,1500
119,0.06994192,0.28794151544570923,0.032734502106904984,2,150,10,500,10,0,0,10,False,0.01,30,1500
120,0.06791615,0.2798238694667816,0.03178791701793671,2,150,10,500,10,0,0,10,False,0.01,30,1500
121,0.06595609,0.2724379599094391,0.030936967581510544,2,150,10,500,10,0,0,10,False,0.01,30,1500
122,0.064190105,0.2656208276748657,0.030129840597510338,2,150,10,500,10,0,0,10,False,0.01,30,1500
123,0.062485684,0.25943756103515625,0.029384233057498932,2,150,10,500,10,0,0,10,False,0.01,30,1500
124,0.060845833,0.2531895935535431,0.028633814305067062,2,150,10,500,10,0,0,10,False,0.01,30,1500
125,0.059325878,0.2475942075252533,0.027959562838077545,2,150,10,500,10,0,0,10,False,0.01,30,1500
126,0.05784071,0.24198037385940552,0.027282020077109337,2,150,10,500,10,0,0,10,False,0.01,30,1500
127,0.05647377,0.23658466339111328,0.026616787537932396,2,150,10,500,10,0,0,10,False,0.01,30,1500
128,0.055205073,0.23159286379814148,0.025997063145041466,2,150,10,500,10,0,0,10,False,0.01,30,1500
129,0.054008953,0.2264775186777115,0.025374682620167732,2,150,10,500,10,0,0,10,False,0.01,30,1500
130,0.052799437,0.2229440063238144,0.024912679567933083,2,150,10,500,10,0,0,10,False,0.01,30,1500
131,0.05172583,0.21828028559684753,0.024346139281988144,2,150,10,500,10,0,0,10,False,0.01,30,1500
132,0.050619032,0.21595238149166107,0.024027129635214806,2,150,10,500,10,0,0,10,False,0.01,30,1500
133,0.049547136,0.2122879922389984,0.023594757542014122,2,150,10,500,10,0,0,10,False,0.01,30,1500
134,0.048576392,0.20802167057991028,0.02307870052754879,2,150,10,500,10,0,0,10,False,0.01,30,1500
135,0.047690295,0.2041085809469223,0.02258864790201187,2,150,10,500,10,0,0,10,False,0.01,30,1500
136,0.046870317,0.20077037811279297,0.02216240018606186,2,150,10,500,10,0,0,10,False,0.01,30,1500
137,0.046084505,0.198074072599411,0.021832263097167015,2,150,10,500,10,0,0,10,False,0.01,30,1500
