iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
57,0.18802343,3.0586400032043457,0.24262107908725739,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
58,0.1849729,3.0248990058898926,0.2386212944984436,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
59,0.18215045,2.980990171432495,0.2338067889213562,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
60,0.17980713,2.934175729751587,0.22872360050678253,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
61,0.17729756,2.904801368713379,0.22543498873710632,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
62,0.17511605,2.868586301803589,0.2213616669178009,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
63,0.17296419,2.831817388534546,0.2173290103673935,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
64,0.17099969,2.8007407188415527,0.21371355652809143,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
65,0.1691041,2.7707831859588623,0.21034309267997742,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
66,0.16735749,2.7441439628601074,0.2072964608669281,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
67,0.16564095,2.7235050201416016,0.20498284697532654,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
68,0.16403703,2.69807505607605,0.20204930007457733,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
69,0.16266078,2.6752185821533203,0.19939199090003967,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
70,0.16112079,2.6552939414978027,0.19701212644577026,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
71,0.15989855,2.639387369155884,0.19503018260002136,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
72,0.15860184,2.618701696395874,0.19267773628234863,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
73,0.15728687,2.6113195419311523,0.1917937695980072,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
74,0.15601245,2.594568967819214,0.189845010638237,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
75,0.15471488,2.5791642665863037,0.18800783157348633,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
76,0.15355684,2.5615503787994385,0.18606330454349518,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
77,0.15243188,2.538919448852539,0.18355105817317963,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
78,0.1515245,2.527000904083252,0.18219685554504395,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
79,0.1506119,2.5143699645996094,0.1806737631559372,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
80,0.14984266,2.5014774799346924,0.17914068698883057,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
81,0.14885588,2.485802412033081,0.1773117035627365,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
82,0.14814581,2.4767839908599854,0.1762038618326187,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
83,0.14737414,2.4697747230529785,0.1752510815858841,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
84,0.1467453,2.449800729751587,0.17297819256782532,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
85,0.1460171,2.4490573406219482,0.1727728545665741,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
86,0.14521343,2.431225538253784,0.17070817947387695,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
87,0.14452319,2.4211959838867188,0.16952845454216003,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
88,0.14380512,2.4222493171691895,0.1694190502166748,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
89,0.14314365,2.4070491790771484,0.167695090174675,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
90,0.14268595,2.396944522857666,0.16649819910526276,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
91,0.14219344,2.392824649810791,0.16590569913387299,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
92,0.14153796,2.3888561725616455,0.1653914600610733,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
93,0.1411024,2.3799071311950684,0.1643010675907135,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
94,0.14062294,2.3723230361938477,0.1635567843914032,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
95,0.14020768,2.3711209297180176,0.16325893998146057,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
96,0.13961025,2.372598886489868,0.16333065927028656,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
97,0.13919428,2.3587613105773926,0.16183751821517944,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
98,0.1387246,2.351637601852417,0.16103971004486084,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
99,0.13826518,2.3411865234375,0.15981659293174744,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
100,0.13786985,2.3320839405059814,0.15877458453178406,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
101,0.13763207,2.3219783306121826,0.15759779512882233,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
102,0.13719858,2.3200578689575195,0.15717658400535583,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
103,0.13697459,2.312283992767334,0.1562947779893875,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
104,0.13665567,2.3047029972076416,0.15533670783042908,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
105,0.13622405,2.3030788898468018,0.15509627759456635,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
106,0.13601278,2.294013023376465,0.15407006442546844,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
107,0.13578558,2.28696346282959,0.1531723290681839,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
108,0.13550572,2.2855095863342285,0.1528255194425583,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
109,0.13520057,2.277217149734497,0.1519095003604889,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
110,0.13491432,2.286586046218872,0.15273348987102509,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
111,0.13455899,2.282806158065796,0.15215204656124115,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
112,0.13422677,2.2751786708831787,0.15123803913593292,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
113,0.13411908,2.2692883014678955,0.15063099563121796,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
114,0.1339293,2.2590553760528564,0.14946404099464417,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
115,0.13372248,2.257053852081299,0.14916282892227173,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
116,0.13348839,2.255514621734619,0.1489955484867096,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
117,0.1331749,2.254793643951416,0.14877133071422577,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
118,0.13301168,2.251756429672241,0.14840710163116455,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
119,0.13281652,2.2498676776885986,0.14808157086372375,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
120,0.13263763,2.253152847290039,0.14831094443798065,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
121,0.13233401,2.2449731826782227,0.14732670783996582,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
122,0.13212293,2.2512855529785156,0.14794933795928955,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
123,0.13185203,2.244762659072876,0.1472184807062149,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
124,0.13173401,2.2441229820251465,0.1471615433692932,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
125,0.13154292,2.2477192878723145,0.14760427176952362,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
126,0.13122858,2.245812177658081,0.14726601541042328,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
127,0.13100718,2.2389607429504395,0.14646759629249573,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
128,0.13083558,2.2401647567749023,0.1465248465538025,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
129,0.13052419,2.2386178970336914,0.1462932676076889,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
130,0.13043283,2.2362146377563477,0.14598974585533142,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
131,0.1302696,2.239931344985962,0.14627264440059662,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
132,0.13009474,2.234872817993164,0.1456829458475113,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
133,0.12997843,2.2298028469085693,0.1451403945684433,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
134,0.12996711,2.227137565612793,0.1447949856519699,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
135,0.1298139,2.2308852672576904,0.14515653252601624,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
136,0.12978344,2.2323758602142334,0.1452648937702179,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
137,0.12960437,2.237550735473633,0.14565257728099823,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
138,0.1293933,2.231637954711914,0.14502453804016113,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
139,0.12927684,2.23769211769104,0.14546321332454681,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
140,0.12917255,2.2320094108581543,0.14480380713939667,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
141,0.12905788,2.234257459640503,0.14512138068675995,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
142,0.12884492,2.2356669902801514,0.14516586065292358,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
143,0.12857375,2.2386417388916016,0.14536342024803162,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
144,0.12846003,2.234311103820801,0.1448192447423935,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
145,0.12836424,2.2296125888824463,0.1442243605852127,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
146,0.12823786,2.2349367141723633,0.14474517107009888,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
147,0.12803647,2.2382137775421143,0.14508739113807678,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
148,0.12802081,2.2350144386291504,0.14464862644672394,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
149,0.12786938,2.233534097671509,0.14454880356788635,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
150,0.12784953,2.2392375469207764,0.14506271481513977,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
151,0.12768063,2.246495485305786,0.14577089250087738,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
152,0.12751509,2.248387336730957,0.14601781964302063,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
153,0.12737668,2.245253086090088,0.1455993503332138,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
154,0.12725462,2.2380034923553467,0.14485281705856323,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
155,0.12719935,2.2451212406158447,0.1455179750919342,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
156,0.12715706,2.2349114418029785,0.14441020786762238,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
157,0.12716997,2.229917049407959,0.14380821585655212,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
158,0.12706539,2.2316629886627197,0.14399823546409607,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
159,0.1269247,2.2432892322540283,0.14537380635738373,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
160,0.12668347,2.2409753799438477,0.1450604647397995,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
161,0.12665743,2.2329070568084717,0.1442117691040039,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
162,0.12657915,2.226741075515747,0.14355136454105377,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
163,0.12651436,2.227583169937134,0.14359316229820251,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
164,0.12664486,2.2238070964813232,0.14313273131847382,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
165,0.12652808,2.2261033058166504,0.14329363405704498,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
166,0.12651439,2.2240309715270996,0.14317739009857178,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
167,0.12651408,2.2262065410614014,0.14332479238510132,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
168,0.1263488,2.232684373855591,0.14384502172470093,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
169,0.12628494,2.230916976928711,0.14368672668933868,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
170,0.12620817,2.226245880126953,0.14317797124385834,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
171,0.12634824,2.2405049800872803,0.14459805190563202,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
172,0.1260704,2.242664337158203,0.1447376012802124,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
173,0.12599896,2.2410385608673096,0.1446477174758911,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
174,0.12596162,2.2389934062957764,0.1443828046321869,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
175,0.12603258,2.2346701622009277,0.14398084580898285,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
176,0.12598881,2.230863094329834,0.14352837204933167,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
177,0.12593961,2.2300121784210205,0.14342470467090607,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
178,0.12591168,2.2305095195770264,0.1432880312204361,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
179,0.1258443,2.231818199157715,0.1434594988822937,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
180,0.12585302,2.233287811279297,0.14354179799556732,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
181,0.12579603,2.238456964492798,0.1440892070531845,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
182,0.12581095,2.234807014465332,0.14365437626838684,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
183,0.12577586,2.227938175201416,0.1429072916507721,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
184,0.12581882,2.2309465408325195,0.1433171182870865,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
185,0.12570532,2.232895851135254,0.14345942437648773,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
186,0.1255758,2.2276670932769775,0.14290723204612732,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
187,0.12558012,2.2245829105377197,0.14257723093032837,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
188,0.12563866,2.223625421524048,0.1425565630197525,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
189,0.1255304,2.2314212322235107,0.1432361751794815,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
190,0.12538299,2.236487865447998,0.14378616213798523,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
191,0.12527494,2.2407093048095703,0.14402739703655243,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
192,0.1251741,2.2469818592071533,0.14470218122005463,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
193,0.1251599,2.2512259483337402,0.14514093101024628,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
194,0.12512723,2.2522246837615967,0.14531417191028595,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
195,0.12507461,2.245649814605713,0.14462672173976898,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
196,0.1249941,2.2466375827789307,0.14471060037612915,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
197,0.12502228,2.238910675048828,0.14395608007907867,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
198,0.12511453,2.235900402069092,0.14359116554260254,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
199,0.12509795,2.2329702377319336,0.14322398602962494,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
200,0.1252327,2.2344753742218018,0.14323562383651733,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
201,0.12512751,2.2325172424316406,0.14297176897525787,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
202,0.12514925,2.2346036434173584,0.14324329793453217,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
203,0.12512185,2.228409767150879,0.14255879819393158,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
204,0.1250747,2.231109857559204,0.14288733899593353,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
205,0.12508158,2.22810697555542,0.142530158162117,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
206,0.1250442,2.237067461013794,0.1435033231973648,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
207,0.12495984,2.2363884449005127,0.14337658882141113,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
208,0.12490922,2.238466739654541,0.1436046063899994,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
209,0.1247587,2.2344837188720703,0.1431959718465805,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
210,0.124816746,2.22906494140625,0.14260515570640564,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
211,0.12483734,2.2325422763824463,0.14285680651664734,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
212,0.12485026,2.2310521602630615,0.14272473752498627,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
213,0.12478627,2.233219623565674,0.1430208683013916,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
214,0.124788046,2.2334883213043213,0.143091082572937,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
215,0.12477067,2.2392897605895996,0.14350447058677673,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
216,0.124722876,2.231628179550171,0.14267295598983765,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
217,0.12480808,2.2294280529022217,0.14241984486579895,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
218,0.12483343,2.2290310859680176,0.14228980243206024,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
219,0.12483663,2.229199171066284,0.14242883026599884,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
220,0.124813184,2.226630926132202,0.142161026597023,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
221,0.124751456,2.22409987449646,0.1418904811143875,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
222,0.12486285,2.225473165512085,0.14194729924201965,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
223,0.12493927,2.2256064414978027,0.14190007746219635,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
224,0.12487171,2.2227487564086914,0.1416044384241104,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
225,0.124883026,2.2217748165130615,0.14145033061504364,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
226,0.124928854,2.226325035095215,0.141984224319458,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
227,0.12479874,2.238877296447754,0.14313451945781708,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
228,0.124712855,2.2362911701202393,0.14298216998577118,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
229,0.12468094,2.240483045578003,0.143385112285614,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
230,0.1246478,2.2352468967437744,0.14286786317825317,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
231,0.124633536,2.236248016357422,0.143036350607872,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
232,0.124601595,2.229661226272583,0.1422818899154663,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
233,0.12462215,2.2267744541168213,0.14199618995189667,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
234,0.12453072,2.2250547409057617,0.1417768895626068,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
235,0.12461621,2.2224929332733154,0.1414712369441986,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
236,0.12449119,2.226322650909424,0.14183372259140015,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
237,0.124455415,2.229448080062866,0.14209988713264465,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
238,0.12431287,2.238198757171631,0.1429450660943985,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
239,0.12434641,2.231520175933838,0.14225651323795319,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
240,0.124316126,2.22599196434021,0.14173898100852966,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
241,0.12440944,2.221677541732788,0.14120766520500183,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
242,0.12442353,2.2226006984710693,0.14135393500328064,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
243,0.12437835,2.2245612144470215,0.14150963723659515,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
244,0.12448242,2.218658447265625,0.1409638226032257,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
245,0.12445932,2.2225255966186523,0.14133021235466003,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
246,0.12428988,2.226783037185669,0.14177346229553223,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
247,0.1242321,2.2256174087524414,0.14163097739219666,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
248,0.124309435,2.218148708343506,0.14083127677440643,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
249,0.124308676,2.235614061355591,0.14264260232448578,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
250,0.1240361,2.2420432567596436,0.14341357350349426,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
