iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,91.48919,95.43315887451172,9.597516059875488,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
1,85.3875,90.26581573486328,9.083779335021973,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
2,79.651566,85.06829833984375,8.566803932189941,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
3,74.30559,80.35189819335938,8.096857070922852,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
4,69.40944,76.04447937011719,7.668982982635498,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
5,64.82798,71.9587173461914,7.261128902435303,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
6,60.49448,68.11775207519531,6.877884864807129,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
7,56.53813,64.56421661376953,6.521010398864746,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
8,52.901962,61.17879104614258,6.181476593017578,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
9,49.368088,57.906471252441406,5.853689670562744,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
10,46.137466,54.85054016113281,5.546918869018555,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
11,43.169052,52.0439453125,5.265263080596924,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
12,40.324387,49.28303527832031,4.9887800216674805,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
13,37.77514,46.79254913330078,4.739808082580566,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
14,35.383106,44.40863037109375,4.499488830566406,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
15,33.174713,42.265682220458984,4.284013748168945,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
16,31.07116,40.147769927978516,4.069892406463623,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
17,29.097458,38.04710388183594,3.8582215309143066,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
18,27.300385,36.18422317504883,3.6706056594848633,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
19,25.602434,34.5186767578125,3.5028645992279053,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
20,24.035175,32.85533142089844,3.333989143371582,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
21,22.560091,31.241241455078125,3.170562744140625,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
22,21.167204,29.73282241821289,3.0172433853149414,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
23,19.882523,28.406354904174805,2.8827946186065674,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
24,18.641918,27.0269718170166,2.742352247238159,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
25,17.51833,25.742298126220703,2.6124072074890137,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
26,16.45086,24.4703369140625,2.4841604232788086,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
27,15.474199,23.308635711669922,2.366499900817871,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
28,14.551338,22.19792938232422,2.254054307937622,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
29,13.654776,21.18185043334961,2.151139259338379,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
30,12.837089,20.156883239746094,2.0471038818359375,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
31,12.072099,19.221904754638672,1.951576590538025,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
32,11.359712,18.3311710357666,1.8608044385910034,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
33,10.683773,17.48265266418457,1.7743183374404907,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
34,10.06329,16.70500373840332,1.694672703742981,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
35,9.474199,15.92103099822998,1.6139264106750488,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
36,8.921209,15.166213035583496,1.5366841554641724,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
37,8.411674,14.501791000366211,1.4683992862701416,3,150,10,500,10,0,0,10,False,0.01,30,1500,0
