iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,71.81945,85.35197448730469,8.585962295532227,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
1,53.96471,73.2849349975586,7.381016731262207,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
2,41.118088,63.722782135009766,6.424076080322266,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
3,31.860596,56.01612091064453,5.652341842651367,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
4,25.089659,49.78231430053711,5.027429103851318,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
5,20.070791,44.59290313720703,4.5034284591674805,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
6,16.244274,40.115726470947266,4.052002906799316,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
7,13.290949,36.4169921875,3.679046392440796,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
8,10.992755,33.13874053955078,3.3468708992004395,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
9,9.184527,30.318588256835938,3.0610477924346924,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
10,7.748405,27.80524444580078,2.806145429611206,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
11,6.5789094,25.58513641357422,2.5798962116241455,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
12,5.6266866,23.54844093322754,2.3727381229400635,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
13,4.8517704,21.76389503479004,2.190676212310791,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
14,4.215461,20.20647430419922,2.030867576599121,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
15,3.67952,18.763858795166016,1.883904218673706,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
16,3.2337658,17.494951248168945,1.7539490461349487,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
17,2.8577974,16.35198211669922,1.6363581418991089,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
18,2.5353727,15.255882263183594,1.5240200757980347,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
19,2.2613409,14.270322799682617,1.422685146331787,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
20,2.022955,13.363513946533203,1.3293635845184326,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
21,1.8180082,12.528388977050781,1.243369221687317,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
22,1.6421627,11.783487319946289,1.1664708852767944,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
23,1.4871497,11.070707321166992,1.092466115951538,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
24,1.3506702,10.42273235321045,1.0253233909606934,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
25,1.233963,9.82034683227539,0.9626444578170776,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
26,1.1296066,9.267266273498535,0.9048289060592651,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
27,1.0362226,8.764904975891113,0.8527106046676636,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
28,0.9543572,8.297717094421387,0.8041298985481262,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
29,0.88133085,7.874591827392578,0.7593449950218201,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
30,0.8161228,7.474361419677734,0.7171977162361145,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
31,0.75716513,7.109642028808594,0.6788385510444641,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
32,0.7049666,6.770330429077148,0.643176257610321,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
33,0.65876716,6.460143566131592,0.6108054518699646,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
34,0.61641437,6.169233798980713,0.5799039602279663,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
35,0.5788753,5.910151958465576,0.5524672865867615,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
36,0.54538083,5.6553497314453125,0.5254692435264587,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
