iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,72.31103,85.4207992553711,8.598227500915527,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
1,54.303417,73.37584686279297,7.394378662109375,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
2,41.3928,63.8431510925293,6.440228462219238,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
3,32.108234,56.00873947143555,5.655572414398193,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
4,25.29108,49.803043365478516,5.032185077667236,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
5,20.1659,44.58393859863281,4.506907939910889,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
6,16.295105,40.16160202026367,4.0602030754089355,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
7,13.322415,36.32208251953125,3.672649383544922,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
8,11.016395,33.02573013305664,3.3391902446746826,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
9,9.204162,30.21389389038086,3.0529067516326904,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
10,7.773973,27.71843910217285,2.8001298904418945,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
11,6.6018443,25.505002975463867,2.5753061771392822,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
12,5.6525397,23.547130584716797,2.375653028488159,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
13,4.874265,21.775188446044922,2.194864273071289,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
14,4.2399163,20.211759567260742,2.0349907875061035,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
15,3.7063818,18.813234329223633,1.8911678791046143,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
16,3.260777,17.555788040161133,1.7619913816452026,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
17,2.8771355,16.373886108398438,1.6400785446166992,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
18,2.5530262,15.3185453414917,1.5318697690963745,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
19,2.2804627,14.363253593444824,1.432993769645691,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
20,2.0454772,13.462288856506348,1.3404046297073364,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
21,1.8417424,12.618368148803711,1.2530570030212402,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
22,1.6618142,11.853702545166016,1.1740514039993286,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
23,1.504166,11.107804298400879,1.0971945524215698,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
24,1.3681529,10.469446182250977,1.030584454536438,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
25,1.2471234,9.872198104858398,0.9678793549537659,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
26,1.1415448,9.336828231811523,0.912278950214386,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
27,1.0480725,8.846948623657227,0.8608259558677673,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
28,0.96458447,8.403185844421387,0.8143393993377686,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
29,0.8908828,7.9723429679870605,0.7691912651062012,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
30,0.82439226,7.5634846687316895,0.726744532585144,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
31,0.7667595,7.186511516571045,0.6873727440834045,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
32,0.71449435,6.8236470222473145,0.6493912935256958,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
33,0.6688137,6.52719783782959,0.6178141832351685,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
34,0.62666094,6.225907802581787,0.5860252380371094,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
35,0.5887737,5.953699588775635,0.5571603775024414,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
36,0.55394065,5.701035022735596,0.5302574634552002,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
37,0.5222655,5.469481468200684,0.5054542422294617,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
38,0.49399343,5.238239288330078,0.48101603984832764,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
39,0.46792403,5.035647869110107,0.45969122648239136,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
40,0.44525218,4.8314595222473145,0.43794336915016174,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
41,0.42434284,4.659939765930176,0.41966935992240906,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
42,0.4052026,4.478671550750732,0.400394082069397,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
43,0.3875952,4.328645706176758,0.38401058316230774,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
44,0.37169996,4.184025764465332,0.368455171585083,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
45,0.35742268,4.050056457519531,0.354098379611969,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
