iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,62.45821,80.38142395019531,8.0925931930542,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
1,41.51054,65.81427764892578,6.634612560272217,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
2,28.81899,55.49879837036133,5.5999321937561035,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
3,20.749964,47.926753997802734,4.838404178619385,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
4,15.426253,41.879905700683594,4.2281951904296875,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
5,11.802408,37.111045837402344,3.7464137077331543,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
6,9.241442,33.178550720214844,3.3484609127044678,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
7,7.391278,29.91196060180664,3.017073392868042,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
8,6.01271,27.186954498291016,2.74021315574646,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
9,4.9677825,24.792587280273438,2.4961626529693604,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
10,4.1600027,22.68284034729004,2.2811484336853027,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
11,3.5184782,20.878740310668945,2.096781015396118,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
12,3.008707,19.276508331298828,1.9330860376358032,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
13,2.5952067,17.84730339050293,1.7868545055389404,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
14,2.255498,16.53274154663086,1.6521495580673218,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
15,1.9759464,15.422858238220215,1.5374112129211426,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
16,1.7419716,14.370094299316406,1.4282951354980469,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
17,1.5404947,13.37839126586914,1.3263397216796875,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
18,1.3697582,12.51622200012207,1.2369486093521118,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
19,1.2270498,11.719482421875,1.154576301574707,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
20,1.1048372,11.016860961914062,1.0817488431930542,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
21,1.0002396,10.355700492858887,1.0131900310516357,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
22,0.90599877,9.748788833618164,0.9502423405647278,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
23,0.825822,9.18552017211914,0.891800582408905,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
24,0.75633943,8.697787284851074,0.8412879109382629,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
25,0.69559294,8.232641220092773,0.792602002620697,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
26,0.6417792,7.8241424560546875,0.7497753500938416,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
27,0.5955141,7.444509506225586,0.7101353406906128,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
28,0.55366063,7.0728654861450195,0.6710576415061951,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
29,0.5156015,6.734826564788818,0.6355007290840149,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
30,0.48275715,6.428523540496826,0.6032127737998962,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
31,0.4536146,6.15992546081543,0.5750570893287659,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
32,0.42715842,5.895315647125244,0.5468184947967529,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
33,0.40378702,5.659308910369873,0.521822988986969,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
34,0.3821537,5.430813312530518,0.49779069423675537,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
35,0.3628153,5.2171125411987305,0.4752037227153778,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
36,0.3447637,5.031758785247803,0.4554608166217804,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
37,0.32906696,4.85159969329834,0.4362494945526123,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
38,0.31507838,4.688384532928467,0.41891011595726013,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
39,0.30234167,4.540369510650635,0.40304842591285706,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
40,0.29062292,4.411087512969971,0.38902148604393005,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
41,0.2799972,4.284017086029053,0.37540358304977417,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
42,0.26999325,4.163179874420166,0.36245766282081604,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
43,0.2607501,4.0595479011535645,0.35114842653274536,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
44,0.25240433,3.956894636154175,0.34007516503334045,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
45,0.24511693,3.861463785171509,0.3297245502471924,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
46,0.23824249,3.7557008266448975,0.3183443248271942,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
47,0.2320551,3.6614327430725098,0.3082830011844635,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
48,0.22628641,3.5873522758483887,0.29991239309310913,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
49,0.22082905,3.512481689453125,0.2919452488422394,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
50,0.21579815,3.4456279277801514,0.2846987545490265,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
51,0.21103819,3.3758137226104736,0.27716341614723206,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
52,0.20676607,3.3081696033477783,0.26990506052970886,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
53,0.20274755,3.2461724281311035,0.2630585730075836,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
54,0.19907591,3.208745241165161,0.2587234675884247,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
55,0.19563161,3.1653871536254883,0.2538304328918457,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
56,0.19243027,3.106311082839966,0.24730347096920013,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
57,0.1893875,3.064183235168457,0.2425919473171234,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
58,0.18653926,3.0186684131622314,0.23759102821350098,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
59,0.18389568,2.9760470390319824,0.2327500730752945,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
60,0.181194,2.9349443912506104,0.22832146286964417,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
61,0.17880645,2.895458936691284,0.22400571405887604,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
62,0.17659546,2.8566787242889404,0.21964450180530548,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
63,0.17441763,2.8306772708892822,0.21665151417255402,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
64,0.1723009,2.8114049434661865,0.21453024446964264,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
65,0.17037717,2.785996437072754,0.21155475080013275,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
66,0.1684661,2.7575149536132812,0.20820747315883636,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
67,0.16687796,2.7301442623138428,0.20508573949337006,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
68,0.16525553,2.7013838291168213,0.2018240988254547,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
69,0.16359743,2.6778154373168945,0.19926321506500244,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
70,0.16213302,2.652588367462158,0.19638121128082275,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
71,0.16081634,2.647346019744873,0.19560031592845917,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
72,0.15955427,2.621509552001953,0.1926344484090805,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
73,0.15819328,2.6101784706115723,0.19124992191791534,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
