iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,62.319103,79.996337890625,8.053802490234375,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
1,41.49648,65.65397644042969,6.618997573852539,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
2,28.78223,55.25959014892578,5.576590538024902,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
3,20.714817,47.56132125854492,4.803390979766846,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
4,15.403623,41.725765228271484,4.214587688446045,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
5,11.790216,36.942264556884766,3.730980634689331,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
6,9.219146,32.99848556518555,3.3325462341308594,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
7,7.355897,29.712966918945312,2.9979398250579834,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
8,5.9717517,26.943912506103516,2.7167792320251465,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
9,4.9248385,24.546098709106445,2.4726767539978027,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
10,4.1213264,22.475502014160156,2.261244058609009,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
11,3.4863777,20.65606117248535,2.074728012084961,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
12,2.978066,19.026573181152344,1.907945990562439,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
13,2.5662308,17.59010887145996,1.7599526643753052,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
14,2.225575,16.31207275390625,1.6280423402786255,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
15,1.9450028,15.160653114318848,1.5103603601455688,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
16,1.7124931,14.094127655029297,1.4002398252487183,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
17,1.5171388,13.18491268157959,1.3063310384750366,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
18,1.3510396,12.324569702148438,1.2164474725723267,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
19,1.2098577,11.53280258178711,1.1350796222686768,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
20,1.0899212,10.825349807739258,1.0615500211715698,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
21,0.985014,10.171004295349121,0.9936944842338562,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
22,0.89425313,9.58853816986084,0.9329925775527954,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
23,0.8169353,9.04306697845459,0.8762782216072083,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
24,0.749005,8.55636215209961,0.8256728649139404,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
25,0.6891461,8.13638973236084,0.78158038854599,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
26,0.6360421,7.725259780883789,0.738314151763916,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
27,0.5900234,7.34644079208374,0.6987505555152893,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
28,0.5487849,6.976385116577148,0.6601012945175171,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
29,0.5115084,6.659711837768555,0.6266884207725525,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
30,0.4784905,6.370277404785156,0.5961479544639587,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
31,0.44961223,6.115148067474365,0.569064736366272,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
32,0.42338607,5.859287738800049,0.5422186255455017,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
33,0.40058246,5.624247074127197,0.5174932479858398,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
34,0.380018,5.425257205963135,0.4963912069797516,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
35,0.36085662,5.203427314758301,0.4729604721069336,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
36,0.34386677,5.019210338592529,0.45331883430480957,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
37,0.32871124,4.84600305557251,0.43480542302131653,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
38,0.31481925,4.695324420928955,0.4186965525150299,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
39,0.30221793,4.53816556930542,0.40189075469970703,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
40,0.2905988,4.399057865142822,0.38710206747055054,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
41,0.28006643,4.277351379394531,0.3739334046840668,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
42,0.27030843,4.171301364898682,0.36251723766326904,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
43,0.26151678,4.048696517944336,0.349561870098114,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
44,0.25345495,3.942850351333618,0.33814626932144165,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
45,0.24615403,3.8460865020751953,0.32784736156463623,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
46,0.23914759,3.7502779960632324,0.31738394498825073,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
47,0.23253836,3.667703628540039,0.30829301476478577,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
48,0.22686224,3.5948970317840576,0.30062368512153625,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
49,0.22128811,3.5299928188323975,0.29333704710006714,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
50,0.21615058,3.4457039833068848,0.2842090129852295,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
51,0.21120821,3.3779349327087402,0.2767687141895294,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
52,0.20674126,3.303919553756714,0.26875534653663635,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
53,0.20269303,3.23820161819458,0.2616856098175049,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
54,0.19880305,3.183199405670166,0.2556050419807434,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
55,0.19500588,3.138618230819702,0.2506174147129059,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
56,0.19175999,3.0942440032958984,0.24557195603847504,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
57,0.18863611,3.042001724243164,0.24023328721523285,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
58,0.18594556,2.998074531555176,0.23532173037528992,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
59,0.18319763,2.969024181365967,0.2320801019668579,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
60,0.18055946,2.94638729095459,0.22960583865642548,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
61,0.17788994,2.920731782913208,0.22660782933235168,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
62,0.17557625,2.889909505844116,0.2232469767332077,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
63,0.17312844,2.8506243228912354,0.2190134972333908,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
64,0.17124026,2.821211576461792,0.21569283306598663,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
65,0.16934606,2.782639741897583,0.21143987774848938,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
66,0.16759956,2.753070831298828,0.20810115337371826,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
67,0.1659813,2.7258760929107666,0.20494717359542847,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
68,0.16425171,2.705124855041504,0.20254379510879517,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
69,0.16266304,2.679931640625,0.19960156083106995,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
70,0.16125235,2.6584279537200928,0.19730091094970703,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
71,0.15979962,2.6304919719696045,0.19411621987819672,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
72,0.15853584,2.6083457469940186,0.1915343552827835,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
73,0.15715356,2.592221736907959,0.1897679567337036,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
74,0.15614703,2.5838677883148193,0.18854403495788574,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
75,0.15486962,2.5681979656219482,0.1868056207895279,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
76,0.15375385,2.545236587524414,0.18427881598472595,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
77,0.15285733,2.5252716541290283,0.18197423219680786,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
78,0.15204397,2.5098659992218018,0.18024446070194244,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
79,0.15109797,2.489508628845215,0.1779572069644928,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
80,0.15028669,2.4801523685455322,0.1767883151769638,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
81,0.1494063,2.471134901046753,0.1755920946598053,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
82,0.14861412,2.4569666385650635,0.1740279644727707,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
83,0.14796697,2.4419705867767334,0.17232270538806915,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
84,0.14722341,2.4379749298095703,0.1716701239347458,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
85,0.14655742,2.428685188293457,0.17041246592998505,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
86,0.14571203,2.4106192588806152,0.16836774349212646,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
87,0.14507195,2.412885904312134,0.16852746903896332,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
88,0.14421651,2.405362844467163,0.16774284839630127,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
89,0.14348686,2.399218797683716,0.16688817739486694,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
90,0.14294833,2.386561632156372,0.1653352975845337,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
91,0.14253095,2.377117872238159,0.16422946751117706,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
92,0.14191663,2.3830058574676514,0.16469208896160126,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
93,0.14141554,2.3707406520843506,0.1632011979818344,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
94,0.14094158,2.359642744064331,0.16198129951953888,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
95,0.1403705,2.3644492626190186,0.16231954097747803,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
96,0.13977689,2.3757405281066895,0.16338521242141724,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
97,0.13915479,2.365971088409424,0.1623450368642807,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
98,0.13875419,2.352639675140381,0.1608615666627884,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
99,0.13821834,2.3493261337280273,0.16037751734256744,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
100,0.13781723,2.3408379554748535,0.15942712128162384,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
101,0.13752013,2.3309710025787354,0.1582999974489212,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
102,0.13713107,2.3240866661071777,0.15751442313194275,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
103,0.13677081,2.3162729740142822,0.15658679604530334,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
104,0.13661788,2.3089208602905273,0.15570907294750214,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
105,0.13634305,2.2995991706848145,0.1545744240283966,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
106,0.13609123,2.2982871532440186,0.15430869162082672,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
107,0.1357194,2.2926669120788574,0.1536126285791397,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
108,0.13548881,2.2852232456207275,0.15282493829727173,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
109,0.13512994,2.288440465927124,0.1531161665916443,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
110,0.13461222,2.2961113452911377,0.15385152399539948,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
111,0.1342226,2.2912580966949463,0.15324072539806366,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
112,0.13403168,2.2873525619506836,0.15275199711322784,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
113,0.13377587,2.2866437435150146,0.15261410176753998,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
114,0.1333508,2.281553268432617,0.15196192264556885,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
115,0.13316406,2.2736480236053467,0.1510702520608902,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
116,0.13296968,2.272969961166382,0.150923490524292,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
117,0.13280763,2.2697532176971436,0.15042255818843842,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
118,0.13250656,2.2680647373199463,0.1501040756702423,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
119,0.13234806,2.2596352100372314,0.14919209480285645,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
120,0.132314,2.2507123947143555,0.148209348320961,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
121,0.13220456,2.2507331371307373,0.14813701808452606,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
122,0.13198566,2.248351812362671,0.14774823188781738,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
123,0.13189851,2.2455310821533203,0.1474413275718689,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
124,0.13180111,2.2405076026916504,0.14678913354873657,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
125,0.1315732,2.245762586593628,0.14730195701122284,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
126,0.13148955,2.245882987976074,0.1472378671169281,3,150,10,500,10,0,0,10,False,0.01,30,1500,5
