iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_R,algo_R_local
0,1.834296519557635,0.30412501096725464,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
1,1.3404189199209213,0.3874167203903198,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
2,1.1309171132743359,0.41091668605804443,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
3,0.9940915095309416,0.42095834016799927,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
4,0.8560086321085691,0.4293751120567322,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
5,0.744530908530578,0.4332917332649231,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
6,0.6657900532397131,0.43429169058799744,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
7,0.5624341960841169,0.4387083947658539,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
8,0.4991633150493726,0.44066673517227173,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
9,0.42852155573200434,0.4452500343322754,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
10,0.3807685801681752,0.44454169273376465,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
11,0.335404447648519,0.44362497329711914,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
12,0.2856182136941546,0.44604170322418213,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
13,0.2449732808066377,0.4461250305175781,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
14,0.2136760311841499,0.44700008630752563,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
15,0.1848351520311553,0.4481250047683716,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
16,0.16345248923365338,0.4501250684261322,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
17,0.1368519120393709,0.4505417048931122,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
18,0.11834128707899556,0.45091670751571655,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
19,0.09994880651841716,0.45204171538352966,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
20,0.08735608000036639,0.4530417323112488,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
21,0.07791496180774023,0.4516667127609253,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
22,0.06787414503924083,0.45358341932296753,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
23,0.05813488605781458,0.4542083442211151,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
24,0.051819710031850263,0.4545000493526459,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
25,0.0477464231128882,0.45600005984306335,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
26,0.04063917277380824,0.455708384513855,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
27,0.03648156147392001,0.4544167220592499,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
28,0.03318265236157458,0.455875039100647,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
29,0.029567660899677623,0.4568750262260437,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.03,0.99,4,30,10
