iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_R,algo_R_local
0,1.8125774388511975,0.31920838356018066,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
1,1.3925285190343857,0.38062500953674316,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
2,1.1328789281348388,0.4152083098888397,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
3,0.9783835175136725,0.4297916889190674,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
4,0.8791446086640159,0.4308750629425049,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
5,0.7618223486157755,0.44204169511795044,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
6,0.6856228647908816,0.4465000331401825,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
7,0.6356751922673235,0.44991666078567505,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
8,0.5656336010045683,0.4545000195503235,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
9,0.5242698666406795,0.45208340883255005,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
10,0.4654842531502557,0.4581250548362732,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
11,0.4315387416475763,0.4590417146682739,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
12,0.3890251909615472,0.46387505531311035,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
13,0.37061631929827854,0.46233344078063965,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
14,0.3433040507079568,0.4623333811759949,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
15,0.31763284718423773,0.46383342146873474,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
16,0.2904452078801114,0.46266674995422363,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
17,0.2753137023731445,0.4624166488647461,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
18,0.25895391973123577,0.4595416784286499,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
19,0.2326654570400327,0.46287500858306885,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
20,0.20891374272468966,0.46366673707962036,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
21,0.1957464955485193,0.4636250138282776,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
22,0.18086979307311898,0.4642084240913391,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
23,0.16986994807181569,0.4646667242050171,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
24,0.15493733017259123,0.4646667242050171,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
25,0.14518144874697705,0.4646666646003723,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
26,0.1333409988680311,0.4648750424385071,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
27,0.11797672199706237,0.46508342027664185,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
28,0.11208196469427396,0.4660833477973938,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
29,0.10074900662099633,0.4651666581630707,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,4,30,10
